
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,198,2,2,0,2,0,0,0,0,0
2,195,5,5,3,4,1,0,0,0,0
3,195,5,5,0,4,1,0,0,0,0
4,195,5,5,0,3,2,0,1,0,0
5,194,6,6,1,2,4,0,1,0,0
6,192,7,7,1,2,5,1,1,0,1
7,193,7,7,0,2,5,2,2,0,1
8,191,9,9,2,3,6,3,2,0,1
9,190,10,10,1,3,7,3,2,0,1
10,187,13,13,3,5,8,3,3,0,1
11,184,16,16,3,6,10,4,3,0,1
12,183,16,17,1,7,9,5,2,1,1
13,179,20,21,4,8,12,6,3,1,1
14,175,22,24,3,8,14,5,3,2,2
15,176,20,24,0,6,14,6,3,4,2
16,170,25,30,6,9,16,6,5,5,2
17,167,28,33,3,11,17,8,5,5,2
18,163,31,37,4,11,20,10,5,6,2
19,163,30,37,0,8,22,10,5,7,2
20,161,31,39,2,6,25,13,5,8,2
21,153,37,47,8,12,25,15,4,10,2
22,146,44,54,7,17,27,18,5,10,2
23,142,45,58,4,18,27,17,5,13,2
24,137,47,63,5,18,29,18,3,16,2
25,130,52,70,7,17,35,19,3,18,2
26,125,54,75,5,16,38,22,2,21,2
27,117,60,82,7,17,43,25,6,22,3
28,114,60,86,4,17,43,25,8,26,3
29,108,63,92,6,17,46,26,10,29,3
30,103,64,97,5,15,49,26,10,33,3
31,100,65,100,3,12,53,30,10,35,3
32,96,67,104,4,9,58,33,12,37,3
33,88,72,112,8,13,59,36,12,40,3
34,84,70,116,4,16,54,34,15,45,4
35,84,62,117,1,11,51,31,13,53,5
36,80,61,122,5,12,49,28,11,59,5
37,79,54,123,1,8,46,27,10,65,8
38,82,49,123,0,4,45,27,9,69,9
39,78,49,128,5,7,42,26,10,74,10
40,76,46,131,3,8,38,26,8,80,10
41,76,42,131,0,5,37,23,9,84,10
42,75,37,132,1,5,32,22,6,90,10
43,75,33,132,0,3,30,22,5,94,10
44,75,31,132,0,1,30,21,5,95,11
45,73,28,135,3,3,25,18,4,101,11
46,65,32,143,8,11,21,15,5,105,11
47,65,27,143,0,10,17,12,4,110,11
48,63,25,145,2,11,14,8,4,114,11
49,63,24,145,0,6,18,9,3,115,11
50,63,22,145,0,2,20,8,3,117,11
51,62,20,146,1,1,19,10,3,120,12
52,63,18,146,0,1,17,10,5,121,13
53,64,17,146,0,1,16,10,6,122,13
54,63,16,147,1,2,14,9,5,124,13
55,63,15,147,0,1,14,9,4,125,13
56,63,15,147,0,1,14,9,4,125,13
57,63,14,147,0,1,13,9,4,126,13
58,63,13,147,0,0,13,8,4,127,13
59,63,8,147,0,0,8,4,3,132,13
60,60,7,150,3,3,4,2,2,136,13
61,60,5,150,0,3,2,1,1,138,13
62,60,5,150,0,2,3,1,1,138,13
63,60,5,150,0,2,3,1,1,138,13
64,60,5,150,0,0,5,2,1,138,13
65,59,5,151,1,1,4,1,1,139,13
66,59,5,151,0,1,4,3,1,139,13
67,59,5,151,0,1,4,3,1,139,13
68,57,6,153,2,3,3,3,0,140,13
69,57,6,153,0,2,4,3,0,140,13
70,57,6,153,0,2,4,3,0,140,13
71,57,6,153,0,0,6,4,0,140,13
72,57,5,153,0,0,5,3,0,141,14
73,57,5,153,0,0,5,4,1,141,15
74,56,5,155,2,2,3,2,1,143,16
75,57,5,155,0,2,3,2,1,143,16
76,57,5,155,0,2,3,2,1,143,16
77,56,5,155,0,2,3,2,1,143,17
78,57,5,155,0,0,5,2,1,143,17
79,57,4,155,0,0,4,1,1,144,18
