
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,196,4,4,4,4,0,0,0,0,0
1,195,4,4,0,4,0,0,0,0,1
2,195,5,5,1,4,1,0,0,0,1
3,195,5,5,0,4,1,0,0,0,1
4,195,5,5,0,0,5,1,0,0,1
5,194,6,6,1,1,5,1,0,0,1
6,190,10,10,4,5,5,4,1,0,1
7,190,10,10,0,5,5,4,1,0,1
8,189,11,11,1,3,8,4,1,0,1
9,188,12,12,1,4,8,4,1,0,1
10,186,14,14,2,3,11,7,1,0,1
11,185,15,15,1,4,11,7,1,0,1
12,182,17,18,3,5,12,9,1,1,1
13,181,18,19,1,5,13,9,1,1,1
14,178,17,22,3,5,12,7,1,5,1
15,176,19,24,2,6,13,7,2,5,1
16,173,22,27,3,7,15,9,3,5,1
17,170,24,30,3,7,17,9,3,5,2
18,169,23,32,2,8,15,7,4,8,2
19,167,25,34,2,8,17,9,5,8,2
20,163,25,38,4,11,14,6,5,11,3
21,163,26,39,1,8,18,7,6,11,3
22,160,27,42,3,6,21,7,5,13,3
23,157,29,45,3,8,21,9,6,14,3
24,154,30,48,3,8,22,9,9,16,3
25,152,31,50,2,8,23,9,9,17,3
26,147,34,55,5,11,23,11,8,18,4
27,145,33,58,3,13,20,9,8,21,5
28,142,36,61,3,8,28,9,10,21,6
29,138,39,66,5,11,28,9,9,23,6
30,135,42,69,3,12,30,15,11,23,6
31,133,40,71,2,9,31,15,9,27,6
32,129,39,75,4,10,29,16,5,32,6
33,128,39,76,1,7,32,19,6,33,6
34,127,37,77,1,8,29,17,8,36,6
35,122,40,82,5,7,33,19,8,38,6
36,119,41,85,3,9,32,19,6,40,6
37,117,41,87,2,8,33,22,7,41,7
38,118,34,87,0,4,30,18,5,48,7
39,116,34,89,2,3,31,18,6,50,7
40,113,35,92,3,5,30,18,8,52,7
41,113,30,92,0,5,25,15,9,57,7
42,109,31,96,4,5,26,14,8,60,7
43,109,27,96,0,4,23,11,7,64,7
44,107,29,98,2,3,26,14,8,64,7
45,104,26,101,3,6,20,9,8,70,7
46,103,26,102,1,5,21,9,10,71,7
47,101,25,104,2,5,20,7,9,74,7
48,99,23,106,2,6,17,5,9,78,7
49,96,23,109,3,8,15,5,8,81,7
50,96,21,109,0,7,14,5,7,82,9
51,97,22,110,1,4,18,6,7,82,9
52,97,19,110,0,1,18,5,6,85,9
53,97,18,110,0,0,18,8,6,86,9
54,95,17,112,2,2,15,9,5,89,10
55,95,18,113,1,3,15,10,5,89,11
56,96,16,113,0,3,13,10,3,91,11
57,96,14,113,0,1,13,9,2,93,11
58,96,13,113,0,1,12,8,2,94,11
59,95,13,114,1,1,12,9,2,95,11
60,93,14,116,2,3,11,8,2,96,11
61,92,11,117,1,4,7,5,2,100,11
62,92,8,117,0,3,5,3,1,103,11
63,91,8,118,1,2,6,2,1,104,11
64,91,8,118,0,1,7,2,2,104,11
65,91,8,118,0,1,7,4,2,104,11
66,91,8,118,0,1,7,5,2,104,11
67,89,8,120,2,2,6,3,2,106,11
68,88,9,121,1,3,6,3,2,106,11
69,88,8,121,0,2,6,3,2,107,11
70,88,8,121,0,1,7,3,2,107,11
71,88,8,121,0,0,8,3,3,107,12
72,88,8,122,1,1,7,4,2,108,12
73,88,6,122,0,1,5,3,2,110,12
74,87,6,123,1,2,4,2,2,111,12
75,86,7,124,1,2,5,2,2,111,12
76,86,7,124,0,2,5,2,2,111,12
77,85,6,125,1,1,5,3,1,112,13
78,86,6,125,0,0,6,3,1,112,13
79,86,5,125,0,0,5,4,0,113,13
80,85,4,125,0,0,4,4,0,114,14
81,86,3,125,0,0,3,3,0,115,14
82,85,3,125,0,0,3,3,0,115,15
83,86,3,125,0,0,3,3,0,115,15
84,86,3,125,0,0,3,3,0,115,15
85,86,2,125,0,0,2,2,0,116,15
86,86,2,125,0,0,2,2,0,116,15
87,85,2,126,1,1,1,1,0,117,15
88,85,1,126,0,1,0,0,0,118,15
89,85,1,126,0,1,0,0,0,118,15
90,85,1,126,0,1,0,0,0,118,15
91,85,1,126,0,0,1,0,0,118,15
92,84,1,126,0,0,1,0,0,118,16
93,85,1,126,0,0,1,1,0,118,16
94,85,1,126,0,0,1,1,0,118,16
95,85,1,126,0,0,1,1,0,118,16
96,85,1,126,0,0,1,1,0,118,16
97,85,1,126,0,0,1,1,0,118,16
98,85,1,126,0,0,1,1,0,118,16
99,84,2,127,1,1,1,1,0,118,16
100,84,2,127,0,1,1,1,0,118,16
101,83,1,127,0,1,0,0,0,119,17
102,83,1,127,0,1,0,0,0,119,18
103,84,1,127,0,0,1,0,0,119,18
104,82,3,129,2,2,1,0,0,119,18
105,81,4,130,1,3,1,1,0,119,18
106,81,4,130,0,3,1,1,0,119,18
107,81,4,130,0,2,2,1,0,119,18
108,80,5,131,1,2,3,1,0,119,18
109,80,5,131,0,1,4,2,0,119,18
110,80,5,131,0,0,5,2,1,119,18
111,80,5,131,0,0,5,3,1,119,18
112,80,5,131,0,0,5,4,1,119,18
113,80,4,131,0,0,4,3,1,120,18
114,79,5,132,1,1,4,3,1,120,18
115,78,6,133,1,2,4,3,1,120,18
116,77,7,134,1,3,4,3,1,120,18
117,77,6,134,0,2,4,2,1,121,18
118,77,5,134,0,1,4,2,0,122,18
119,76,5,135,1,1,4,1,1,123,18
