
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,197,3,3,0,3,0,0,0,0,0
3,197,3,3,0,2,1,0,0,0,0
4,195,4,4,1,1,3,0,0,0,1
5,193,7,7,3,4,3,1,0,0,1
6,193,7,7,0,4,3,2,1,0,1
7,193,7,7,0,2,5,2,1,0,1
8,192,8,8,1,1,7,2,1,0,1
9,187,12,12,4,5,7,3,2,0,2
10,185,15,15,3,8,7,4,3,0,2
11,183,17,17,2,6,11,4,3,0,2
12,180,20,20,3,8,12,4,3,0,2
13,178,21,22,2,9,12,5,5,1,2
14,174,22,25,3,10,12,4,5,3,3
15,171,26,29,4,10,16,4,6,3,3
16,170,27,30,1,7,20,5,7,3,3
17,167,27,32,2,6,21,7,7,5,4
18,164,29,36,4,9,20,9,7,7,4
19,162,31,38,2,8,23,11,8,7,4
20,158,33,42,4,10,23,10,8,7,6
21,159,30,43,1,8,22,11,6,11,6
22,158,30,44,1,5,25,11,7,12,6
23,154,33,48,4,5,28,13,7,13,6
24,148,37,54,6,11,26,16,6,15,6
25,147,34,55,1,10,24,16,6,19,6
26,145,33,57,2,7,26,14,5,22,6
27,140,35,61,4,7,28,15,4,24,7
28,136,39,66,5,10,29,17,6,25,7
29,133,39,69,3,11,28,18,6,28,7
30,127,43,75,6,17,26,19,5,30,7
31,122,45,80,5,14,31,18,5,33,7
32,119,44,83,3,14,30,14,5,37,7
33,117,42,85,2,13,29,17,6,41,7
34,112,47,90,5,9,38,20,6,41,7
35,109,48,93,3,9,39,20,7,43,7
36,106,46,96,3,8,38,21,10,48,7
37,103,45,99,3,9,36,18,12,52,7
38,101,45,101,2,10,35,20,12,54,8
39,99,46,104,3,10,36,21,11,56,8
40,99,46,104,0,6,40,22,11,56,8
41,96,41,107,3,6,35,18,10,64,8
42,95,39,108,1,5,34,19,10,67,8
43,92,39,111,3,6,33,19,10,70,8
44,92,30,111,0,5,25,16,6,79,8
45,89,30,114,3,6,24,16,5,82,8
46,86,29,117,3,8,21,14,4,86,8
47,86,27,117,0,5,22,13,5,88,8
48,85,27,118,1,5,22,13,5,89,8
49,83,26,120,2,3,23,12,6,92,8
50,80,25,123,3,6,19,8,7,96,8
51,79,23,124,1,6,17,8,8,99,8
52,78,22,125,1,4,18,7,7,101,8
53,77,21,126,1,3,18,7,6,103,8
54,75,22,128,2,4,18,9,6,104,8
55,75,20,128,0,3,17,10,5,106,8
56,73,21,130,2,2,19,9,6,107,8
57,71,20,132,2,4,16,9,4,110,8
58,69,21,134,2,6,15,10,5,111,8
59,68,18,135,1,7,11,8,3,115,8
60,67,19,136,1,5,14,8,3,115,8
61,66,19,137,1,3,16,7,3,116,8
62,66,16,137,0,3,13,5,5,119,8
63,65,15,138,1,1,14,5,6,121,8
64,64,15,139,1,2,13,5,5,122,8
65,64,14,139,0,2,12,7,5,123,8
66,64,11,139,0,2,9,6,3,126,8
67,63,11,140,1,2,9,5,3,126,9
68,63,12,141,1,2,10,5,3,126,9
69,62,13,142,1,3,10,6,3,126,9
70,62,10,142,0,2,8,5,2,129,9
71,62,8,142,0,2,6,4,1,131,9
72,61,9,143,1,1,8,5,1,131,9
73,61,6,143,0,1,5,2,1,134,9
74,61,6,143,0,0,6,4,1,134,9
75,60,7,144,1,1,6,4,1,134,9
76,60,7,144,0,1,6,5,1,134,9
77,60,6,144,0,0,6,4,1,135,9
78,60,5,144,0,0,5,4,0,136,9
79,59,6,145,1,1,5,4,1,136,9
80,59,5,145,0,1,4,3,1,137,9
81,59,5,145,0,1,4,3,1,137,10
82,60,3,145,0,0,3,1,1,139,10
83,59,4,146,1,1,3,1,1,139,10
84,59,3,146,0,1,2,0,2,140,10
85,59,3,146,0,1,2,0,2,140,11
86,59,4,147,1,2,2,0,2,140,11
87,58,4,148,1,2,2,0,1,141,11
88,57,5,149,1,3,2,0,1,141,12
89,58,5,149,0,3,2,1,1,141,12
90,57,5,149,0,1,4,1,1,141,13
91,56,7,151,2,3,4,1,1,141,13
92,56,6,151,0,2,4,2,1,142,13
93,56,6,151,0,1,5,2,1,142,13
94,56,6,151,0,1,5,2,2,142,13
95,55,7,152,1,1,6,3,2,142,13
96,54,8,153,1,2,6,3,2,142,13
97,54,7,153,0,2,5,3,2,143,13
98,53,8,154,1,3,5,3,2,143,14
99,52,10,156,2,4,6,3,2,143,14
100,52,8,156,0,2,6,2,1,145,14
101,52,8,156,0,2,6,3,1,145,14
102,52,7,156,0,2,5,3,2,146,14
103,52,6,156,0,0,6,2,2,147,14
104,51,7,157,1,1,6,2,2,147,14
105,51,6,157,0,1,5,3,2,148,14
106,51,6,157,0,0,6,3,2,148,14
107,50,6,157,0,0,6,3,2,148,15
108,51,6,157,0,0,6,4,2,148,15
109,51,5,157,0,0,5,3,2,149,15
110,51,3,157,0,0,3,3,0,151,15
111,51,3,157,0,0,3,3,0,151,15
112,51,3,157,0,0,3,3,0,151,15
113,51,1,157,0,0,1,1,0,153,15
114,51,1,157,0,0,1,1,0,153,15
115,51,1,157,0,0,1,1,0,153,15
116,51,0,157,0,0,0,0,0,154,15
117,50,0,157,0,0,0,0,0,154,16
118,51,0,157,0,0,0,0,0,154,16
119,51,0,157,0,0,0,0,0,154,17
120,51,1,158,1,1,0,0,0,154,17
121,51,1,158,0,1,0,0,0,154,17
122,51,1,158,0,1,0,0,0,154,17
123,51,1,158,0,0,1,0,0,154,17
124,51,1,158,0,0,1,0,0,154,17
125,51,1,158,0,0,1,1,0,154,17
126,50,2,159,1,1,1,1,0,154,17
127,50,2,159,0,1,1,1,0,154,17
128,50,2,159,0,0,2,1,0,154,17
129,49,3,160,1,1,2,1,0,154,17
130,49,3,160,0,1,2,2,0,154,17
131,49,3,160,0,0,3,2,0,154,17
132,49,3,160,0,0,3,2,0,154,18
133,50,2,160,0,0,2,2,0,155,19
134,51,2,160,0,0,2,2,0,155,19
135,51,2,160,0,0,2,2,0,155,19
136,51,2,160,0,0,2,2,0,155,19
137,51,2,160,0,0,2,2,0,155,19
138,51,1,160,0,0,1,1,0,156,19
139,50,2,161,1,1,1,1,0,156,19
140,49,2,161,0,1,1,1,0,156,20
141,50,1,161,0,1,0,0,0,157,20
142,50,1,161,0,0,1,0,0,157,20
143,50,1,161,0,0,1,0,0,157,20
144,50,1,161,0,0,1,0,1,157,20
145,50,1,161,0,0,1,0,1,157,20
146,50,1,161,0,0,1,0,1,157,20
147,50,1,161,0,0,1,0,1,157,20
148,50,1,161,0,0,1,0,1,157,20
149,50,1,161,0,0,1,0,1,157,20
150,50,1,161,0,0,1,0,1,157,20
151,50,1,161,0,0,1,0,1,157,20
152,50,0,161,0,0,0,0,0,158,20
153,50,0,161,0,0,0,0,0,158,20
154,50,0,161,0,0,0,0,0,158,20
155,50,0,161,0,0,0,0,0,158,20
156,50,0,161,0,0,0,0,0,158,20
157,50,0,161,0,0,0,0,0,158,20
158,50,0,161,0,0,0,0,0,158,20
159,50,0,161,0,0,0,0,0,158,20
160,50,0,161,0,0,0,0,0,158,20
161,50,0,161,0,0,0,0,0,158,20
162,50,0,161,0,0,0,0,0,158,20
163,50,0,161,0,0,0,0,0,158,20
164,50,0,161,0,0,0,0,0,158,20
165,50,0,161,0,0,0,0,0,158,20
166,50,0,161,0,0,0,0,0,158,20
167,49,1,162,1,1,0,0,0,158,20
168,49,1,162,0,1,0,0,0,158,20
169,49,1,162,0,0,1,0,0,158,20
170,49,1,162,0,0,1,0,0,158,20
171,49,1,162,0,0,1,0,1,158,20
172,49,1,162,0,0,1,0,1,158,20
173,49,1,162,0,0,1,0,1,158,20
174,49,1,162,0,0,1,0,1,158,20
175,49,1,162,0,0,1,0,1,158,20
176,48,2,163,1,1,1,0,1,158,20
177,48,2,163,0,1,1,0,1,158,20
178,48,2,163,0,0,2,0,1,158,20
179,48,1,163,0,0,1,0,0,159,20
