
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,196,4,4,1,3,1,0,0,0,0
3,195,5,5,1,2,3,0,0,0,0
4,193,7,7,2,4,3,1,0,0,0
5,191,9,9,2,5,4,2,1,0,0
6,190,10,10,1,4,6,2,1,0,0
7,187,13,13,3,6,7,2,2,0,0
8,185,15,15,2,8,7,2,4,0,0
9,184,16,16,1,7,9,3,4,0,0
10,184,16,16,0,3,13,3,4,0,0
11,180,19,19,3,4,15,5,4,0,1
12,178,20,21,2,5,15,7,5,1,2
13,176,20,23,2,6,14,7,5,3,3
14,175,22,25,2,5,17,8,5,3,3
15,171,24,28,3,8,16,9,4,4,4
16,170,24,30,2,8,16,10,4,6,4
17,164,29,36,6,10,19,9,4,7,4
18,160,33,40,4,11,22,11,4,7,4
19,158,33,42,2,10,23,13,4,9,4
20,154,33,46,4,10,23,12,4,13,4
21,152,33,48,2,10,23,13,4,15,4
22,145,39,55,7,14,25,16,4,16,4
23,142,41,58,3,15,26,16,5,17,4
24,141,39,59,1,8,31,15,6,20,4
25,136,44,64,5,9,35,17,6,20,4
26,131,47,69,5,12,35,23,6,22,4
27,127,46,73,4,15,31,22,6,26,5
28,126,45,75,2,13,32,21,6,29,5
29,124,42,76,1,7,35,19,6,32,7
30,123,42,79,3,8,34,18,7,35,7
31,119,44,83,4,9,35,21,9,37,7
32,116,44,86,3,10,34,23,6,40,7
33,111,47,91,5,11,36,23,7,42,7
34,107,42,95,4,13,29,15,8,50,8
35,106,40,97,2,10,30,14,9,54,8
36,102,42,101,4,11,31,15,8,56,8
37,100,43,103,2,8,35,18,9,57,8
38,98,42,105,2,9,33,17,10,60,8
39,96,37,107,2,6,31,16,9,67,8
40,93,38,110,3,6,32,15,9,69,8
41,90,39,113,3,8,31,17,10,71,8
42,87,40,116,3,7,33,18,10,73,8
43,86,37,117,1,8,29,15,10,77,8
44,85,36,118,1,6,30,16,11,79,8
45,84,31,119,1,5,26,12,9,84,9
46,84,29,120,1,4,25,14,7,87,9
47,83,25,121,1,2,23,12,6,92,9
48,82,26,122,1,3,23,13,7,92,9
49,80,23,124,2,4,19,12,6,97,9
50,78,22,126,2,5,17,10,5,100,9
51,78,21,126,0,4,17,11,4,101,9
52,77,18,127,1,4,14,8,4,105,9
53,73,22,131,4,5,17,9,4,105,9
54,69,23,135,4,9,14,6,5,108,9
55,67,23,137,2,8,15,7,5,110,10
56,68,21,137,0,8,13,6,4,112,10
57,66,20,139,2,5,15,6,4,115,10
58,66,20,139,0,2,18,6,4,115,10
59,65,20,140,1,2,18,8,6,116,10
60,65,19,140,0,1,18,9,7,117,10
61,63,20,142,2,3,17,9,7,118,10
62,61,21,144,2,4,17,10,6,119,10
63,61,18,144,0,4,14,8,5,122,10
64,61,17,144,0,2,15,8,5,122,11
65,62,15,144,0,0,15,7,4,124,12
66,62,15,145,1,1,14,8,4,124,13
67,63,10,145,0,1,9,6,3,129,13
68,63,7,145,0,1,6,5,1,132,13
69,63,6,145,0,1,5,4,1,133,13
70,62,6,146,1,1,5,3,1,134,13
71,62,6,146,0,1,5,3,1,134,13
72,62,6,146,0,1,5,4,1,134,13
73,61,6,146,0,0,6,4,1,134,14
74,62,4,146,0,0,4,2,1,136,14
75,61,3,147,1,1,2,2,0,138,14
76,61,3,147,0,1,2,2,0,138,14
77,60,4,148,1,1,3,2,0,138,14
78,60,4,148,0,1,3,2,0,138,14
79,59,4,148,0,1,3,3,0,138,16
80,61,3,148,0,0,3,2,0,139,16
81,61,3,148,0,0,3,2,0,139,16
82,60,4,149,1,1,3,2,1,139,16
83,59,4,150,1,2,2,1,1,140,16
84,59,4,150,0,1,3,1,1,140,16
85,59,4,150,0,0,4,1,1,140,16
86,59,4,150,0,0,4,1,2,140,16
87,59,3,150,0,0,3,0,3,141,16
88,58,4,151,1,1,3,0,3,141,16
89,58,4,151,0,1,3,0,3,141,16
90,58,3,151,0,0,3,0,2,142,16
91,58,3,151,0,0,3,0,2,142,16
92,58,3,151,0,0,3,1,2,142,16
93,57,4,152,1,1,3,1,2,142,16
94,57,3,152,0,1,2,1,1,143,16
95,57,1,152,0,1,0,0,0,144,17
96,58,1,152,0,0,1,0,0,144,17
97,58,1,152,0,0,1,0,0,144,17
98,58,1,152,0,0,1,0,1,144,17
99,58,1,152,0,0,1,0,1,144,17
100,58,1,152,0,0,1,0,1,144,17
101,58,1,152,0,0,1,0,1,144,17
102,58,1,152,0,0,1,0,1,144,17
103,58,1,152,0,0,1,0,1,144,17
104,58,1,152,0,0,1,0,1,144,17
105,58,1,152,0,0,1,0,1,144,17
106,58,0,152,0,0,0,0,0,145,17
107,58,0,152,0,0,0,0,0,145,17
108,58,0,152,0,0,0,0,0,145,17
109,58,0,152,0,0,0,0,0,145,17
110,58,0,152,0,0,0,0,0,145,17
111,57,1,153,1,1,0,0,0,145,17
112,57,1,153,0,1,0,0,0,145,17
113,57,1,153,0,0,1,0,0,145,17
114,57,1,153,0,0,1,0,0,145,17
115,57,1,153,0,0,1,1,0,145,17
116,57,1,153,0,0,1,1,0,145,17
117,57,1,153,0,0,1,1,0,145,17
118,57,1,153,0,0,1,1,0,145,17
119,57,1,153,0,0,1,1,0,145,17
120,57,1,153,0,0,1,1,0,145,18
121,58,1,153,0,0,1,1,0,145,18
122,58,1,153,0,0,1,1,0,145,18
123,58,0,153,0,0,0,0,0,146,18
124,58,0,153,0,0,0,0,0,146,18
125,56,2,155,2,2,0,0,0,146,18
126,56,2,155,0,2,0,0,0,146,18
127,56,2,155,0,1,1,0,0,146,18
128,56,2,155,0,0,2,0,0,146,18
129,56,2,155,0,0,2,0,1,146,18
130,56,2,155,0,0,2,1,1,146,18
131,56,2,155,0,0,2,1,1,146,18
132,56,2,155,0,0,2,1,1,146,18
133,56,2,155,0,0,2,1,1,146,18
134,56,2,155,0,0,2,1,1,146,18
135,56,2,155,0,0,2,1,1,146,18
136,56,2,155,0,0,2,1,1,146,18
137,56,1,155,0,0,1,1,0,147,18
138,56,0,155,0,0,0,0,0,148,18
139,56,0,155,0,0,0,0,0,148,18
140,56,0,155,0,0,0,0,0,148,18
141,56,0,155,0,0,0,0,0,148,18
142,56,0,155,0,0,0,0,0,148,18
143,56,0,155,0,0,0,0,0,148,18
144,56,0,155,0,0,0,0,0,148,18
145,56,0,155,0,0,0,0,0,148,18
146,56,0,155,0,0,0,0,0,148,18
147,56,0,155,0,0,0,0,0,148,18
148,56,0,155,0,0,0,0,0,148,18
149,56,0,155,0,0,0,0,0,148,18
150,56,0,155,0,0,0,0,0,148,18
151,56,0,155,0,0,0,0,0,148,18
152,56,0,155,0,0,0,0,0,148,18
153,56,0,155,0,0,0,0,0,148,18
154,56,0,155,0,0,0,0,0,148,18
155,56,0,155,0,0,0,0,0,148,18
156,56,0,155,0,0,0,0,0,148,18
157,56,0,155,0,0,0,0,0,148,18
158,56,0,155,0,0,0,0,0,148,18
159,56,0,155,0,0,0,0,0,148,18
160,56,0,155,0,0,0,0,0,148,18
161,56,0,155,0,0,0,0,0,148,18
162,56,0,155,0,0,0,0,0,148,18
163,56,0,155,0,0,0,0,0,148,19
164,57,0,155,0,0,0,0,0,148,19
165,56,1,156,1,1,0,0,0,148,19
166,56,1,156,0,1,0,0,0,148,19
167,56,1,156,0,0,1,0,0,148,19
168,56,1,156,0,0,1,0,0,148,19
169,56,1,156,0,0,1,0,1,148,19
170,56,1,156,0,0,1,0,1,148,19
171,55,2,157,1,1,1,0,1,148,19
172,54,3,158,1,2,1,0,1,148,19
173,54,3,158,0,2,1,0,1,148,19
174,54,3,158,0,2,1,0,1,148,20
175,55,3,158,0,1,2,0,1,148,20
176,55,3,158,0,0,3,0,1,148,20
177,55,2,158,0,0,2,1,0,149,20
178,55,2,158,0,0,2,2,0,149,20
179,55,2,158,0,0,2,2,0,149,20
