
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,196,4,4,1,4,0,0,0,0,0
2,196,4,4,0,3,1,0,0,0,0
3,195,5,5,1,3,2,0,0,0,0
4,193,7,7,2,3,4,0,1,0,0
5,191,9,9,2,4,5,0,2,0,0
6,190,10,10,1,4,6,1,3,0,0
7,190,10,10,0,3,7,1,4,0,0
8,190,10,10,0,2,8,2,4,0,0
9,188,12,12,2,2,10,3,4,0,0
10,186,14,14,2,4,10,3,5,0,0
11,185,15,15,1,4,11,5,5,0,0
12,183,16,17,2,4,12,5,4,1,0
13,179,19,21,4,7,12,6,3,2,0
14,176,20,24,3,10,10,5,4,4,0
15,176,19,24,0,7,12,5,4,5,0
16,174,20,26,2,5,15,4,4,6,0
17,173,20,27,1,4,16,5,5,7,0
18,171,20,28,1,2,18,8,5,8,1
19,166,24,34,6,8,16,7,6,10,1
20,161,29,39,5,13,16,9,7,10,1
21,158,31,42,3,13,18,8,7,11,1
22,155,32,45,3,12,20,8,5,13,1
23,154,32,46,1,8,24,10,5,14,1
24,153,33,47,1,6,27,14,5,14,1
25,150,33,50,3,6,27,15,6,17,1
26,148,31,52,2,5,26,15,5,21,1
27,139,38,61,9,12,26,16,5,23,1
28,137,37,63,2,14,23,17,4,26,1
29,135,39,65,2,13,26,18,5,26,1
30,131,43,69,4,11,32,18,5,26,1
31,129,42,71,2,8,34,19,4,29,1
32,127,39,73,2,9,30,18,6,33,2
33,123,39,78,5,12,27,19,5,38,2
34,120,39,81,3,10,29,17,5,41,2
35,116,41,85,4,10,31,17,5,43,2
36,115,39,86,1,8,31,19,5,46,2
37,112,40,89,3,7,33,20,6,48,3
38,110,42,92,3,7,35,22,6,48,4
39,108,42,95,3,9,33,22,7,51,4
40,107,37,96,1,7,30,19,7,57,4
41,105,34,98,2,7,27,16,6,61,5
42,105,34,99,1,5,29,17,7,62,5
43,103,34,101,2,4,30,17,7,64,5
44,102,29,102,1,5,24,13,8,69,6
45,100,28,105,3,6,22,13,7,73,6
46,98,25,107,2,5,20,8,7,76,8
47,99,23,108,1,4,19,7,8,78,9
48,98,22,110,2,4,18,8,7,81,9
49,98,22,110,0,4,18,8,8,81,9
50,98,19,110,0,1,18,6,9,84,9
51,98,17,110,0,0,17,5,8,86,9
52,96,16,112,2,2,14,5,8,89,9
53,93,17,115,3,5,12,5,7,91,9
54,93,17,115,0,5,12,5,7,91,9
55,92,16,116,1,2,14,5,5,93,9
56,90,15,118,2,4,11,3,4,96,9
57,89,15,119,1,3,12,4,6,97,9
58,88,14,120,1,4,10,4,4,99,9
59,88,14,120,0,4,10,6,4,99,9
60,86,13,122,2,4,9,4,3,102,9
61,86,12,122,0,2,10,3,3,103,9
62,86,12,122,0,1,11,4,4,103,9
63,85,12,123,1,2,10,5,4,103,10
64,85,13,124,1,2,11,6,4,103,10
65,82,12,127,3,4,8,5,1,107,10
66,82,12,127,0,4,8,5,2,107,10
67,82,10,127,0,3,7,3,3,109,10
68,80,12,129,2,4,8,3,3,109,10
69,79,13,130,1,3,10,3,4,109,10
70,76,15,133,3,5,10,4,3,110,10
71,76,13,133,0,3,10,4,3,112,10
72,76,12,133,0,3,9,4,3,113,10
73,75,13,134,1,3,10,5,4,113,10
74,74,13,135,1,2,11,5,3,114,10
75,74,12,135,0,1,11,5,3,115,10
76,72,13,137,2,3,10,6,3,115,11
77,73,12,137,0,2,10,7,2,116,11
78,72,12,138,1,2,10,6,2,117,11
79,72,10,138,0,2,8,4,3,119,11
80,72,9,138,0,1,8,3,4,120,11
81,71,9,139,1,1,8,3,3,121,11
82,70,10,140,1,2,8,4,3,121,11
83,69,10,141,1,2,8,4,3,122,11
84,68,8,141,0,1,7,2,3,124,12
85,68,8,142,1,2,6,2,3,125,12
86,68,8,142,0,1,7,3,3,125,12
87,68,7,142,0,1,6,3,2,126,12
88,68,6,142,0,0,6,3,2,127,12
89,68,6,142,0,0,6,3,2,127,12
90,68,5,142,0,0,5,3,2,128,12
91,67,5,143,1,1,4,3,1,129,12
92,67,5,143,0,1,4,3,1,129,12
93,67,4,143,0,0,4,2,1,130,12
94,67,3,143,0,0,3,1,1,131,12
95,67,2,143,0,0,2,1,1,131,13
96,68,1,143,0,0,1,1,0,132,13
97,68,1,143,0,0,1,1,0,132,13
98,68,1,143,0,0,1,1,0,132,13
99,68,1,143,0,0,1,1,0,132,13
100,68,1,143,0,0,1,1,0,132,13
101,68,1,143,0,0,1,1,0,132,13
102,68,1,143,0,0,1,1,0,132,13
103,68,0,143,0,0,0,0,0,133,13
104,68,0,143,0,0,0,0,0,133,13
105,68,0,143,0,0,0,0,0,133,13
106,68,0,143,0,0,0,0,0,133,13
107,68,0,143,0,0,0,0,0,133,13
108,68,0,143,0,0,0,0,0,133,13
109,68,0,143,0,0,0,0,0,133,14
110,69,0,143,0,0,0,0,0,133,14
111,69,0,143,0,0,0,0,0,133,14
112,67,1,144,1,1,0,0,0,133,15
113,68,1,144,0,1,0,0,0,133,15
114,68,1,144,0,0,1,0,0,133,15
115,67,1,144,0,0,1,0,0,133,16
116,68,1,144,0,0,1,1,0,133,16
117,68,1,144,0,0,1,1,0,133,16
118,68,1,144,0,0,1,1,0,133,16
119,68,1,144,0,0,1,1,0,133,16
