
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,197,3,3,0,2,1,0,0,0,0
3,196,4,4,1,1,3,0,0,0,0
4,196,4,4,0,1,3,1,0,0,0
5,196,4,4,0,1,3,2,1,0,0
6,196,4,4,0,1,3,2,1,0,0
7,195,5,5,1,1,4,2,1,0,0
8,194,6,6,1,2,4,2,1,0,0
9,194,6,6,0,1,5,3,1,0,0
10,192,8,8,2,2,6,3,1,0,0
11,192,8,8,0,2,6,4,1,0,0
12,191,8,9,1,2,6,4,1,1,0
13,190,7,10,1,2,5,3,0,3,0
14,190,7,10,0,2,5,4,0,3,0
15,188,9,12,2,3,6,4,1,3,0
16,187,9,12,0,3,6,4,1,3,1
17,188,8,12,0,2,6,4,1,4,1
18,184,12,16,4,5,7,4,1,4,1
19,182,13,18,2,6,7,4,1,5,1
20,176,17,23,5,11,6,3,2,6,2
21,177,17,23,0,9,8,3,3,6,2
22,175,18,25,2,4,14,2,3,7,2
23,172,20,28,3,6,14,4,2,8,2
24,166,26,34,6,9,17,11,2,8,2
25,163,28,37,3,10,18,11,2,9,2
26,160,31,40,3,11,20,14,2,9,2
27,156,34,44,4,11,23,14,3,10,2
28,150,39,50,6,12,27,16,2,11,2
29,145,43,55,5,15,28,18,3,12,2
30,138,50,62,7,18,32,22,4,12,2
31,135,50,65,3,18,32,20,5,14,3
32,134,44,66,1,10,34,15,7,21,4
33,132,46,69,3,9,37,15,9,22,4
34,128,47,73,4,9,38,19,11,25,4
35,124,49,77,4,10,39,22,10,27,4
36,122,49,79,2,9,40,23,11,29,4
37,116,51,85,6,9,42,23,10,33,4
38,110,53,91,6,14,39,22,10,37,4
39,106,55,95,4,16,39,27,9,39,4
40,103,54,98,3,12,42,26,7,43,4
41,95,58,106,8,13,45,24,7,46,5
42,93,52,109,3,16,36,22,7,55,5
43,87,53,115,6,14,39,21,11,59,6
44,86,51,117,2,13,38,18,10,63,6
45,84,50,119,2,8,42,19,13,66,6
46,80,51,123,4,11,40,20,12,69,6
47,78,48,125,2,9,39,20,14,74,6
48,74,49,129,4,9,40,18,14,75,8
49,73,50,132,3,9,41,22,12,77,8
50,72,44,133,1,7,37,20,11,84,8
51,71,38,134,1,8,30,20,7,91,8
52,70,39,135,1,2,37,22,8,91,9
53,70,34,136,1,3,31,20,4,97,9
54,69,32,137,1,3,29,24,4,99,10
55,70,24,137,0,2,22,18,2,106,11
56,70,24,138,1,2,22,18,2,107,11
57,70,20,138,0,1,19,15,2,110,12
58,69,18,140,2,2,16,13,1,114,12
59,68,17,141,1,3,14,11,2,116,12
60,68,14,141,0,3,11,10,1,119,12
61,67,15,142,1,3,12,10,1,119,12
62,66,10,143,1,2,8,4,1,125,12
63,65,11,144,1,3,8,5,1,125,12
64,65,10,144,0,2,8,6,1,126,12
65,65,9,144,0,1,8,5,1,127,12
66,64,9,145,1,1,8,5,1,128,12
67,64,8,145,0,1,7,6,0,129,12
68,64,7,145,0,0,7,6,0,130,12
69,62,9,147,2,2,7,6,0,130,13
70,63,9,147,0,2,7,7,0,130,13
71,62,8,148,1,3,5,5,0,131,14
72,63,7,148,0,2,5,4,0,132,14
73,63,7,148,0,1,6,4,0,132,14
74,63,6,148,0,1,5,3,1,133,15
75,63,6,149,1,1,5,3,1,134,15
76,63,5,149,0,1,4,2,1,135,15
77,63,5,149,0,0,5,3,1,135,15
78,62,5,150,1,1,4,2,1,136,15
79,62,5,150,0,1,4,3,1,136,15
80,62,5,150,0,0,5,3,1,136,15
81,61,6,151,1,1,5,3,1,136,15
82,61,5,151,0,1,4,4,0,137,15
83,61,4,151,0,0,4,3,0,138,15
84,61,4,151,0,0,4,3,0,138,15
85,61,3,151,0,0,3,3,0,139,15
86,61,3,151,0,0,3,3,0,139,15
87,61,2,151,0,0,2,2,0,140,15
88,61,2,151,0,0,2,2,0,140,15
89,60,3,152,1,1,2,2,0,140,15
90,60,2,152,0,1,1,1,0,141,15
91,60,2,152,0,1,1,1,0,141,15
92,60,2,152,0,0,2,1,0,141,15
93,60,1,152,0,0,1,0,0,142,15
94,60,1,152,0,0,1,1,0,142,15
95,60,1,152,0,0,1,1,0,142,15
96,60,1,152,0,0,1,1,0,142,15
97,60,1,152,0,0,1,1,0,142,15
98,60,1,152,0,0,1,1,0,142,15
99,60,1,152,0,0,1,1,0,142,15
100,60,1,152,0,0,1,1,0,142,15
101,60,1,152,0,0,1,1,0,142,15
102,60,0,152,0,0,0,0,0,143,15
103,60,0,152,0,0,0,0,0,143,15
104,60,0,152,0,0,0,0,0,143,15
105,60,0,152,0,0,0,0,0,143,15
106,60,0,152,0,0,0,0,0,143,15
107,60,0,152,0,0,0,0,0,143,15
108,60,0,152,0,0,0,0,0,143,15
109,60,0,152,0,0,0,0,0,143,15
110,60,0,152,0,0,0,0,0,143,15
111,60,0,152,0,0,0,0,0,143,15
112,60,0,152,0,0,0,0,0,143,15
113,60,0,152,0,0,0,0,0,143,15
114,60,0,152,0,0,0,0,0,143,15
115,60,0,152,0,0,0,0,0,143,15
116,59,0,152,0,0,0,0,0,143,16
117,60,0,152,0,0,0,0,0,143,16
118,60,0,152,0,0,0,0,0,143,16
119,60,0,152,0,0,0,0,0,143,16
120,60,0,152,0,0,0,0,0,143,16
121,60,0,152,0,0,0,0,0,143,16
122,60,0,152,0,0,0,0,0,143,16
123,60,0,152,0,0,0,0,0,143,16
124,60,0,152,0,0,0,0,0,143,16
125,60,0,152,0,0,0,0,0,143,16
126,60,0,152,0,0,0,0,0,143,16
127,60,0,152,0,0,0,0,0,143,16
128,60,0,152,0,0,0,0,0,143,16
129,60,0,152,0,0,0,0,0,143,16
130,59,1,153,1,1,0,0,0,143,16
131,58,2,154,1,2,0,0,0,143,16
132,57,3,155,1,3,0,0,0,143,16
133,57,3,155,0,3,0,0,0,143,16
134,56,3,155,0,1,2,0,0,143,17
135,55,5,157,2,2,3,0,0,143,17
136,55,5,157,0,2,3,1,1,143,17
137,55,5,157,0,0,5,1,2,143,17
138,54,5,157,0,0,5,1,2,143,18
139,55,5,157,0,0,5,1,4,143,18
140,55,5,157,0,0,5,1,4,143,18
141,55,5,157,0,0,5,1,4,143,18
142,54,6,158,1,1,5,1,4,143,18
143,52,7,159,1,2,5,1,4,143,19
144,53,5,159,0,1,4,0,3,145,19
145,52,5,160,1,1,4,0,2,146,19
146,52,5,160,0,1,4,1,2,146,19
147,50,5,162,2,2,3,1,1,148,19
148,50,5,162,0,2,3,1,1,148,19
149,50,5,162,0,1,4,2,1,148,19
150,50,5,162,0,1,4,2,1,148,19
151,50,5,162,0,0,5,3,1,148,19
152,50,5,162,0,0,5,3,1,148,19
153,50,5,162,0,0,5,4,1,148,19
154,50,4,162,0,0,4,3,1,149,19
155,50,3,162,0,0,3,3,0,150,19
156,50,3,162,0,0,3,3,0,150,19
157,49,3,163,1,1,2,2,0,151,19
158,49,3,163,0,1,2,2,0,151,19
159,49,2,163,0,1,1,1,0,152,19
160,49,2,163,0,0,2,1,0,152,19
161,49,1,163,0,0,1,0,0,153,19
162,49,1,163,0,0,1,1,0,153,19
163,49,1,163,0,0,1,1,0,153,19
164,49,1,163,0,0,1,1,0,153,19
165,49,1,163,0,0,1,1,0,153,19
166,49,1,163,0,0,1,1,0,153,19
167,49,1,163,0,0,1,1,0,153,19
168,49,1,163,0,0,1,1,0,153,19
169,49,1,163,0,0,1,1,0,153,19
170,49,0,163,0,0,0,0,0,154,19
171,49,0,163,0,0,0,0,0,154,19
172,49,0,163,0,0,0,0,0,154,19
173,49,0,163,0,0,0,0,0,154,19
174,48,0,163,0,0,0,0,0,154,20
175,49,0,163,0,0,0,0,0,154,21
176,50,0,163,0,0,0,0,0,154,21
177,49,0,163,0,0,0,0,0,154,22
178,50,0,163,0,0,0,0,0,154,22
179,50,0,163,0,0,0,0,0,154,22
