
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,197,3,3,0,1,2,0,0,0,0
3,196,4,4,1,1,3,0,0,0,0
4,196,4,4,0,1,3,1,1,0,0
5,196,4,4,0,1,3,1,2,0,0
6,195,5,5,1,1,4,1,2,0,0
7,193,7,7,2,3,4,1,2,0,0
8,192,8,8,1,3,5,1,3,0,0
9,192,8,8,0,1,7,1,3,0,0
10,191,9,9,1,1,8,2,3,0,0
11,191,9,9,0,1,8,2,5,0,0
12,188,10,12,3,4,6,1,5,2,0
13,187,10,13,1,5,5,1,4,3,0
14,185,12,15,2,5,7,1,4,3,0
15,183,14,17,2,6,8,1,4,3,0
16,179,17,21,4,9,8,2,4,4,0
17,177,19,23,2,8,11,2,5,4,0
18,175,20,25,2,6,14,2,5,5,0
19,174,19,26,1,5,14,3,5,7,0
20,173,19,27,1,6,13,5,6,8,0
21,169,23,31,4,7,16,7,6,8,0
22,168,24,32,1,6,18,7,6,8,0
23,167,25,33,1,6,19,9,7,8,0
24,162,28,38,5,9,19,10,6,10,0
25,161,28,39,1,7,21,11,5,11,0
26,156,32,44,5,10,22,12,5,12,0
27,154,31,46,2,9,22,13,4,15,0
28,150,31,50,4,9,22,13,2,19,0
29,147,30,52,2,10,20,11,4,21,2
30,144,35,57,5,10,25,13,6,21,2
31,141,36,60,3,10,26,12,6,23,2
32,139,36,62,2,7,29,14,7,25,2
33,134,40,67,5,9,31,15,8,26,2
34,131,41,70,3,11,30,16,10,28,2
35,129,40,72,2,10,30,16,10,31,2
36,123,43,78,6,13,30,14,10,33,3
37,124,40,78,0,8,32,15,9,36,3
38,119,41,83,5,10,31,14,9,40,3
39,114,45,88,5,14,31,18,9,41,3
40,111,43,91,3,10,33,16,9,46,3
41,107,43,95,4,11,32,14,8,49,4
42,105,42,98,3,11,31,18,7,53,4
43,103,41,100,2,9,32,19,6,56,4
44,101,42,102,2,6,36,20,7,57,4
45,98,43,105,3,7,36,22,7,59,4
46,97,41,106,1,6,35,25,6,62,4
47,93,39,109,3,8,31,22,6,67,5
48,92,37,110,1,7,30,22,5,70,6
49,91,38,112,2,4,34,21,6,71,6
50,88,34,115,3,7,27,17,5,78,6
51,86,33,117,2,7,26,18,6,81,6
52,81,35,122,5,11,24,16,5,84,6
53,81,31,122,0,8,23,15,4,88,6
54,78,29,125,3,7,22,11,4,93,6
55,78,27,125,0,4,23,13,3,95,6
56,78,25,125,0,2,23,14,4,97,6
57,76,26,127,2,2,24,17,3,98,6
58,76,24,127,0,2,22,16,4,100,6
59,76,19,127,0,2,17,14,3,105,6
60,76,19,127,0,2,17,14,3,105,6
61,76,17,127,0,0,17,12,3,107,6
62,75,17,128,1,1,16,12,2,108,6
63,73,16,130,2,3,13,11,2,111,6
64,72,12,131,1,4,8,7,1,115,7
65,73,9,131,0,3,6,4,1,118,7
66,73,7,131,0,0,7,3,0,120,7
67,72,6,132,1,1,5,2,0,122,7
68,72,6,132,0,1,5,5,0,122,7
69,72,6,132,0,1,5,5,0,122,7
70,72,6,132,0,0,6,5,0,122,8
71,73,5,132,0,0,5,4,0,123,8
72,72,6,133,1,1,5,5,0,123,8
73,72,6,133,0,1,5,5,0,123,8
74,71,7,134,1,2,5,5,0,123,8
75,71,6,134,0,2,4,4,0,124,8
76,71,3,134,0,0,3,1,0,127,8
77,70,4,135,1,1,3,1,0,127,8
78,70,4,135,0,1,3,2,1,127,8
79,70,4,135,0,0,4,2,1,127,8
80,70,3,135,0,0,3,1,1,128,8
81,70,3,135,0,0,3,2,1,128,8
82,69,3,135,0,0,3,2,1,128,9
83,70,3,135,0,0,3,2,1,128,9
84,70,3,135,0,0,3,2,1,128,9
85,70,3,135,0,0,3,2,1,128,9
86,69,2,136,1,1,1,1,0,130,10
87,70,2,136,0,1,1,1,0,130,11
88,71,2,136,0,1,1,1,0,130,11
89,71,1,136,0,1,0,0,0,131,11
90,70,2,137,1,1,1,0,0,131,11
91,70,2,137,0,1,1,0,0,131,11
92,68,4,139,2,3,1,1,0,131,11
93,68,4,139,0,2,2,1,0,131,11
94,68,4,139,0,0,4,1,0,131,11
95,68,4,139,0,0,4,2,0,131,11
96,67,5,140,1,1,4,3,1,131,11
97,67,5,140,0,1,4,3,1,131,11
98,66,6,141,1,2,4,3,1,131,11
99,66,6,141,0,2,4,3,1,131,11
100,66,5,141,0,0,5,2,1,132,11
101,66,5,141,0,0,5,2,1,132,11
102,65,5,141,0,0,5,3,2,132,12
103,65,5,142,1,1,4,2,2,133,12
104,65,3,142,0,1,2,1,1,135,12
105,65,3,142,0,1,2,1,1,135,12
106,65,3,142,0,1,2,1,1,135,12
107,65,3,142,0,0,3,1,1,135,12
108,65,3,142,0,0,3,1,1,135,12
109,65,3,142,0,0,3,2,1,135,12
110,65,1,142,0,0,1,1,0,137,12
111,65,1,142,0,0,1,1,0,137,12
112,65,1,142,0,0,1,1,0,137,12
113,65,1,142,0,0,1,1,0,137,12
114,65,1,142,0,0,1,1,0,137,12
115,65,1,142,0,0,1,1,0,137,13
116,66,1,142,0,0,1,1,0,137,13
117,66,0,142,0,0,0,0,0,138,13
118,66,0,142,0,0,0,0,0,138,13
119,66,0,142,0,0,0,0,0,138,13
120,66,0,142,0,0,0,0,0,138,13
121,66,0,142,0,0,0,0,0,138,13
122,66,0,142,0,0,0,0,0,138,13
123,65,0,142,0,0,0,0,0,138,14
124,66,0,142,0,0,0,0,0,138,14
125,66,0,142,0,0,0,0,0,138,14
126,66,0,142,0,0,0,0,0,138,14
127,66,0,142,0,0,0,0,0,138,14
128,65,1,143,1,1,0,0,0,138,14
129,65,1,143,0,1,0,0,0,138,14
130,65,1,143,0,0,1,0,0,138,14
131,65,1,143,0,0,1,0,0,138,14
132,65,1,143,0,0,1,0,1,138,14
133,65,1,143,0,0,1,0,1,138,14
134,65,1,143,0,0,1,0,1,138,14
135,65,1,143,0,0,1,0,1,138,14
136,65,1,143,0,0,1,0,1,138,14
137,65,1,143,0,0,1,0,1,138,14
138,65,1,143,0,0,1,0,1,138,14
139,65,1,143,0,0,1,0,1,138,14
140,65,0,143,0,0,0,0,0,139,14
141,65,0,143,0,0,0,0,0,139,14
142,65,0,143,0,0,0,0,0,139,14
143,65,0,143,0,0,0,0,0,139,14
144,65,0,143,0,0,0,0,0,139,14
145,65,0,143,0,0,0,0,0,139,14
146,65,0,143,0,0,0,0,0,139,14
147,65,0,143,0,0,0,0,0,139,14
148,65,0,143,0,0,0,0,0,139,14
149,64,1,144,1,1,0,0,0,139,14
150,64,1,144,0,1,0,0,0,139,14
151,64,1,144,0,1,0,0,0,139,14
152,64,1,144,0,1,0,0,0,139,14
153,64,1,144,0,0,1,0,0,139,14
154,64,1,144,0,0,1,0,0,139,14
155,64,1,144,0,0,1,1,0,139,14
156,64,1,144,0,0,1,1,0,139,14
157,64,1,144,0,0,1,1,0,139,14
158,64,1,144,0,0,1,1,0,139,14
159,64,1,144,0,0,1,1,0,139,14
160,64,1,144,0,0,1,1,0,139,14
161,63,2,145,1,1,1,1,0,139,14
162,63,2,145,0,1,1,1,0,139,14
163,63,1,145,0,1,0,0,0,140,14
164,63,1,145,0,0,1,0,0,140,14
165,63,1,145,0,0,1,0,0,140,14
166,62,2,146,1,1,1,1,0,140,14
167,62,2,146,0,1,1,1,0,140,14
168,62,2,146,0,1,1,1,0,140,14
169,62,2,146,0,1,1,1,0,140,14
170,62,2,146,0,0,2,1,0,140,14
171,62,2,146,0,0,2,1,0,140,14
172,62,2,146,0,0,2,1,1,140,16
173,64,2,146,0,0,2,1,1,140,16
174,64,1,146,0,0,1,0,1,141,16
175,64,1,146,0,0,1,0,1,141,16
176,64,1,146,0,0,1,0,1,141,16
177,64,1,146,0,0,1,0,1,141,16
178,64,1,146,0,0,1,0,1,141,16
179,64,1,146,0,0,1,0,1,141,16
