
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,197,3,3,0,2,1,0,0,0,0
3,197,3,3,0,1,2,0,0,0,0
4,196,4,4,1,1,3,1,0,0,0
5,193,7,7,3,4,3,2,0,0,0
6,192,8,8,1,5,3,3,0,0,0
7,192,8,8,0,4,4,3,0,0,0
8,188,12,12,4,5,7,3,0,0,0
9,185,15,15,3,7,8,3,1,0,0
10,183,17,17,2,8,9,6,1,0,0
11,179,19,19,2,10,9,7,1,0,2
12,180,19,20,1,7,12,6,2,1,2
13,178,20,22,2,6,14,5,2,2,2
14,174,23,26,4,9,14,7,3,3,2
15,173,24,27,1,7,17,9,4,3,2
16,167,30,33,6,11,19,9,5,3,2
17,160,36,40,7,14,22,11,5,4,2
18,159,34,41,1,10,24,9,6,7,2
19,154,38,46,5,13,25,10,8,8,2
20,151,40,49,3,11,29,12,10,9,2
21,151,39,49,0,6,33,13,10,9,3
22,146,41,55,6,11,30,14,10,13,3
23,141,42,60,5,12,30,13,12,16,4
24,138,44,63,3,12,32,13,12,17,5
25,137,43,65,2,12,31,15,11,20,5
26,136,43,66,1,9,34,18,10,21,5
27,134,40,68,2,6,34,17,8,25,6
28,132,39,71,3,8,31,20,5,29,6
29,130,39,73,2,5,34,20,8,31,6
30,128,36,75,2,6,30,17,7,36,6
31,125,34,78,3,6,28,19,5,41,6
32,121,37,82,4,7,30,20,4,42,6
33,118,36,85,3,10,26,17,6,46,6
34,117,35,86,1,8,27,18,6,48,6
35,113,37,90,4,9,28,16,6,50,6
36,113,33,90,0,6,27,15,6,54,6
37,106,34,96,6,9,25,16,3,59,7
38,102,38,101,5,13,25,16,5,60,7
39,101,34,102,1,11,23,15,4,65,7
40,99,35,104,2,10,25,15,4,66,7
41,98,33,105,1,5,28,17,2,69,7
42,96,31,107,2,4,27,14,4,72,8
43,96,32,108,1,3,29,18,6,72,8
44,93,32,111,3,5,27,16,8,75,8
45,90,32,114,3,7,25,14,9,78,8
46,90,29,114,0,6,23,14,7,81,8
47,87,29,117,3,6,23,12,7,84,9
48,87,29,118,1,4,25,11,8,85,9
49,87,27,118,0,3,24,11,9,87,9
50,87,24,118,0,2,22,13,7,90,9
51,85,20,120,2,2,18,9,6,96,9
52,84,18,121,1,3,15,8,5,99,9
53,83,17,122,1,3,14,7,6,101,9
54,81,17,124,2,4,13,5,6,102,10
55,80,17,125,1,5,12,5,6,103,11
56,80,17,126,1,5,12,6,5,104,11
57,78,16,128,2,5,11,4,4,107,11
58,78,14,128,0,2,12,3,4,109,11
59,77,14,129,1,3,11,4,4,110,11
60,76,14,130,1,3,11,6,4,111,11
61,75,13,131,1,3,10,6,2,113,11
62,74,14,132,1,3,11,6,3,113,11
63,73,14,133,1,4,10,5,4,114,11
64,71,15,135,2,5,10,5,4,115,11
65,69,17,137,2,4,13,5,4,115,11
66,67,18,139,2,6,12,5,4,116,11
67,67,16,139,0,5,11,6,4,118,11
68,67,13,139,0,2,11,4,3,121,11
69,67,13,139,0,1,12,5,3,121,11
70,67,12,139,0,0,12,8,2,122,11
71,67,10,139,0,0,10,8,1,123,12
72,66,11,141,2,2,9,8,1,124,12
73,66,11,141,0,2,9,8,1,124,12
74,65,11,142,1,3,8,7,1,125,12
75,64,10,143,1,4,6,6,0,127,12
76,64,10,143,0,2,8,6,0,127,12
77,64,9,143,0,1,8,5,0,128,12
78,63,6,143,0,0,6,3,1,131,13
79,63,5,144,1,1,4,2,1,132,14
80,64,4,144,0,1,3,2,1,133,14
81,64,4,144,0,1,3,2,1,133,14
82,64,4,144,0,1,3,2,1,133,15
83,64,5,145,1,1,4,2,1,133,15
84,64,5,145,0,1,4,2,1,133,15
85,64,5,145,0,0,5,3,1,133,15
86,64,4,145,0,0,4,3,0,134,15
87,63,4,146,1,1,3,3,0,135,15
88,63,3,146,0,1,2,2,0,136,15
89,63,3,146,0,1,2,2,0,136,15
90,62,3,146,0,0,3,2,0,136,16
91,63,3,146,0,0,3,2,0,136,16
92,63,3,146,0,0,3,3,0,136,16
93,63,2,146,0,0,2,2,0,137,16
94,63,2,146,0,0,2,2,0,137,16
95,63,0,146,0,0,0,0,0,138,17
96,64,0,146,0,0,0,0,0,138,17
97,64,0,146,0,0,0,0,0,138,17
98,63,0,146,0,0,0,0,0,138,18
99,63,1,147,1,1,0,0,0,138,18
100,63,1,147,0,1,0,0,0,138,18
101,63,1,147,0,0,1,0,0,138,18
102,63,1,147,0,0,1,0,0,138,18
103,63,1,147,0,0,1,1,0,138,18
104,62,2,148,1,1,1,1,0,138,18
105,62,2,148,0,1,1,1,0,138,19
106,63,2,148,0,0,2,1,0,138,19
107,63,2,148,0,0,2,1,0,138,19
108,63,2,148,0,0,2,1,1,138,19
109,63,2,148,0,0,2,1,1,138,19
110,63,2,148,0,0,2,1,1,138,20
111,64,1,148,0,0,1,0,1,139,20
112,64,1,148,0,0,1,0,1,139,20
113,63,2,149,1,1,1,0,1,139,20
114,63,2,149,0,1,1,0,1,139,20
115,63,2,149,0,1,1,0,1,139,20
116,63,1,149,0,0,1,0,0,140,20
117,62,2,150,1,1,1,0,0,140,20
118,62,2,150,0,1,1,1,0,140,20
119,62,2,150,0,1,1,1,0,140,20
120,62,2,150,0,0,2,1,0,140,20
121,62,2,150,0,0,2,1,0,140,20
122,62,2,150,0,0,2,2,0,140,20
123,62,2,150,0,0,2,2,0,140,20
124,62,2,150,0,0,2,2,0,140,20
125,62,2,150,0,0,2,2,0,140,20
126,62,1,150,0,0,1,1,0,141,20
127,62,1,150,0,0,1,1,0,141,20
128,62,1,150,0,0,1,1,0,141,20
129,62,1,150,0,0,1,1,0,141,20
130,62,0,150,0,0,0,0,0,142,20
131,61,1,151,1,1,0,0,0,142,20
132,61,1,151,0,1,0,0,0,142,20
133,60,1,151,0,1,0,0,0,142,21
134,61,1,151,0,1,0,0,0,142,21
135,60,2,152,1,1,1,0,0,142,21
136,59,3,153,1,2,1,0,0,142,21
137,58,4,154,1,2,2,0,1,142,21
138,57,5,155,1,2,3,0,1,142,21
139,56,6,156,1,3,3,0,2,142,21
140,56,6,156,0,3,3,1,2,142,21
141,56,6,156,0,0,6,1,2,142,21
142,56,6,156,0,0,6,1,2,142,21
143,56,6,156,0,0,6,4,2,142,21
144,55,7,157,1,1,6,4,2,142,21
145,55,6,157,0,1,5,4,1,143,21
146,55,6,157,0,0,6,4,1,143,21
147,55,5,157,0,0,5,4,0,144,21
148,55,4,157,0,0,4,3,1,145,21
149,55,4,157,0,0,4,3,1,145,21
150,55,4,157,0,0,4,3,1,145,21
151,55,1,157,0,0,1,0,1,148,21
152,55,1,157,0,0,1,0,1,148,21
153,55,1,157,0,0,1,0,1,148,21
154,54,2,158,1,1,1,0,1,148,21
155,54,2,158,0,1,1,0,1,148,22
156,54,2,159,1,2,0,0,0,149,22
157,54,2,159,0,1,1,0,0,149,22
158,54,2,159,0,1,1,0,0,149,22
159,54,2,159,0,0,2,0,1,149,22
160,54,2,159,0,0,2,0,1,149,22
161,54,2,159,0,0,2,1,1,149,22
162,54,2,159,0,0,2,1,1,149,23
163,55,2,159,0,0,2,1,1,149,23
164,55,2,159,0,0,2,1,1,149,23
165,55,2,159,0,0,2,1,1,149,23
166,55,2,159,0,0,2,1,1,149,23
167,55,1,159,0,0,1,1,0,150,23
168,55,1,159,0,0,1,1,0,150,23
169,55,0,159,0,0,0,0,0,151,23
170,55,0,159,0,0,0,0,0,151,24
171,56,0,159,0,0,0,0,0,151,24
172,56,0,159,0,0,0,0,0,151,24
173,56,0,159,0,0,0,0,0,151,24
174,56,0,159,0,0,0,0,0,151,24
175,56,0,159,0,0,0,0,0,151,25
176,57,0,159,0,0,0,0,0,151,25
177,56,1,160,1,1,0,0,0,151,25
178,56,1,160,0,1,0,0,0,151,25
179,56,1,160,0,0,1,0,0,151,25
