
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,199,1,1,1,1,0,0,0,0,0
1,199,1,1,0,1,0,0,0,0,0
2,197,3,3,2,2,1,0,0,0,0
3,197,3,3,0,2,1,0,0,0,0
4,197,3,3,0,1,2,1,0,0,0
5,197,3,3,0,1,2,1,0,0,0
6,196,4,4,1,1,3,2,0,0,0
7,195,4,4,0,1,3,2,0,0,1
8,195,5,5,1,1,4,2,1,0,1
9,194,6,6,1,2,4,2,1,0,1
10,193,7,7,1,2,5,3,1,0,1
11,190,9,9,2,4,5,3,1,0,2
12,190,8,9,0,3,5,3,1,1,3
13,189,10,11,2,3,7,3,1,1,3
14,189,9,11,0,3,6,2,2,2,3
15,189,9,11,0,1,8,2,4,2,3
16,187,10,13,2,3,7,2,3,3,3
17,184,13,16,3,5,8,4,3,3,3
18,183,12,17,1,4,8,2,3,4,4
19,183,13,18,1,3,10,2,4,4,4
20,180,15,20,2,5,10,4,4,4,5
21,181,15,20,0,4,11,5,5,4,5
22,181,14,20,0,3,11,5,4,5,5
23,179,14,22,2,3,11,6,2,7,5
24,178,15,23,1,3,12,6,3,7,5
25,174,17,27,4,7,10,4,5,9,5
26,173,18,28,1,7,11,5,5,9,5
27,172,17,29,1,6,11,4,4,10,6
28,170,18,32,3,6,12,3,4,12,6
29,170,17,32,0,4,13,5,3,13,6
30,164,23,38,6,9,14,7,4,13,6
31,163,23,39,1,7,16,7,5,14,6
32,161,24,41,2,5,19,7,5,15,6
33,158,25,44,3,6,19,9,4,17,6
34,155,27,47,3,7,20,11,5,18,6
35,154,28,48,1,7,21,11,7,18,6
36,149,32,53,5,10,22,11,8,19,6
37,147,32,55,2,9,23,9,9,21,6
38,144,32,58,3,9,23,8,9,24,6
39,141,33,61,3,10,23,9,9,26,6
40,140,33,62,1,7,26,10,10,27,6
41,138,31,64,2,8,23,9,9,30,7
42,137,29,66,2,8,21,9,9,34,7
