
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
55,98,18,108,0,0,18,9,5,85,11
56,95,20,111,3,3,17,9,5,86,11
57,92,22,114,3,6,16,12,4,87,11
58,90,22,116,2,6,16,11,3,89,11
59,88,22,118,2,6,16,11,1,91,11
60,86,22,120,2,5,17,11,1,93,11
61,86,20,120,0,3,17,11,1,95,11
62,85,18,121,1,3,15,10,2,98,11
63,84,17,122,1,2,15,9,3,99,12
64,84,17,123,1,3,14,9,3,100,12
65,82,17,125,2,4,13,8,4,102,12
66,82,17,125,0,4,13,8,4,102,12
67,80,18,126,1,3,15,8,5,102,13
68,81,16,126,0,2,14,6,5,104,13
69,81,14,126,0,1,13,7,4,106,13
70,81,11,126,0,1,10,6,3,109,14
71,82,9,126,0,0,9,6,2,111,15
72,83,8,126,0,0,8,5,2,112,15
73,82,6,127,1,1,5,4,1,114,16
74,83,6,127,0,1,5,4,1,114,16
75,82,6,128,1,2,4,4,0,115,16
76,81,7,129,1,2,5,4,0,115,16
77,81,5,129,0,2,3,2,0,117,16
78,79,5,130,1,2,3,2,0,118,17
79,80,5,130,0,2,3,2,0,118,17
80,79,6,131,1,1,5,3,0,118,17
81,78,6,132,1,2,4,2,0,119,17
82,77,7,133,1,3,4,2,2,119,17
83,77,7,133,0,2,5,2,2,119,17
84,77,7,133,0,2,5,2,2,119,17
85,76,8,134,1,1,7,3,2,119,17
86,75,8,135,1,2,6,2,2,120,17
87,75,8,135,0,1,7,4,2,120,17
88,73,9,137,2,3,6,3,2,121,17
89,72,10,138,1,4,6,4,2,121,17
90,72,8,138,0,1,7,4,0,123,17
91,72,8,138,0,1,7,4,0,123,17
92,71,9,139,1,2,7,5,2,123,17
93,71,8,139,0,1,7,4,2,124,17
94,71,8,139,0,1,7,4,2,124,17
95,69,8,141,2,3,5,2,3,126,17
96,69,8,141,0,2,6,2,3,126,18
97,69,8,142,1,2,6,1,3,127,18
98,69,8,142,0,1,7,2,3,127,18
99,69,8,142,0,1,7,3,3,127,18
100,68,5,142,0,1,4,3,1,130,19
101,68,6,143,1,1,5,3,1,130,19
102,67,7,144,1,2,5,3,1,130,19
103,67,6,144,0,1,5,3,1,131,19
104,67,6,144,0,1,5,3,1,131,19
105,67,6,144,0,0,6,3,2,131,19
106,67,5,144,0,0,5,2,2,132,19
107,67,4,144,0,0,4,1,3,133,19
108,65,5,146,2,2,3,0,3,134,19
109,65,5,146,0,2,3,0,3,134,19
110,65,5,146,0,2,3,0,3,134,19
111,65,4,146,0,1,3,0,2,135,19
112,65,4,146,0,0,4,0,2,135,19
113,65,3,146,0,0,3,0,2,136,19
114,65,3,146,0,0,3,1,2,136,19
115,64,3,147,1,1,2,1,1,137,19
116,64,3,147,0,1,2,1,1,137,19
117,61,6,150,3,4,2,1,1,137,20
118,62,6,150,0,3,3,1,1,137,20
119,62,6,150,0,3,3,1,1,137,20
120,62,6,150,0,2,4,1,2,137,20
121,62,5,150,0,0,5,1,1,138,20
122,61,5,151,1,1,4,0,2,139,20
123,59,7,153,2,3,4,1,3,139,20
124,58,8,154,1,4,4,1,3,139,20
125,58,8,154,0,4,4,1,3,139,20
126,58,8,154,0,3,5,1,3,139,20
127,58,8,154,0,1,7,1,3,139,20
128,57,8,155,1,1,7,1,3,140,20
129,55,10,157,2,3,7,3,3,140,20
130,54,10,158,1,3,7,3,3,141,20
131,54,8,158,0,3,5,2,2,143,20
132,54,8,158,0,0,8,3,2,143,20
133,54,8,158,0,0,8,3,2,143,20
134,54,8,158,0,0,8,5,3,143,20
135,54,8,158,0,0,8,5,3,143,20
136,53,8,159,1,1,7,5,2,144,20
137,52,7,160,1,2,5,3,2,146,20
138,51,7,161,1,3,4,3,1,147,20
139,51,7,161,0,2,5,3,1,147,20
140,50,7,162,1,2,5,2,1,148,20
141,50,7,162,0,2,5,3,1,148,20
142,50,4,162,0,0,4,2,0,151,20
143,50,4,162,0,0,4,2,0,151,20
144,50,4,162,0,0,4,4,0,151,20
145,50,4,162,0,0,4,4,0,151,20
146,50,4,162,0,0,4,4,0,151,20
147,50,4,162,0,0,4,4,0,151,20
148,50,4,162,0,0,4,4,0,151,20
149,50,3,162,0,0,3,3,0,152,20
150,50,2,162,0,0,2,2,0,153,20
151,50,2,162,0,0,2,2,0,153,20
152,50,0,162,0,0,0,0,0,155,20
153,50,0,162,0,0,0,0,0,155,20
154,50,0,162,0,0,0,0,0,155,20
155,50,0,162,0,0,0,0,0,155,20
156,50,0,162,0,0,0,0,0,155,20
157,50,0,162,0,0,0,0,0,155,20
158,50,0,162,0,0,0,0,0,155,20
159,50,0,162,0,0,0,0,0,155,20
160,50,0,162,0,0,0,0,0,155,20
161,50,0,162,0,0,0,0,0,155,20
162,50,0,162,0,0,0,0,0,155,20
163,50,0,162,0,0,0,0,0,155,20
164,50,0,162,0,0,0,0,0,155,20
165,50,0,162,0,0,0,0,0,155,20
166,48,1,163,1,1,0,0,0,155,21
167,49,1,163,0,1,0,0,0,155,21
168,49,1,163,0,1,0,0,0,155,21
169,48,1,163,0,0,1,0,0,155,23
170,50,1,163,0,0,1,0,0,155,23
171,49,2,164,1,1,1,0,1,155,23
172,49,2,164,0,1,1,0,1,155,23
173,49,2,164,0,1,1,0,1,155,23
174,49,2,164,0,1,1,0,1,155,23
175,49,2,164,0,0,2,0,1,155,23
176,49,2,164,0,0,2,0,1,155,23
177,49,2,164,0,0,2,1,1,155,23
178,49,2,164,0,0,2,1,1,155,23
179,49,1,164,0,0,1,1,0,156,24
