
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,195,5,5,2,3,2,0,0,0,0
3,195,5,5,0,3,2,0,0,0,0
4,195,5,5,0,2,3,0,2,0,0
5,194,6,6,1,2,4,0,2,0,0
6,192,8,8,2,3,5,1,2,0,0
7,191,9,9,1,4,5,1,3,0,0
8,189,11,11,2,4,7,1,4,0,0
9,188,12,12,1,4,8,1,4,0,0
10,186,14,14,2,6,8,3,4,0,0
11,186,14,14,0,2,12,4,4,0,0
12,183,15,17,3,4,11,4,2,2,0
13,180,18,20,3,6,12,7,3,2,0
14,178,19,22,2,7,12,7,3,3,0
15,177,19,23,1,6,13,8,2,4,0
16,175,20,25,2,6,14,9,1,5,0
17,174,21,26,1,5,16,11,1,5,0
18,173,20,27,1,4,16,10,2,7,0
19,173,19,27,0,2,17,9,4,8,0
20,171,21,29,2,3,18,10,5,8,0
21,171,17,29,0,2,15,7,6,12,0
22,169,18,31,2,3,15,7,6,13,0
23,164,22,36,5,8,14,6,7,14,0
24,161,24,39,3,10,14,5,8,15,0
25,158,24,41,2,9,15,3,8,17,1
26,155,26,45,4,11,15,3,7,19,1
27,153,26,47,2,8,18,5,6,21,1
28,149,27,50,3,8,19,6,5,23,2
29,147,28,53,3,8,20,8,6,25,2
30,144,30,56,3,8,22,10,6,26,2
31,141,32,59,3,7,25,12,6,27,2
32,140,32,60,1,6,26,14,6,28,2
33,139,33,61,1,4,29,17,7,28,2
34,133,38,67,6,9,29,17,8,29,2
35,127,41,73,6,14,27,16,9,32,2
36,123,43,77,4,17,26,15,9,34,2
37,121,40,79,2,15,25,13,7,39,2
38,117,41,83,4,13,28,10,8,42,2
39,113,42,87,4,10,32,10,9,45,2
40,108,44,92,5,11,33,11,11,48,2
41,105,43,95,3,13,30,12,13,52,2
42,103,43,97,2,9,34,15,12,54,2
43,101,42,99,2,6,36,15,10,57,2
44,100,42,100,1,6,36,17,13,58,2
45,95,45,105,5,9,36,20,13,59,3
46,92,47,109,4,11,36,20,12,60,4
47,89,48,113,4,11,37,20,11,63,4
48,86,45,116,3,12,33,18,9,69,4
49,84,40,118,2,10,30,18,6,76,4
50,82,38,120,2,7,31,15,7,80,4
51,80,38,122,2,5,33,15,9,81,5
52,80,32,122,0,4,28,15,8,87,6
53,81,28,122,0,2,26,16,7,91,6
54,80,28,123,1,1,27,16,7,92,6
55,79,28,124,1,2,26,18,6,93,7
56,80,26,124,0,2,24,17,7,95,7
57,80,22,124,0,2,20,13,7,99,7
58,77,23,127,3,4,19,12,6,101,7
59,75,21,129,2,5,16,10,4,105,7
60,74,17,130,1,5,12,7,3,110,7
61,71,16,133,3,6,10,4,3,114,7
62,70,16,134,1,5,11,4,3,115,7
63,69,15,135,1,6,9,3,4,117,7
64,67,15,137,2,5,10,4,3,119,7
65,66,16,138,1,4,12,4,3,119,7
66,65,17,139,1,4,13,6,4,119,7
67,64,18,140,1,4,14,7,5,119,7
68,64,17,140,0,1,16,7,5,120,7
69,64,16,140,0,1,15,7,5,121,7
70,63,16,141,1,2,14,8,6,122,7
71,63,14,141,0,1,13,7,5,124,7
72,63,12,141,0,1,11,6,4,126,7
73,62,13,142,1,1,12,7,4,126,7
74,62,10,142,0,1,9,5,3,129,7
75,62,8,142,0,1,7,5,2,131,7
76,60,9,144,2,3,6,5,1,132,8
77,61,8,144,0,2,6,4,1,133,8
78,61,5,144,0,0,5,2,0,136,8
79,61,5,144,0,0,5,3,0,136,8
80,61,5,144,0,0,5,4,1,136,8
81,61,4,144,0,0,4,3,1,137,8
82,61,4,144,0,0,4,3,1,137,8
83,61,3,144,0,0,3,2,1,138,8
84,61,2,144,0,0,2,1,1,138,9
85,62,2,144,0,0,2,1,1,138,9
86,62,2,144,0,0,2,1,1,138,9
87,62,1,144,0,0,1,0,1,139,9
88,62,0,144,0,0,0,0,0,140,9
89,62,0,144,0,0,0,0,0,140,9
90,62,0,144,0,0,0,0,0,140,9
91,62,0,144,0,0,0,0,0,140,9
92,62,0,144,0,0,0,0,0,140,9
93,61,1,145,1,1,0,0,0,140,9
94,61,1,145,0,1,0,0,0,140,9
95,61,1,145,0,1,0,0,0,140,9
96,61,1,145,0,0,1,0,0,140,9
97,61,1,145,0,0,1,0,0,140,9
98,61,1,145,0,0,1,1,0,140,9
99,60,2,146,1,1,1,1,0,140,10
100,61,2,146,0,1,1,1,0,140,10
101,61,2,146,0,0,2,1,0,140,10
102,61,2,146,0,0,2,1,0,140,10
103,60,3,147,1,1,2,1,1,140,10
104,60,3,147,0,1,2,1,1,140,10
105,60,3,147,0,1,2,1,1,140,10
106,60,2,147,0,1,1,0,1,141,10
107,60,2,147,0,0,2,0,1,141,10
108,60,2,147,0,0,2,0,1,141,10
109,60,2,147,0,0,2,1,1,141,10
110,60,2,147,0,0,2,1,1,141,10
111,60,1,147,0,0,1,1,0,142,10
112,59,2,148,1,1,1,1,0,142,11
113,59,3,149,1,2,1,1,0,142,11
114,59,3,149,0,2,1,1,0,142,12
115,60,3,149,0,1,2,1,0,142,12
116,60,3,149,0,0,3,1,0,142,13
117,61,2,149,0,0,2,1,0,143,14
118,62,2,149,0,0,2,2,0,143,14
119,61,3,150,1,1,2,2,0,143,14
120,61,3,150,0,1,2,2,0,143,14
121,61,3,150,0,1,2,2,0,143,14
122,61,3,150,0,1,2,2,0,143,14
123,60,4,151,1,1,3,2,0,143,14
124,60,4,151,0,1,3,2,0,143,14
125,60,3,151,0,1,2,2,0,144,14
126,60,2,151,0,1,1,1,0,145,14
127,60,2,151,0,0,2,1,0,145,14
128,60,2,151,0,0,2,1,0,145,14
129,60,2,151,0,0,2,1,1,145,14
130,60,2,151,0,0,2,1,1,145,14
131,60,2,151,0,0,2,1,1,145,14
132,60,2,151,0,0,2,1,1,145,14
133,60,1,151,0,0,1,0,1,146,14
134,60,1,151,0,0,1,0,1,146,14
135,60,1,151,0,0,1,0,1,146,14
136,60,1,151,0,0,1,0,1,146,14
137,60,0,151,0,0,0,0,0,147,14
138,60,0,151,0,0,0,0,0,147,14
139,60,0,151,0,0,0,0,0,147,14
140,60,0,151,0,0,0,0,0,147,15
141,60,1,152,1,1,0,0,0,147,15
142,60,1,152,0,1,0,0,0,147,15
143,60,1,152,0,0,1,0,0,147,15
144,60,1,152,0,0,1,0,0,147,15
145,60,1,152,0,0,1,0,1,147,15
146,60,1,152,0,0,1,0,1,147,15
147,60,1,152,0,0,1,0,1,147,15
148,59,2,153,1,1,1,0,1,147,15
149,59,2,153,0,1,1,0,1,147,15
150,57,2,153,0,1,1,0,1,147,17
151,59,2,153,0,0,2,0,1,147,17
152,58,3,154,1,1,2,0,1,147,17
153,58,2,154,0,1,1,1,0,148,17
154,58,2,154,0,1,1,1,0,148,17
155,58,2,154,0,0,2,1,0,148,17
156,58,2,154,0,0,2,1,0,148,17
157,58,2,154,0,0,2,2,0,148,17
158,58,2,154,0,0,2,2,0,148,17
159,58,2,154,0,0,2,2,0,148,17
160,58,2,154,0,0,2,2,0,148,17
161,58,1,154,0,0,1,1,0,149,17
162,58,1,154,0,0,1,1,0,149,17
163,58,1,154,0,0,1,1,0,149,17
164,58,1,154,0,0,1,1,0,149,17
165,58,0,154,0,0,0,0,0,150,18
166,59,0,154,0,0,0,0,0,150,18
167,59,0,154,0,0,0,0,0,150,18
168,59,0,154,0,0,0,0,0,150,18
169,59,0,154,0,0,0,0,0,150,18
170,59,0,154,0,0,0,0,0,150,18
171,59,0,154,0,0,0,0,0,150,18
172,59,0,154,0,0,0,0,0,150,18
173,58,1,155,1,1,0,0,0,150,18
174,58,1,155,0,1,0,0,0,150,18
175,58,1,155,0,1,0,0,0,150,18
176,58,1,155,0,1,0,0,0,150,18
177,58,1,155,0,0,1,0,0,150,18
178,58,1,155,0,0,1,0,0,150,18
179,58,1,155,0,0,1,0,1,150,18
