
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,200,0,0,0,0,0,0,0,0,0
1,200,0,0,0,0,0,0,0,0,0
2,199,0,0,0,0,0,0,0,0,1
3,199,0,0,0,0,0,0,0,0,2
4,198,2,2,2,2,0,0,0,0,2
5,196,3,3,1,3,0,0,0,0,3
6,196,4,4,1,4,0,0,0,0,3
7,195,5,5,1,5,0,0,0,0,3
8,195,5,5,0,1,4,0,0,0,3
9,193,7,7,2,2,5,0,0,0,3
10,192,8,8,1,3,5,1,3,0,3
11,190,10,10,2,4,6,1,4,0,3
12,185,15,15,5,7,8,1,4,0,3
13,184,16,16,1,8,8,2,4,0,3
14,183,17,17,1,7,10,2,6,0,3
15,178,22,22,5,10,12,2,6,0,3
16,177,23,23,1,7,16,4,6,0,3
17,177,23,23,0,6,17,6,6,0,3
18,175,21,25,2,5,16,9,3,4,3
19,173,22,27,2,5,17,10,2,5,3
20,171,24,29,2,5,19,11,4,5,3
21,167,27,33,4,8,19,12,4,6,3
22,165,26,35,2,7,19,12,3,8,4
23,164,28,37,2,7,21,12,4,8,4
24,161,28,40,3,8,20,11,5,10,5
25,159,30,43,3,7,23,12,5,11,5
26,157,29,45,2,6,23,9,7,14,5
27,153,32,49,4,9,23,11,8,15,5
28,152,30,50,1,8,22,13,6,18,5
29,148,32,54,4,9,23,12,6,20,5
30,148,30,54,0,7,23,11,7,22,5
31,143,34,59,5,6,28,13,7,23,5
32,134,40,68,9,14,26,12,7,26,5
33,128,44,74,6,18,26,12,11,28,5
34,126,44,76,2,15,29,12,10,30,5
35,122,43,80,4,11,32,9,10,34,6
36,121,42,82,2,10,32,8,13,37,6
37,116,46,87,5,11,35,12,16,38,6
38,112,48,91,4,12,36,14,15,40,6
39,110,47,93,2,11,36,14,16,43,6
40,107,48,96,3,10,38,15,16,45,6
41,102,48,101,5,12,36,15,14,50,6
42,99,50,104,3,10,40,19,13,51,6
43,95,52,108,4,12,40,19,14,53,6
44,90,52,113,5,14,38,20,13,58,6
45,87,47,116,3,11,36,17,10,66,6
46,85,46,118,2,9,37,17,10,69,6
47,85,42,118,0,4,38,20,9,73,6
48,80,44,123,5,9,35,19,11,76,6
49,77,44,126,3,10,34,22,10,79,6
