
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,200,0,0,0,0,0,0,0,0,0
1,200,0,0,0,0,0,0,0,0,0
2,199,1,1,1,1,0,0,0,0,0
3,199,1,1,0,1,0,0,0,0,0
4,199,1,1,0,0,1,0,0,0,0
5,198,2,2,1,1,1,0,0,0,0
6,197,3,3,1,2,1,0,1,0,0
7,197,3,3,0,2,1,0,1,0,0
8,195,5,5,2,3,2,0,1,0,0
9,195,5,5,0,2,3,0,1,0,0
10,194,6,6,1,2,4,1,1,0,0
11,191,9,9,3,5,4,1,2,0,0
12,189,10,10,1,5,5,2,2,0,1
13,188,12,12,2,7,5,2,2,0,1
14,185,14,15,3,7,7,3,1,1,1
15,183,15,16,1,4,11,3,1,1,2
16,182,17,18,2,6,11,5,2,1,2
17,180,19,20,2,7,12,6,5,1,2
18,177,21,23,3,7,14,5,5,2,2
19,172,24,28,5,10,14,5,4,3,3
20,168,28,33,5,12,16,4,7,4,3
21,165,31,36,3,12,19,6,7,4,3
22,163,32,38,2,10,22,6,9,5,3
23,161,34,40,2,8,26,9,9,5,3
24,159,34,42,2,5,29,11,9,7,3
25,154,35,47,5,8,27,14,6,11,3
26,148,41,53,6,13,28,17,8,11,3
27,144,44,57,4,14,30,18,8,12,3
28,134,51,67,10,19,32,18,6,15,3
29,131,51,69,2,15,36,16,9,17,4
30,127,52,73,4,16,36,18,9,20,5
31,127,50,74,1,11,39,20,10,23,5
32,126,47,75,1,6,41,20,9,27,5
33,124,45,77,2,4,41,17,14,31,5
34,121,42,80,3,5,37,16,15,36,6
35,118,44,84,4,8,36,16,17,38,6
36,115,46,87,3,10,36,18,16,39,6
37,110,48,92,5,12,36,19,13,42,6
38,105,49,97,5,13,36,18,11,46,6
39,101,47,101,4,15,32,15,11,52,6
40,96,49,106,5,15,34,16,11,55,6
41,91,48,111,5,13,35,17,6,61,6
42,88,45,114,3,12,33,18,4,67,6
43,85,44,117,3,10,34,20,5,71,6
44,83,43,119,2,10,33,19,7,73,7
45,84,42,119,0,7,35,22,8,74,7
46,81,44,122,3,5,39,23,8,75,7
47,79,43,124,2,6,37,24,7,78,7
48,78,41,125,1,5,36,26,7,81,7
49,76,41,127,2,3,38,24,8,83,7
