
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,198,2,2,0,2,0,0,0,0,0
2,197,3,3,1,2,1,0,0,0,0
3,196,3,3,0,2,1,0,0,0,1
4,196,4,4,1,2,2,0,1,0,1
5,195,5,5,1,3,2,0,1,0,1
6,195,5,5,0,1,4,1,1,0,1
7,193,7,7,2,3,4,1,1,0,1
8,192,8,8,1,3,5,1,3,0,1
9,188,10,10,2,3,7,1,3,0,3
10,185,15,15,5,8,7,2,3,0,3
11,183,16,17,2,8,8,3,4,0,4
12,181,18,20,3,9,9,3,3,1,4
13,179,19,22,2,6,13,4,3,1,5
14,176,22,26,4,7,15,4,4,2,5
15,168,30,34,8,14,16,7,5,2,5
16,167,28,34,0,11,17,8,5,4,6
17,166,30,36,2,8,22,9,5,4,6
18,163,32,39,3,8,24,10,6,5,6
19,163,30,39,0,5,25,13,6,7,6
20,159,33,43,4,8,25,15,6,7,7
21,155,37,48,5,12,25,15,8,8,7
22,153,37,50,2,9,28,14,8,10,7
23,151,35,52,2,7,28,12,7,14,7
24,141,42,62,10,14,28,13,8,17,7
25,140,42,63,1,13,29,15,9,18,7
26,135,45,68,5,13,32,17,8,20,7
27,131,44,72,4,13,31,15,7,25,7
28,129,43,74,2,11,32,15,9,28,7
29,122,46,81,7,14,32,18,7,31,8
30,119,49,85,4,12,37,21,7,32,8
31,115,52,89,4,14,38,23,7,33,8
32,110,52,94,5,15,37,26,5,38,8
33,109,49,95,1,10,39,25,4,42,8
34,105,49,99,4,12,37,22,7,45,9
35,102,51,103,4,10,41,26,7,47,9
36,98,51,107,4,13,38,25,6,51,9
37,94,51,111,4,14,37,23,10,55,9
38,88,53,117,6,14,39,21,9,59,9
39,86,51,118,1,11,40,21,9,62,10
40,84,47,121,3,11,36,20,9,68,11
41,83,46,123,2,8,38,19,11,70,12
42,83,43,124,1,6,37,19,10,74,12
43,81,39,126,2,6,33,17,11,80,12
44,78,41,129,3,7,34,20,10,81,12
45,74,39,133,4,8,31,20,6,87,12
46,69,43,138,5,10,33,19,8,88,12
47,66,42,141,3,10,32,18,8,90,14
48,66,39,143,2,7,32,16,8,95,14
49,65,36,144,1,5,31,17,6,99,14
50,65,33,144,0,4,29,18,7,102,14
51,63,29,146,2,5,24,16,6,107,15
52,63,28,147,1,3,25,14,7,109,15
53,62,27,148,1,4,23,13,7,111,15
54,62,25,148,0,3,22,16,5,113,15
55,62,22,148,0,2,20,13,5,116,15
56,62,18,148,0,0,18,10,5,119,16
57,63,15,148,0,0,15,7,6,122,16
58,62,12,149,1,1,11,7,4,126,16
59,61,10,150,1,2,8,4,4,129,16
60,59,11,152,2,3,8,4,3,130,16
61,59,11,152,0,3,8,4,3,130,16
62,58,9,153,1,2,7,1,4,133,16
63,56,11,155,2,4,7,1,4,133,16
64,55,11,156,1,4,7,3,3,134,16
65,54,10,156,0,2,8,3,2,135,17
66,55,8,156,0,0,8,3,1,137,17
67,55,8,156,0,0,8,4,2,137,17
68,55,8,156,0,0,8,5,3,137,17
69,55,8,156,0,0,8,5,3,137,17
70,55,7,156,0,0,7,5,2,138,17
71,55,7,156,0,0,7,5,2,138,17
72,55,5,156,0,0,5,3,2,140,17
73,54,6,157,1,1,5,3,2,140,17
74,54,5,157,0,1,4,2,2,141,17
75,54,3,157,0,1,2,1,1,143,17
76,54,1,157,0,1,0,0,0,145,17
77,54,1,157,0,0,1,0,0,145,17
78,54,1,157,0,0,1,0,0,145,17
79,54,1,157,0,0,1,1,0,145,17
