
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,195,5,5,5,5,0,0,0,0,0
1,193,7,7,2,7,0,0,0,0,0
2,193,7,7,0,6,1,0,0,0,0
3,193,7,7,0,5,2,0,0,0,0
4,191,9,9,2,2,7,0,1,0,0
5,188,12,12,3,5,7,1,1,0,0
6,186,14,14,2,7,7,5,2,0,0
7,183,17,17,3,9,8,5,2,0,0
8,180,20,20,3,10,10,5,2,0,0
9,176,24,24,4,9,15,6,2,0,0
10,173,27,27,3,10,17,6,4,0,0
11,172,28,28,1,8,20,10,5,0,0
12,169,30,31,3,8,22,12,4,1,0
13,164,34,36,5,10,24,13,5,2,0
14,162,31,38,2,8,23,11,5,7,0
15,158,35,42,4,9,26,14,5,7,0
16,156,37,44,2,8,29,16,7,7,0
17,154,38,46,2,6,32,17,8,8,0
18,153,37,47,1,4,33,19,7,10,0
19,148,37,52,5,7,30,18,7,15,0
20,145,38,55,3,9,29,18,8,17,0
21,143,37,57,2,10,27,18,7,20,0
22,139,38,61,4,9,29,16,7,23,0
23,134,40,66,5,10,30,14,7,26,0
24,132,38,68,2,12,26,15,7,30,0
25,128,39,72,4,13,26,14,9,33,0
26,127,36,72,0,10,26,12,8,36,1
27,125,34,75,3,8,26,10,8,40,2
28,124,33,77,2,8,25,11,7,43,2
29,120,35,81,4,8,27,13,8,45,2
30,117,37,84,3,9,28,15,7,46,2
31,114,39,87,3,7,32,15,10,47,2
32,106,42,95,8,12,30,14,8,51,3
33,101,44,101,6,16,28,16,7,55,3
34,100,45,102,1,13,32,18,8,55,3
35,100,42,102,0,9,33,16,9,58,3
36,96,44,106,4,9,35,15,12,60,3
37,91,44,111,5,10,34,13,13,65,3
38,87,45,114,3,10,35,13,15,67,4
39,87,41,115,1,9,32,14,13,71,5
40,88,39,115,0,2,37,14,14,73,5
41,82,40,121,6,7,33,13,12,78,5
42,81,38,122,1,7,31,16,13,81,5
43,79,38,124,2,7,31,16,12,83,5
44,76,37,127,3,7,30,16,9,87,5
45,72,36,131,4,9,27,15,7,91,6
46,72,34,132,1,7,27,17,5,94,6
47,68,35,136,4,7,28,16,5,97,6
48,67,33,137,1,5,28,16,5,100,6
49,67,31,137,0,3,28,18,5,102,6
50,67,24,137,0,2,22,16,3,109,6
51,65,25,139,2,3,22,17,3,110,6
52,63,26,141,2,4,22,17,3,111,6
53,62,25,142,1,5,20,15,4,113,6
54,61,23,143,1,3,20,12,5,116,6
55,60,22,144,1,3,19,11,4,118,6
56,60,19,144,0,2,17,11,4,121,6
57,60,15,144,0,1,14,7,5,125,6
58,57,14,147,3,3,11,4,5,128,7
59,57,13,148,1,4,9,4,4,130,7
60,56,13,149,1,4,9,4,4,131,7
61,55,12,149,0,4,8,4,3,132,8
62,55,12,150,1,1,11,5,2,133,8
63,55,12,150,0,1,11,5,2,133,8
64,55,10,150,0,1,9,7,2,135,8
65,54,10,151,1,1,9,7,1,136,9
66,55,9,151,0,1,8,6,1,137,9
67,55,8,151,0,1,7,6,1,138,9
68,53,9,153,2,2,7,5,1,139,9
69,52,10,154,1,3,7,5,1,139,9
70,50,11,156,2,5,6,4,2,140,9
71,50,11,156,0,5,6,4,2,140,9
72,49,8,157,1,3,5,1,1,144,10
73,50,8,157,0,3,5,1,1,144,10
74,49,9,158,1,1,8,3,2,144,10
75,49,8,158,0,1,7,2,2,145,10
76,48,9,159,1,2,7,4,3,145,10
77,47,9,159,0,1,8,4,3,145,11
78,47,9,160,1,2,7,4,2,146,11
79,47,9,160,0,2,7,4,3,146,11
80,45,10,161,1,1,9,4,3,146,12
81,46,10,161,0,1,9,4,3,146,12
82,45,7,161,0,1,6,4,2,149,13
83,46,7,161,0,1,6,4,2,149,13
84,46,4,161,0,0,4,2,1,152,13
85,45,5,162,1,1,4,2,1,152,13
86,45,5,162,0,1,4,3,1,152,13
87,45,4,162,0,1,3,3,0,153,13
88,45,4,162,0,0,4,3,0,153,13
89,45,4,162,0,0,4,3,0,153,13
90,44,3,163,1,1,2,1,1,155,13
91,44,3,163,0,1,2,1,1,155,13
92,44,3,163,0,1,2,1,1,155,13
93,44,3,163,0,1,2,1,1,155,13
94,44,2,163,0,0,2,0,1,156,13
95,44,2,163,0,0,2,0,1,156,13
96,44,2,163,0,0,2,0,2,156,13
97,44,2,163,0,0,2,0,2,156,13
98,43,2,164,1,1,1,0,1,157,13
99,43,2,164,0,1,1,0,1,157,13
100,43,2,164,0,1,1,0,1,157,13
101,43,2,164,0,1,1,0,1,157,13
102,43,2,164,0,0,2,0,1,157,13
103,43,2,164,0,0,2,0,1,157,13
104,43,1,164,0,0,1,1,0,158,13
105,43,1,164,0,0,1,1,0,158,13
106,43,1,164,0,0,1,1,0,158,13
107,43,1,164,0,0,1,1,0,158,13
108,43,1,164,0,0,1,1,0,158,13
109,43,1,164,0,0,1,1,0,158,13
110,43,1,164,0,0,1,1,0,158,13
111,43,1,164,0,0,1,1,0,158,13
112,43,0,164,0,0,0,0,0,159,14
113,44,0,164,0,0,0,0,0,159,14
114,44,0,164,0,0,0,0,0,159,14
115,44,0,164,0,0,0,0,0,159,14
116,44,0,164,0,0,0,0,0,159,14
117,44,0,164,0,0,0,0,0,159,15
118,44,1,165,1,1,0,0,0,159,16
119,45,1,165,0,1,0,0,0,159,16
120,45,1,165,0,1,0,0,0,159,16
121,45,1,165,0,1,0,0,0,159,17
122,46,1,165,0,0,1,0,0,159,17
123,46,1,165,0,0,1,0,0,159,17
124,46,1,165,0,0,1,0,1,159,17
125,46,1,165,0,0,1,0,1,159,17
126,46,1,165,0,0,1,0,1,159,17
127,46,1,165,0,0,1,0,1,159,17
128,46,1,165,0,0,1,0,1,159,17
129,46,1,165,0,0,1,0,1,159,17
130,46,1,165,0,0,1,0,1,159,17
131,46,1,165,0,0,1,0,1,159,17
132,46,0,165,0,0,0,0,0,160,17
133,46,0,165,0,0,0,0,0,160,17
134,46,0,165,0,0,0,0,0,160,17
135,46,0,165,0,0,0,0,0,160,17
136,45,1,166,1,1,0,0,0,160,17
137,45,1,166,0,1,0,0,0,160,17
138,45,1,166,0,0,1,0,0,160,17
139,45,1,166,0,0,1,0,0,160,17
140,45,1,166,0,0,1,0,1,160,18
141,46,1,166,0,0,1,0,1,160,18
142,45,2,167,1,1,1,0,1,160,18
143,45,2,167,0,1,1,0,1,160,18
144,45,2,167,0,1,1,0,1,160,18
145,45,2,167,0,1,1,0,1,160,18
146,45,2,167,0,0,2,0,1,160,18
147,45,2,167,0,0,2,0,1,160,18
148,44,1,167,0,0,1,1,0,161,19
149,45,1,167,0,0,1,1,0,161,19
150,45,1,167,0,0,1,1,0,161,19
151,45,1,167,0,0,1,1,0,161,19
152,45,1,167,0,0,1,1,0,161,19
153,45,1,167,0,0,1,1,0,161,19
154,45,1,167,0,0,1,1,0,161,19
155,45,1,167,0,0,1,1,0,161,19
156,45,0,167,0,0,0,0,0,162,19
157,45,0,167,0,0,0,0,0,162,19
158,45,0,167,0,0,0,0,0,162,19
