
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,196,4,4,1,3,1,0,0,0,0
3,195,5,5,1,2,3,0,0,0,0
4,193,6,6,1,3,3,1,0,0,1
5,192,8,8,2,4,4,2,1,0,1
6,192,8,8,0,2,6,2,1,0,1
7,188,12,12,4,6,6,3,1,0,1
8,187,13,13,1,5,8,4,2,0,1
9,186,14,14,1,4,10,4,2,0,1
10,183,17,17,3,6,11,6,2,0,1
11,182,18,18,1,4,14,7,3,0,1
12,179,20,21,3,7,13,7,3,1,1
13,177,20,23,2,6,14,7,4,3,1
14,176,21,24,1,6,15,7,4,3,1
15,174,22,26,2,6,16,9,4,4,1
16,169,24,31,5,9,15,7,4,6,2
17,166,27,35,4,10,17,8,4,6,3
18,161,32,41,6,13,19,8,5,7,3
19,158,33,44,3,15,18,9,5,9,3
20,155,35,47,3,13,22,11,5,10,3
21,154,33,48,1,8,25,10,4,13,3
22,153,34,49,1,5,29,14,5,13,3
23,150,34,52,3,4,30,15,7,15,4
24,145,38,57,5,9,29,19,6,16,5
25,142,40,61,4,13,27,21,6,18,5
26,139,40,63,2,9,31,20,5,20,6
27,135,41,68,5,11,30,17,4,23,7
28,134,41,70,2,11,30,20,5,25,7
29,130,43,74,4,10,33,21,5,26,8
30,127,43,78,4,10,33,19,5,29,9
31,124,40,82,4,10,30,17,5,35,10
32,123,38,84,2,9,29,16,6,39,10
33,120,36,87,3,9,27,14,7,43,11
34,117,40,91,4,8,32,16,8,43,11
35,114,43,94,3,10,33,18,9,43,11
36,112,40,96,2,11,29,18,9,47,12
37,111,39,98,2,7,32,17,8,50,12
38,108,40,101,3,7,33,17,7,52,12
39,105,39,104,3,8,31,20,6,56,12
40,102,39,107,3,9,30,20,6,59,12
41,100,37,109,2,9,28,18,6,63,12
42,96,38,113,4,11,27,18,5,66,12
43,95,36,114,1,8,28,17,5,69,12
44,94,32,115,1,4,28,15,4,74,12
45,91,33,117,2,5,28,16,6,75,13
46,90,34,119,2,4,30,19,7,76,13
47,88,30,121,2,6,24,14,7,82,13
48,84,31,125,4,8,23,14,7,85,13
49,82,30,126,1,7,23,13,6,87,14
50,82,27,126,0,5,22,11,7,89,16
51,82,27,128,2,3,24,12,6,91,16
52,80,27,130,2,4,23,12,6,93,16
53,79,24,131,1,4,20,14,4,97,16
54,79,18,131,0,2,16,9,4,102,17
55,78,19,133,2,3,16,9,4,103,17
56,78,17,133,0,3,14,8,5,105,17
57,78,17,133,0,2,15,9,5,105,17
58,78,15,133,0,1,14,8,4,107,17
59,77,15,134,1,1,14,7,5,108,17
60,77,13,134,0,1,12,6,5,110,17
61,77,8,134,0,1,7,2,5,114,18
62,78,7,134,0,1,6,2,4,115,18
63,76,8,136,2,2,6,2,3,116,18
64,75,7,137,1,3,4,2,1,118,18
65,74,8,138,1,3,5,3,1,118,18
66,74,8,138,0,2,6,3,1,118,18
67,74,7,138,0,2,5,4,0,119,19
68,75,6,138,0,1,5,3,1,120,19
69,72,7,140,2,2,5,2,1,121,20
70,72,8,141,1,3,5,2,2,121,20
71,70,10,143,2,5,5,3,2,121,20
72,70,10,143,0,3,7,3,2,121,20
73,69,10,144,1,2,8,2,2,122,20
74,69,10,144,0,1,9,4,2,122,20
75,69,9,144,0,1,8,5,2,123,20
76,69,8,144,0,1,7,6,1,124,20
77,69,8,144,0,0,8,6,1,124,20
78,68,8,145,1,1,7,6,0,125,20
79,67,8,146,1,2,6,5,1,126,20
80,66,9,147,1,2,7,5,1,126,20
81,66,9,147,0,2,7,5,1,126,20
82,66,7,147,0,2,5,4,1,128,20
83,66,5,147,0,1,4,2,1,130,20
84,65,5,148,1,1,4,1,1,131,20
85,65,5,148,0,1,4,1,2,131,20
86,65,5,148,0,1,4,2,2,131,20
87,65,4,148,0,1,3,2,1,132,20
88,65,4,148,0,0,4,2,1,132,20
89,65,4,148,0,0,4,2,1,132,20
90,64,4,149,1,1,3,1,2,133,20
91,64,4,149,0,1,3,1,2,133,20
92,64,4,149,0,1,3,1,2,133,20
93,64,3,149,0,0,3,1,1,134,20
94,64,2,149,0,0,2,0,1,135,21
95,65,2,149,0,0,2,1,1,135,21
96,65,2,149,0,0,2,1,1,135,21
97,65,2,149,0,0,2,1,1,135,21
98,65,1,149,0,0,1,1,0,136,22
99,66,1,149,0,0,1,1,0,136,22
100,66,1,149,0,0,1,1,0,136,22
101,66,1,149,0,0,1,1,0,136,22
102,66,1,149,0,0,1,1,0,136,22
103,66,0,149,0,0,0,0,0,137,22
104,66,0,149,0,0,0,0,0,137,23
105,67,0,149,0,0,0,0,0,137,23
106,67,0,149,0,0,0,0,0,137,23
107,67,0,149,0,0,0,0,0,137,23
108,67,0,149,0,0,0,0,0,137,23
109,66,0,149,0,0,0,0,0,137,24
110,67,0,149,0,0,0,0,0,137,24
111,67,0,149,0,0,0,0,0,137,24
112,66,1,150,1,1,0,0,0,137,24
113,66,1,150,0,1,0,0,0,137,24
114,66,1,150,0,1,0,0,0,137,24
115,66,1,150,0,0,1,0,0,137,24
116,66,1,150,0,0,1,0,0,137,24
117,66,1,150,0,0,1,1,0,137,24
118,66,1,150,0,0,1,1,0,137,24
119,66,1,150,0,0,1,1,0,137,24
120,66,1,150,0,0,1,1,0,137,24
121,66,1,150,0,0,1,1,0,137,24
122,66,1,150,0,0,1,1,0,137,24
123,66,1,150,0,0,1,1,0,137,24
124,66,1,150,0,0,1,1,0,137,24
125,66,0,150,0,0,0,0,0,138,24
126,66,0,150,0,0,0,0,0,138,24
127,66,0,150,0,0,0,0,0,138,24
128,66,0,150,0,0,0,0,0,138,24
129,66,0,150,0,0,0,0,0,138,24
130,66,0,150,0,0,0,0,0,138,24
131,66,0,150,0,0,0,0,0,138,24
132,65,1,151,1,1,0,0,0,138,24
133,65,1,151,0,1,0,0,0,138,24
134,65,1,151,0,0,1,0,0,138,24
135,64,1,151,0,0,1,0,0,138,25
136,65,1,151,0,0,1,0,1,138,25
137,65,1,151,0,0,1,0,1,138,25
138,65,1,151,0,0,1,0,1,138,25
139,65,1,151,0,0,1,0,1,138,25
140,65,1,151,0,0,1,0,1,138,25
141,64,1,151,0,0,1,0,1,138,26
142,64,2,152,1,1,1,0,1,138,26
143,63,3,153,1,2,1,0,1,138,26
144,63,2,153,0,1,1,0,0,139,26
145,62,3,154,1,2,1,0,0,139,26
146,61,4,155,1,2,2,0,1,139,26
147,61,4,155,0,2,2,0,1,139,26
148,61,4,155,0,0,4,1,1,139,26
149,61,4,155,0,0,4,1,1,139,26
150,60,4,155,0,0,4,2,2,139,27
151,59,6,157,2,2,4,2,2,139,27
152,59,6,157,0,2,4,2,2,139,27
153,59,6,157,0,1,5,2,2,139,27
154,59,5,157,0,0,5,2,1,140,27
155,59,5,157,0,0,5,2,2,140,27
156,59,4,157,0,0,4,2,2,141,28
157,60,4,157,0,0,4,2,2,141,28
158,60,2,157,0,0,2,1,1,143,28
159,60,2,157,0,0,2,1,1,143,28
160,60,2,157,0,0,2,1,1,143,28
161,60,2,157,0,0,2,1,1,143,28
162,60,2,157,0,0,2,1,1,143,28
163,60,1,157,0,0,1,1,0,144,28
164,60,0,157,0,0,0,0,0,145,28
165,60,0,157,0,0,0,0,0,145,28
166,60,0,157,0,0,0,0,0,145,28
167,60,0,157,0,0,0,0,0,145,28
168,59,0,157,0,0,0,0,0,145,29
169,60,0,157,0,0,0,0,0,145,29
170,60,0,157,0,0,0,0,0,145,29
171,60,0,157,0,0,0,0,0,145,29
172,59,0,157,0,0,0,0,0,145,30
173,60,0,157,0,0,0,0,0,145,30
174,60,0,157,0,0,0,0,0,145,30
175,60,0,157,0,0,0,0,0,145,30
176,60,0,157,0,0,0,0,0,145,30
177,60,0,157,0,0,0,0,0,145,30
178,58,1,158,1,1,0,0,0,145,31
179,59,1,158,0,1,0,0,0,145,32
