
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,196,4,4,4,4,0,0,0,0,0
1,194,6,6,2,6,0,0,0,0,0
2,192,8,8,2,6,2,0,0,0,0
3,190,10,10,2,6,4,0,0,0,0
4,189,11,11,1,6,5,0,2,0,0
5,187,13,13,2,6,7,1,3,0,0
6,184,15,15,2,7,8,2,3,0,1
7,183,17,17,2,5,12,4,3,0,1
8,183,17,17,0,4,13,5,3,0,1
9,179,20,20,3,6,14,7,5,0,2
10,178,22,22,2,5,17,8,5,0,2
11,174,26,26,4,8,18,8,6,0,2
12,171,27,29,3,10,17,10,5,2,2
13,165,31,35,6,13,18,10,4,4,2
14,162,33,38,3,11,22,9,5,5,2
15,160,33,40,2,10,23,9,6,7,2
16,159,33,41,1,7,26,11,8,8,2
17,157,31,43,2,4,27,11,7,12,2
18,153,34,47,4,6,28,13,8,13,2
19,152,34,48,1,6,28,18,7,14,2
20,150,33,50,2,4,29,17,7,17,2
21,144,37,55,5,8,29,17,7,18,3
22,139,42,61,6,12,30,21,6,19,3
23,136,40,64,3,14,26,17,6,22,5
24,135,38,67,3,12,26,16,4,27,5
25,132,38,70,3,11,27,15,3,30,5
26,128,37,74,4,10,27,14,4,34,6
27,128,34,75,1,9,25,12,6,38,6
28,125,35,78,3,8,27,14,7,40,6
29,123,36,80,2,7,29,14,8,41,6
30,121,35,82,2,6,29,14,9,44,6
31,118,36,85,3,7,29,14,10,45,7
32,116,37,87,2,7,30,15,11,46,8
33,114,38,90,3,8,30,14,12,47,9
34,112,37,93,3,10,27,13,11,51,9
35,111,35,94,1,7,28,13,10,54,9
36,109,32,96,2,7,25,10,9,59,9
37,107,32,98,2,5,27,12,9,61,9
38,106,29,99,1,3,26,11,8,65,9
39,102,30,103,4,7,23,13,7,68,9
40,101,28,104,1,6,22,12,8,71,9
41,99,28,106,2,6,22,11,7,73,9
42,98,26,107,1,4,22,11,7,75,10
43,97,26,109,2,3,23,12,6,77,10
44,94,28,112,3,6,22,12,7,78,11
45,95,24,112,0,5,19,12,6,82,11
46,94,23,113,1,3,20,10,6,84,11
47,93,20,114,1,3,17,8,5,88,11
48,91,19,116,2,4,15,7,6,91,11
49,90,20,117,1,5,15,8,6,91,11
50,89,19,118,1,4,15,8,5,93,11
51,86,20,121,3,7,13,6,5,95,11
52,86,18,121,0,5,13,8,3,97,11
53,85,16,122,1,3,13,5,3,100,11
54,84,16,122,0,2,14,7,3,100,12
55,83,17,124,2,3,14,8,4,101,12
56,82,15,125,1,4,11,8,2,104,12
57,80,16,127,2,5,11,8,2,105,12
58,79,16,128,1,5,11,7,2,106,12
59,78,17,129,1,5,12,8,2,106,12
60,76,17,131,2,5,12,7,2,108,12
61,75,18,132,1,4,14,7,3,108,12
62,74,17,133,1,4,13,6,4,110,12
63,72,15,134,1,3,12,5,4,113,13
64,71,15,135,1,2,13,6,3,114,14
65,71,15,136,1,2,13,5,5,115,14
66,71,15,136,0,1,14,7,5,115,14
67,71,14,136,0,0,14,6,6,116,14
68,70,14,137,1,1,13,5,7,117,14
69,69,14,138,1,2,12,6,6,118,14
70,69,12,138,0,2,10,5,5,120,14
71,69,10,138,0,1,9,4,4,122,14
72,66,12,141,3,4,8,3,4,123,14
73,64,10,141,0,3,7,4,2,125,16
74,65,9,142,1,2,7,2,2,127,16
75,65,8,142,0,2,6,2,2,128,16
76,64,8,143,1,2,6,3,2,129,16
77,63,8,144,1,2,6,2,2,130,16
78,62,9,145,1,3,6,3,2,130,16
79,61,10,146,1,3,7,4,2,130,16
80,61,10,146,0,2,8,4,2,130,16
81,61,9,146,0,0,9,4,2,131,16
82,61,9,146,0,0,9,5,2,131,16
83,61,8,146,0,0,8,6,2,132,16
84,61,6,146,0,0,6,5,1,134,16
85,61,6,146,0,0,6,5,1,134,16
86,61,5,146,0,0,5,4,1,135,16
87,61,4,146,0,0,4,3,1,136,16
88,61,4,146,0,0,4,3,1,136,16
89,61,3,146,0,0,3,2,1,137,16
90,61,2,146,0,0,2,1,1,138,16
91,61,0,146,0,0,0,0,0,140,16
92,60,1,147,1,1,0,0,0,140,16
93,60,1,147,0,1,0,0,0,140,16
94,60,1,147,0,1,0,0,0,140,16
95,60,1,147,0,0,1,0,0,140,16
96,60,1,147,0,0,1,0,0,140,16
97,60,1,147,0,0,1,1,0,140,16
98,60,1,147,0,0,1,1,0,140,16
99,60,1,147,0,0,1,1,0,140,16
100,60,1,147,0,0,1,1,0,140,16
101,60,1,147,0,0,1,1,0,140,16
102,60,1,147,0,0,1,1,0,140,16
103,59,2,148,1,1,1,1,0,140,16
104,59,2,148,0,1,1,1,0,140,16
105,59,1,148,0,1,0,0,0,141,16
106,59,1,148,0,0,1,0,0,141,16
107,59,1,148,0,0,1,0,0,141,16
108,59,1,148,0,0,1,1,0,141,16
109,59,1,148,0,0,1,1,0,141,16
110,59,1,148,0,0,1,1,0,141,16
111,59,1,148,0,0,1,1,0,141,16
112,58,2,149,1,1,1,1,0,141,16
113,58,2,149,0,1,1,1,0,141,16
114,58,2,149,0,1,1,1,0,141,16
115,58,2,149,0,0,2,1,0,141,16
116,58,1,149,0,0,1,0,0,142,16
117,58,1,149,0,0,1,1,0,142,16
118,58,1,149,0,0,1,1,0,142,16
119,58,1,149,0,0,1,1,0,142,16
120,58,1,149,0,0,1,1,0,142,16
121,58,1,149,0,0,1,1,0,142,16
122,58,1,149,0,0,1,1,0,142,16
123,58,1,149,0,0,1,1,0,142,16
124,58,1,149,0,0,1,1,0,142,16
125,58,0,149,0,0,0,0,0,143,16
126,58,0,149,0,0,0,0,0,143,16
127,58,0,149,0,0,0,0,0,143,16
128,58,0,149,0,0,0,0,0,143,16
129,58,0,149,0,0,0,0,0,143,16
130,58,0,149,0,0,0,0,0,143,16
131,58,0,149,0,0,0,0,0,143,16
132,58,0,149,0,0,0,0,0,143,16
133,56,1,150,1,1,0,0,0,143,18
134,57,2,151,1,2,0,0,0,143,18
135,57,2,151,0,2,0,0,0,143,18
136,57,2,151,0,1,1,0,0,143,18
137,57,2,151,0,0,2,0,0,143,18
138,57,2,151,0,0,2,1,0,143,19
139,58,2,151,0,0,2,2,0,143,19
140,57,3,152,1,1,2,2,0,143,19
141,57,3,152,0,1,2,2,0,143,20
142,58,3,152,0,1,2,2,0,143,20
143,57,3,152,0,0,3,2,0,143,21
144,57,4,153,1,1,3,2,0,143,21
145,57,4,153,0,1,3,3,0,143,21
146,57,3,153,0,0,3,2,0,144,21
147,57,2,153,0,0,2,1,0,145,21
148,57,2,153,0,0,2,2,0,145,21
149,57,2,153,0,0,2,2,0,145,21
150,57,2,153,0,0,2,2,0,145,21
151,57,2,153,0,0,2,2,0,145,21
152,57,2,153,0,0,2,2,0,145,21
153,56,2,154,1,1,1,1,0,146,21
154,56,2,154,0,1,1,1,0,146,21
155,55,3,155,1,1,2,1,0,146,21
156,55,2,155,0,1,1,0,0,147,22
157,56,2,155,0,1,1,0,1,147,22
158,56,2,155,0,0,2,0,1,147,23
159,57,2,155,0,0,2,0,1,147,23
160,57,2,155,0,0,2,0,2,147,23
161,57,2,155,0,0,2,0,2,147,23
162,57,2,155,0,0,2,0,2,147,23
163,57,2,155,0,0,2,0,2,147,23
164,57,2,155,0,0,2,0,2,147,23
165,56,2,156,1,1,1,0,1,148,23
166,56,2,156,0,1,1,0,1,148,23
167,56,2,156,0,1,1,0,1,148,23
168,56,1,156,0,1,0,0,0,149,23
169,56,1,156,0,0,1,0,0,149,23
