
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,198,2,2,0,2,0,0,0,0,0
2,198,2,2,0,0,2,0,0,0,0
3,198,2,2,0,0,2,0,0,0,0
4,197,3,3,1,1,2,1,1,0,0
5,197,3,3,0,1,2,1,1,0,0
6,196,4,4,1,1,3,1,1,0,0
7,196,4,4,0,1,3,1,1,0,0
8,196,4,4,0,1,3,2,1,0,0
9,194,6,6,2,3,3,2,1,0,0
10,193,7,7,1,3,4,2,1,0,0
11,189,11,11,4,6,5,2,1,0,0
12,188,10,12,1,6,4,2,0,2,0
13,188,10,12,0,4,6,2,1,2,0
14,187,11,13,1,4,7,3,1,2,0
15,187,11,13,0,1,10,4,2,2,0
16,186,11,14,1,1,10,4,2,3,0
17,185,12,15,1,2,10,6,3,3,0
18,182,15,18,3,5,10,7,3,3,0
19,181,16,19,1,5,11,7,3,3,0
20,177,19,23,4,7,12,6,3,4,0
21,175,20,25,2,7,13,7,2,5,0
22,173,21,27,2,6,15,8,2,6,0
23,171,21,29,2,6,15,9,1,8,0
24,169,22,31,2,6,16,11,1,9,0
25,166,22,34,3,7,15,10,1,12,0
26,165,22,35,1,7,15,10,2,13,0
27,164,23,36,1,7,16,12,2,13,0
28,158,29,42,6,10,19,13,2,13,0
29,156,30,44,2,9,21,13,2,14,0
30,153,30,47,3,7,23,13,3,16,1
31,151,31,50,3,7,24,13,4,18,1
32,145,34,56,6,11,23,12,6,21,1
33,143,34,58,2,12,22,13,6,23,1
34,141,34,60,2,10,24,13,6,25,1
35,136,37,65,5,11,26,12,6,27,1
36,136,36,65,0,7,29,14,7,28,1
37,130,41,71,6,11,30,15,9,29,1
38,126,42,75,4,12,30,16,9,32,1
39,123,42,78,3,11,31,16,8,35,1
40,121,40,80,2,11,29,16,7,39,1
41,114,43,87,7,10,33,14,9,42,2
42,114,42,88,1,10,32,13,10,44,2
43,110,44,92,4,8,36,17,12,45,3
44,108,43,95,3,10,33,15,11,49,3
45,105,43,98,3,10,33,19,10,52,3
46,103,41,100,2,7,34,16,10,56,3
47,102,41,101,1,6,35,18,10,57,3
48,101,39,102,1,4,35,20,10,60,3
49,99,37,104,2,4,33,21,7,64,3
50,95,39,108,4,7,32,23,6,66,3
51,92,34,111,3,9,25,18,5,74,3
52,92,33,111,0,6,27,18,5,75,3
53,91,28,112,1,4,24,14,4,81,3
54,89,29,114,2,3,26,17,3,82,3
55,87,28,116,2,5,23,16,4,85,3
56,86,24,117,1,5,19,14,4,90,3
57,86,22,117,0,3,19,12,4,92,3
58,85,20,118,1,2,18,11,3,95,3
59,83,19,119,1,2,17,11,3,97,4
60,83,19,120,1,2,17,11,4,98,4
61,82,19,121,1,2,17,10,5,99,5
62,82,17,122,1,3,14,7,6,102,5
63,82,14,122,0,1,13,6,5,105,5
64,82,11,122,0,1,10,4,4,108,5
65,81,12,123,1,1,11,4,6,108,5
66,81,11,123,0,1,10,3,6,109,5
67,80,10,124,1,1,9,3,5,111,5
68,79,9,125,1,2,7,2,4,113,5
69,79,8,125,0,2,6,2,4,114,5
70,79,7,125,0,1,6,2,3,115,5
71,79,6,125,0,1,5,1,3,116,5
72,79,6,125,0,0,6,2,3,116,5
73,78,5,126,1,1,4,2,1,118,5
74,78,5,126,0,1,4,3,1,118,5
75,77,5,127,1,2,3,2,1,119,5
76,77,5,127,0,1,4,2,1,119,5
77,77,4,127,0,0,4,2,0,120,5
78,77,4,127,0,0,4,2,1,120,5
79,75,6,129,2,2,4,2,2,120,5
