
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
80,56,11,154,2,2,9,6,1,134,15
81,56,10,154,0,2,8,6,2,135,15
82,56,9,154,0,2,7,5,2,135,16
83,57,8,154,0,1,7,4,2,136,17
84,56,9,156,2,2,7,4,1,137,17
85,56,9,156,0,2,7,5,1,137,17
86,54,9,157,1,3,6,5,1,138,18
87,55,8,157,0,2,6,4,1,139,18
88,55,7,157,0,1,6,3,1,140,18
89,55,5,157,0,0,5,3,0,142,18
90,55,5,157,0,0,5,4,0,142,18
91,55,5,157,0,0,5,5,0,142,18
92,55,5,157,0,0,5,5,0,142,18
93,54,5,158,1,1,4,4,0,143,18
94,54,4,158,0,1,3,3,0,144,18
95,54,4,158,0,1,3,3,0,144,18
96,54,4,158,0,1,3,3,0,144,18
97,54,3,158,0,0,3,2,0,145,18
98,54,2,158,0,0,2,1,0,146,18
99,54,1,158,0,0,1,0,1,147,18
100,52,2,159,1,1,1,0,1,147,19
101,52,3,160,1,2,1,0,1,147,19
102,52,3,160,0,2,1,0,1,147,19
103,52,3,160,0,2,1,0,1,147,19
104,52,3,160,0,0,3,0,1,147,19
105,52,3,160,0,0,3,0,1,147,19
106,52,3,160,0,0,3,2,1,147,19
107,51,3,161,1,1,2,2,0,148,19
108,51,3,161,0,1,2,2,0,148,19
109,51,3,161,0,1,2,2,0,148,20
110,52,3,161,0,1,2,2,0,148,20
111,52,3,161,0,0,3,2,0,148,20
112,52,3,161,0,0,3,2,0,148,20
113,52,3,161,0,0,3,2,1,148,20
114,52,1,161,0,0,1,0,1,150,20
115,52,1,161,0,0,1,0,1,150,20
116,51,2,162,1,1,1,0,1,150,20
117,51,2,162,0,1,1,0,1,150,20
118,51,2,162,0,0,2,0,1,150,20
119,51,2,162,0,0,2,0,1,150,20
120,51,2,162,0,0,2,0,2,150,21
121,52,1,162,0,0,1,0,1,151,21
122,52,1,162,0,0,1,0,1,151,21
123,52,1,162,0,0,1,0,1,151,21
124,52,1,162,0,0,1,0,1,151,21
125,52,1,162,0,0,1,0,1,151,21
126,52,1,162,0,0,1,0,1,151,21
127,52,1,162,0,0,1,0,1,151,22
128,53,0,162,0,0,0,0,0,152,23
129,54,0,162,0,0,0,0,0,152,23
130,54,0,162,0,0,0,0,0,152,23
131,54,0,162,0,0,0,0,0,152,23
132,54,0,162,0,0,0,0,0,152,23
133,53,0,162,0,0,0,0,0,152,24
134,54,0,162,0,0,0,0,0,152,24
135,54,0,162,0,0,0,0,0,152,24
136,54,0,162,0,0,0,0,0,152,24
137,54,0,162,0,0,0,0,0,152,24
138,54,0,162,0,0,0,0,0,152,24
139,54,0,162,0,0,0,0,0,152,24
140,54,0,162,0,0,0,0,0,152,24
141,54,0,162,0,0,0,0,0,152,24
142,54,0,162,0,0,0,0,0,152,24
143,54,0,162,0,0,0,0,0,152,24
144,54,0,162,0,0,0,0,0,152,24
145,54,0,162,0,0,0,0,0,152,24
146,53,0,162,0,0,0,0,0,152,25
147,54,0,162,0,0,0,0,0,152,25
148,54,0,162,0,0,0,0,0,152,25
149,54,0,162,0,0,0,0,0,152,25
150,54,0,162,0,0,0,0,0,152,25
151,53,0,162,0,0,0,0,0,152,26
152,54,0,162,0,0,0,0,0,152,26
153,54,0,162,0,0,0,0,0,152,26
154,54,0,162,0,0,0,0,0,152,26
155,54,0,162,0,0,0,0,0,152,26
156,54,0,162,0,0,0,0,0,152,26
157,54,0,162,0,0,0,0,0,152,27
158,55,0,162,0,0,0,0,0,152,27
159,55,0,162,0,0,0,0,0,152,27
160,55,0,162,0,0,0,0,0,152,27
161,55,0,162,0,0,0,0,0,152,27
162,55,0,162,0,0,0,0,0,152,28
163,56,0,162,0,0,0,0,0,152,28
164,56,0,162,0,0,0,0,0,152,28
165,56,0,162,0,0,0,0,0,152,28
166,56,0,162,0,0,0,0,0,152,28
167,56,0,162,0,0,0,0,0,152,28
168,56,0,162,0,0,0,0,0,152,28
169,56,0,162,0,0,0,0,0,152,28
170,55,0,162,0,0,0,0,0,152,29
171,56,0,162,0,0,0,0,0,152,29
172,56,0,162,0,0,0,0,0,152,29
173,55,0,162,0,0,0,0,0,152,30
174,56,0,162,0,0,0,0,0,152,30
175,56,0,162,0,0,0,0,0,152,30
176,56,0,162,0,0,0,0,0,152,30
177,56,0,162,0,0,0,0,0,152,30
178,56,0,162,0,0,0,0,0,152,30
179,56,0,162,0,0,0,0,0,152,30
