
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,195,4,4,1,4,0,0,0,0,1
2,195,5,5,1,4,1,0,0,0,1
3,195,5,5,0,3,2,0,0,0,1
4,195,5,5,0,1,4,0,1,0,1
5,194,6,6,1,2,4,1,1,0,1
6,190,10,10,4,5,5,3,1,0,1
7,188,12,12,2,6,6,3,1,0,1
8,185,15,15,3,7,8,4,1,0,1
9,182,18,18,3,9,9,4,2,0,1
10,181,19,19,1,8,11,6,2,0,1
11,180,19,19,0,2,17,6,3,0,2
12,178,21,22,3,4,17,8,2,1,2
13,175,23,25,3,6,17,11,4,2,2
14,172,24,28,3,9,15,10,4,4,2
15,169,27,31,3,8,19,10,5,4,2
16,166,28,34,3,8,20,8,5,5,3
17,165,29,36,2,9,20,8,8,6,3
18,164,29,37,1,7,22,9,9,7,3
19,157,34,43,6,11,23,9,9,8,4
20,157,33,44,1,8,25,10,9,10,4
21,155,28,45,1,6,22,7,8,16,5
22,155,28,46,1,4,24,10,8,17,5
23,154,28,47,1,2,26,13,7,18,5
24,151,31,50,3,5,26,15,8,18,5
25,147,31,54,4,8,23,17,5,22,5
26,143,32,58,4,10,22,15,4,25,5
27,141,32,60,2,10,22,15,3,26,6
28,140,31,62,2,9,22,14,3,29,6
29,136,33,66,4,9,24,13,4,31,6
30,129,36,73,7,12,24,10,6,35,6
31,127,35,74,1,11,24,11,7,37,7
32,127,32,75,1,6,26,11,7,40,8
33,127,30,76,1,2,28,10,7,43,8
34,123,34,80,4,6,28,15,8,43,8
35,120,36,83,3,9,27,18,9,44,8
36,117,37,86,3,8,29,16,9,46,8
37,111,40,91,5,12,28,16,7,48,9
38,108,41,95,4,12,29,17,7,51,9
39,106,40,97,2,12,28,15,7,54,9
40,103,39,100,3,9,30,16,6,58,9
41,100,38,102,2,6,32,16,5,60,11
42,100,35,104,2,7,28,16,6,65,11
43,100,30,104,0,6,24,15,7,70,11
44,97,33,107,3,6,27,15,8,70,11
45,94,36,110,3,7,29,16,8,70,11
46,94,31,110,0,5,26,15,7,74,12
47,93,31,112,2,7,24,16,6,75,13
48,93,28,113,1,6,22,13,7,79,13
49,92,27,114,1,4,23,11,7,81,13
50,92,22,114,0,2,20,10,5,86,13
51,91,19,115,1,1,18,11,3,90,13
52,89,20,117,2,3,17,13,2,91,13
53,86,22,120,3,6,16,13,3,92,13
54,83,22,123,3,8,14,11,2,95,13
55,82,21,124,1,6,15,9,2,97,13
56,80,21,126,2,5,16,9,1,99,13
57,78,23,128,2,6,17,11,2,99,13
58,78,21,128,0,5,16,12,2,101,13
59,76,20,130,2,6,14,9,3,104,13
60,75,19,131,1,4,15,7,4,106,13
61,75,17,131,0,3,14,7,3,108,13
62,74,18,132,1,2,16,9,4,108,13
63,71,21,135,3,4,17,10,4,108,13
64,69,21,137,2,6,15,9,5,109,14
65,69,19,138,1,4,15,8,4,112,14
66,66,19,141,3,7,12,5,4,115,15
67,66,19,142,1,7,12,7,4,116,15
68,64,20,144,2,6,14,7,3,117,15
69,63,20,145,1,4,16,7,3,118,15
70,63,18,145,0,2,16,9,2,120,15
71,62,18,146,1,1,17,9,4,121,15
72,60,18,148,2,3,15,10,3,123,15
73,58,17,149,1,4,13,9,4,124,17
74,58,18,151,2,6,12,8,4,124,18
75,59,15,151,0,3,12,6,3,127,18
76,58,16,152,1,2,14,6,3,127,18
77,58,15,152,0,2,13,7,4,128,18
78,58,13,152,0,0,13,7,4,130,18
79,57,11,153,1,1,10,6,2,133,18
80,56,11,154,1,2,9,6,3,134,18
81,54,11,156,2,4,7,5,2,136,18
82,54,11,156,0,2,9,5,2,136,18
83,53,12,157,1,2,10,5,2,136,18
84,52,12,157,0,2,10,6,3,136,19
85,52,10,158,1,2,8,5,2,139,19
86,52,8,158,0,1,7,3,2,141,19
87,52,8,158,0,1,7,3,3,141,19
88,52,6,158,0,1,5,3,2,143,19
89,52,6,158,0,0,6,3,2,143,19
90,51,6,159,1,1,5,2,2,143,20
91,52,6,159,0,1,5,3,2,143,20
92,52,4,159,0,1,3,2,1,145,20
93,52,4,159,0,0,4,2,1,145,20
94,52,4,159,0,0,4,2,1,145,20
95,52,2,159,0,0,2,1,1,146,21
96,53,1,159,0,0,1,0,1,147,21
97,53,1,159,0,0,1,0,1,147,21
98,53,1,159,0,0,1,0,1,147,21
99,53,1,159,0,0,1,0,1,147,21
100,53,1,159,0,0,1,0,1,147,22
101,54,1,159,0,0,1,0,1,147,22
102,53,2,160,1,1,1,0,1,147,22
103,53,1,160,0,1,0,0,0,148,22
104,53,1,160,0,0,1,0,0,148,22
105,52,2,161,1,1,1,0,0,148,22
106,52,2,161,0,1,1,1,0,148,22
107,51,3,162,1,1,2,1,0,148,22
108,51,3,162,0,1,2,1,0,148,22
109,51,3,162,0,1,2,2,0,148,22
110,51,3,162,0,0,3,2,0,148,22
111,51,3,162,0,0,3,2,0,148,22
112,51,3,162,0,0,3,3,0,148,22
113,50,4,163,1,1,3,3,0,148,22
114,50,3,163,0,1,2,2,0,149,22
115,49,4,164,1,1,3,2,0,149,22
116,49,4,164,0,1,3,2,0,149,22
117,49,3,164,0,0,3,1,1,150,22
118,49,3,164,0,0,3,1,1,150,22
119,49,3,164,0,0,3,2,1,150,23
120,50,2,164,0,0,2,1,1,151,23
121,50,2,164,0,0,2,1,1,151,23
122,50,2,164,0,0,2,1,1,151,23
123,50,2,164,0,0,2,1,1,151,23
124,50,2,164,0,0,2,1,1,151,23
125,50,1,164,0,0,1,1,0,152,23
126,50,1,164,0,0,1,1,0,152,23
127,50,0,164,0,0,0,0,0,153,23
128,50,0,164,0,0,0,0,0,153,23
129,50,0,164,0,0,0,0,0,153,23
130,50,0,164,0,0,0,0,0,153,23
131,50,0,164,0,0,0,0,0,153,23
132,50,0,164,0,0,0,0,0,153,23
133,50,0,164,0,0,0,0,0,153,23
134,50,0,164,0,0,0,0,0,153,23
135,50,0,164,0,0,0,0,0,153,23
136,50,0,164,0,0,0,0,0,153,23
137,50,0,164,0,0,0,0,0,153,23
138,50,0,164,0,0,0,0,0,153,23
139,50,0,164,0,0,0,0,0,153,23
140,50,0,164,0,0,0,0,0,153,23
141,50,0,164,0,0,0,0,0,153,23
