
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,194,6,6,6,6,0,0,0,0,0
1,192,8,8,2,8,0,0,0,0,0
2,192,8,8,0,6,2,0,0,0,0
3,191,9,9,1,6,3,0,0,0,0
4,190,10,10,1,4,6,1,1,0,0
5,189,11,11,1,3,8,2,1,0,0
6,188,12,12,1,4,8,4,2,0,0
7,184,16,16,4,6,10,5,3,0,0
8,179,21,21,5,10,11,5,3,0,0
9,177,23,23,2,10,13,7,3,0,0
10,175,25,25,2,10,15,7,4,0,0
11,171,29,29,4,11,18,9,4,0,0
12,169,29,31,2,8,21,10,3,2,0
13,168,29,32,1,5,24,12,3,3,0
14,164,29,36,4,8,21,12,4,6,1
15,165,26,36,0,6,20,13,4,8,2
16,165,27,37,1,6,21,14,4,8,2
17,161,29,41,4,7,22,13,5,10,2
18,157,32,45,4,8,24,14,4,11,2
19,152,35,50,5,10,25,13,6,13,2
20,151,35,51,1,9,26,14,7,14,2
21,146,38,56,5,10,28,15,7,16,2
22,143,36,59,3,10,26,12,7,21,2
23,137,38,65,6,11,27,13,6,25,2
24,133,39,69,4,12,27,12,7,26,4
25,134,38,70,1,10,28,13,9,28,4
26,133,39,71,1,9,30,15,10,28,4
27,132,37,72,1,4,33,16,9,31,4
28,132,34,72,0,2,32,16,8,34,4
29,127,36,77,5,5,31,16,11,37,4
30,127,34,77,0,5,29,18,9,39,4
31,123,35,81,4,8,27,16,10,42,4
32,122,33,82,1,8,25,14,9,45,4
33,121,29,83,1,5,24,13,6,50,4
34,120,27,84,1,5,22,12,5,53,4
35,118,25,85,1,2,23,12,6,56,5
36,117,25,87,2,4,21,11,6,58,5
37,114,22,90,3,7,15,12,3,64,6
38,109,26,96,6,11,15,10,3,66,6
39,106,27,99,3,12,15,9,2,68,6
40,102,31,103,4,13,18,10,3,68,6
41,99,33,106,3,12,21,10,4,69,6
42,98,33,107,1,10,23,10,6,70,6
43,95,32,110,3,8,24,10,6,74,6
44,92,34,113,3,8,26,11,7,75,6
45,92,30,113,0,5,25,12,7,79,6
46,88,34,117,4,8,26,13,9,79,6
47,88,34,117,0,4,30,14,11,79,6
48,87,33,118,1,2,31,13,11,81,6
49,84,34,121,3,5,29,13,13,83,6
50,81,34,124,3,7,27,15,11,86,6
51,78,33,127,3,8,25,13,9,90,6
52,76,32,129,2,7,25,11,9,93,6
53,76,27,129,0,4,23,7,10,98,6
54,76,24,129,0,2,22,8,9,101,6
55,76,20,129,0,1,19,7,9,104,7
56,76,19,130,1,1,18,8,8,105,8
57,76,17,131,1,2,15,8,6,108,8
58,74,17,133,2,3,14,7,6,110,8
59,72,19,135,2,5,14,7,6,110,8
60,72,18,135,0,4,14,7,6,111,9
61,71,18,137,2,3,15,6,5,113,9
62,70,16,138,1,3,13,4,5,116,9
63,70,13,138,0,3,10,6,3,119,9
64,68,13,140,2,5,8,5,3,121,9
65,67,13,141,1,3,10,5,2,122,9
66,66,13,142,1,3,10,4,2,123,9
67,65,14,143,1,3,11,7,2,123,9
68,64,14,144,1,3,11,8,1,124,9
69,62,16,146,2,4,12,9,1,124,9
70,62,14,146,0,3,11,9,0,125,10
71,63,11,146,0,2,9,7,0,128,10
72,61,12,148,2,4,8,6,1,129,10
73,61,12,148,0,2,10,7,1,129,10
74,61,12,148,0,1,11,7,1,129,10
75,61,9,148,0,1,8,5,2,132,10
76,60,8,149,1,1,7,4,2,133,11
77,61,8,149,0,1,7,4,2,133,11
78,61,8,149,0,1,7,4,3,133,11
79,61,7,149,0,1,6,3,3,134,11
80,61,6,149,0,0,6,3,2,135,11
81,60,6,150,1,1,5,2,2,136,11
82,60,6,150,0,1,5,3,2,136,11
83,60,4,150,0,1,3,2,1,138,11
84,60,2,150,0,1,1,0,1,139,12
85,61,2,150,0,0,2,0,1,139,12
86,60,2,151,1,1,1,0,0,140,12
87,60,2,151,0,1,1,1,0,140,12
88,60,2,151,0,1,1,1,0,140,12
89,60,2,151,0,1,1,1,0,140,12
90,60,2,151,0,0,2,1,0,140,12
91,60,2,151,0,0,2,1,0,140,12
92,60,2,151,0,0,2,1,1,140,12
93,60,2,151,0,0,2,1,1,140,12
94,60,2,151,0,0,2,1,1,140,12
95,60,1,151,0,0,1,0,1,141,12
96,60,1,151,0,0,1,0,1,141,12
97,60,1,151,0,0,1,0,1,141,12
98,60,1,151,0,0,1,0,1,141,12
99,60,1,151,0,0,1,0,1,141,12
100,60,0,151,0,0,0,0,0,142,12
101,60,0,151,0,0,0,0,0,142,12
102,60,0,151,0,0,0,0,0,142,12
103,59,1,152,1,1,0,0,0,142,12
104,58,2,153,1,2,0,0,0,142,12
105,58,2,153,0,1,1,0,0,142,12
106,58,2,153,0,1,1,0,0,142,12
107,57,2,153,0,0,2,0,1,142,13
108,58,2,153,0,0,2,0,1,142,13
109,58,2,153,0,0,2,0,2,142,13
110,57,3,154,1,1,2,0,2,142,13
111,57,3,154,0,1,2,0,2,142,13
112,57,3,154,0,0,3,0,2,142,13
113,56,4,155,1,1,3,0,2,142,13
