
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,194,6,6,3,6,0,0,0,0,0
2,193,7,7,1,4,3,0,0,0,0
3,193,7,7,0,2,5,0,0,0,0
4,192,8,8,1,2,6,2,1,0,0
5,192,8,8,0,2,6,2,3,0,0
6,190,10,10,2,3,7,3,3,0,0
7,189,11,11,1,3,8,3,3,0,0
8,188,12,12,1,4,8,3,4,0,0
9,187,13,13,1,3,10,4,4,0,0
10,182,16,16,3,5,11,4,4,0,2
11,182,16,17,1,6,10,5,4,0,4
12,183,14,18,1,4,10,3,4,3,4
13,181,14,20,2,4,10,3,2,5,4
14,179,15,22,2,6,9,4,3,6,4
15,178,16,23,1,3,13,6,3,6,4
16,176,17,25,2,4,13,6,2,7,4
17,174,19,27,2,4,15,9,3,7,4
18,173,20,28,1,5,15,10,3,7,4
19,169,22,32,4,8,14,9,4,9,4
20,164,26,37,5,11,15,9,3,10,4
21,161,28,39,2,11,17,10,3,10,5
22,158,28,43,4,10,18,8,3,13,6
23,157,29,45,2,11,18,8,4,14,6
24,154,32,48,3,9,23,12,5,14,6
25,152,30,50,2,9,21,10,4,18,6
26,149,32,53,3,9,23,11,7,19,6
27,147,31,54,1,7,24,11,7,21,7
28,142,37,60,6,9,28,14,7,21,7
29,141,36,61,1,9,27,13,9,22,8
30,138,38,65,4,11,27,14,10,24,8
31,135,39,68,3,11,28,13,10,26,8
32,131,38,72,4,10,28,10,10,30,9
33,130,39,74,2,8,31,11,11,31,10
34,126,40,79,5,10,30,15,8,35,10
35,121,43,84,5,12,31,18,7,37,10
36,118,43,87,3,11,32,18,7,40,10
37,114,44,91,4,13,31,18,7,43,10
38,110,44,95,4,13,31,18,7,47,10
39,107,45,98,3,9,36,18,7,48,11
40,103,48,103,5,12,36,21,6,50,11
41,101,46,104,1,12,34,22,9,53,12
42,100,44,106,2,10,34,19,10,57,12
43,96,43,109,3,8,35,16,10,61,13
44,92,45,114,5,9,36,17,10,64,13
45,89,45,117,3,10,35,21,8,67,13
46,87,43,119,2,9,34,22,7,71,13
47,86,42,120,1,7,35,22,7,73,13
48,83,41,123,3,7,34,18,10,77,13
49,76,40,130,7,12,28,17,7,84,14
50,76,39,131,1,10,29,18,7,86,14
51,72,42,135,4,12,30,18,7,87,14
52,70,39,137,2,9,30,14,9,91,15
53,68,37,140,3,9,28,11,9,96,15
54,67,34,141,1,7,27,12,9,100,15
55,66,33,142,1,6,27,13,9,102,15
56,65,31,143,1,4,27,16,6,105,15
57,62,31,146,3,4,27,14,7,108,15
58,59,30,149,3,7,23,12,8,111,16
59,60,30,149,0,5,25,15,8,111,16
60,59,28,150,1,2,26,14,6,114,16
61,59,26,150,0,2,24,14,6,116,16
62,59,21,150,0,0,21,13,6,121,16
63,58,20,151,1,1,19,12,5,123,16
64,57,18,152,1,2,16,11,5,126,16
65,57,16,152,0,1,15,11,3,128,16
66,56,14,153,1,2,12,10,1,131,16
67,56,10,153,0,2,8,7,1,134,17
68,56,11,154,1,1,10,7,1,134,17
69,54,11,156,2,3,8,5,1,136,17
70,54,7,156,0,3,4,2,2,140,17
71,54,7,156,0,2,5,2,2,140,17
72,54,6,156,0,0,6,1,2,141,17
73,53,7,157,1,1,6,1,3,141,18
74,54,7,157,0,1,6,3,3,141,18
75,53,7,158,1,1,6,2,3,142,18
76,53,7,158,0,1,6,2,3,142,18
77,53,7,158,0,1,6,3,3,142,18
78,53,5,158,0,0,5,3,1,144,18
79,53,5,158,0,0,5,3,1,144,18
80,53,5,158,0,0,5,4,1,144,18
81,53,4,158,0,0,4,4,0,145,18
82,53,2,158,0,0,2,2,0,147,18
83,52,3,159,1,1,2,2,0,147,18
84,52,3,159,0,1,2,2,0,147,18
85,51,2,159,0,1,1,1,0,148,19
86,52,2,159,0,0,2,1,0,148,19
87,52,2,159,0,0,2,1,0,148,19
88,52,1,159,0,0,1,1,0,149,19
89,52,1,159,0,0,1,1,0,149,20
90,53,1,159,0,0,1,1,0,149,20
91,53,1,159,0,0,1,1,0,149,20
92,52,2,160,1,1,1,1,0,149,20
93,52,2,160,0,1,1,1,0,149,20
94,52,2,160,0,0,2,1,0,149,20
95,52,2,160,0,0,2,1,0,149,20
96,52,1,160,0,0,1,1,0,150,20
97,52,1,160,0,0,1,1,0,150,20
98,51,2,161,1,1,1,1,0,150,20
99,51,2,161,0,1,1,1,0,150,20
100,51,2,161,0,1,1,1,0,150,20
101,51,2,161,0,1,1,1,0,150,20
102,50,3,162,1,1,2,1,0,150,20
103,50,3,162,0,1,2,1,0,150,20
104,50,2,162,0,1,1,1,0,151,20
105,50,2,162,0,1,1,1,0,151,20
106,50,2,162,0,0,2,1,0,151,20
107,50,2,162,0,0,2,1,0,151,20
108,49,3,163,1,1,2,1,1,151,20
109,48,4,164,1,2,2,1,1,151,20
110,48,4,164,0,1,3,1,1,151,20
111,47,5,165,1,2,3,1,1,151,20
112,46,5,166,1,3,2,1,1,152,20
113,46,5,166,0,2,3,1,1,152,20
114,46,5,166,0,1,4,1,1,152,20
115,45,6,167,1,2,4,2,1,152,20
116,45,5,167,0,1,4,2,1,153,20
117,44,6,168,1,2,4,2,1,153,20
118,44,6,168,0,2,4,3,1,153,20
119,44,6,168,0,0,6,3,1,153,20
120,44,5,168,0,0,5,2,1,154,20
121,44,5,168,0,0,5,3,2,154,20
122,44,5,168,0,0,5,3,2,154,20
123,44,4,168,0,0,4,2,2,155,20
124,43,3,168,0,0,3,2,1,156,21
125,44,3,168,0,0,3,2,1,156,21
126,44,2,168,0,0,2,1,1,157,21
127,44,2,168,0,0,2,1,1,157,21
128,44,2,168,0,0,2,1,1,157,21
129,44,0,168,0,0,0,0,0,159,21
130,44,0,168,0,0,0,0,0,159,21
131,44,0,168,0,0,0,0,0,159,21
132,44,0,168,0,0,0,0,0,159,21
133,44,0,168,0,0,0,0,0,159,21
134,44,0,168,0,0,0,0,0,159,21
135,43,1,169,1,1,0,0,0,159,21
136,43,1,169,0,1,0,0,0,159,21
137,43,1,169,0,1,0,0,0,159,21
138,43,1,169,0,0,1,0,0,159,21
139,43,1,169,0,0,1,0,0,159,21
140,43,1,169,0,0,1,0,1,159,21
141,43,1,169,0,0,1,0,1,159,21
142,43,1,169,0,0,1,0,1,159,21
143,43,1,169,0,0,1,0,1,159,21
144,42,1,169,0,0,1,0,1,159,22
145,42,2,170,1,1,1,0,1,159,22
146,42,2,170,0,1,1,0,1,159,22
147,42,2,170,0,1,1,0,1,159,22
148,42,1,170,0,0,1,0,0,160,22
149,42,1,170,0,0,1,0,0,160,22
150,42,1,170,0,0,1,1,0,160,22
151,42,1,170,0,0,1,1,0,160,22
152,42,1,170,0,0,1,1,0,160,22
153,42,1,170,0,0,1,1,0,160,22
154,42,1,170,0,0,1,1,0,160,22
155,41,1,170,0,0,1,1,0,160,23
156,42,1,170,0,0,1,1,0,160,23
