
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,198,2,2,0,2,0,0,0,0,0
2,197,3,3,1,2,1,0,0,0,0
3,194,6,6,3,4,2,0,0,0,0
4,194,6,6,0,4,2,0,1,0,0
5,193,7,7,1,2,5,1,1,0,0
6,192,8,8,1,3,5,1,1,0,0
7,188,12,12,4,5,7,2,3,0,0
8,182,18,18,6,10,8,2,3,0,0
9,180,20,20,2,9,11,2,5,0,0
10,177,23,23,3,10,13,2,6,0,0
11,173,27,27,4,12,15,4,7,0,0
12,170,29,30,3,11,18,6,6,1,0
13,166,31,33,3,11,20,6,7,2,1
14,164,34,36,3,10,24,6,11,2,1
15,164,31,36,0,6,25,8,9,5,1
16,162,33,38,2,4,29,11,10,5,1
17,159,34,41,3,6,28,15,8,7,1
18,157,35,43,2,7,28,18,8,8,1
19,148,41,52,9,14,27,17,7,11,1
20,145,41,54,2,13,28,16,7,13,2
21,146,39,54,0,8,31,16,7,15,2
22,143,37,57,3,7,30,16,5,19,3
23,142,34,57,0,3,31,17,6,22,5
24,143,31,58,1,3,28,17,6,26,5
25,142,28,59,1,4,24,14,9,30,5
26,138,28,63,4,6,22,11,9,34,5
27,133,32,68,5,10,22,11,8,34,6
28,131,34,71,3,9,25,11,9,35,6
29,129,34,73,2,9,25,10,9,37,6
30,123,37,79,6,10,27,12,8,40,6
31,121,33,81,2,10,23,9,7,45,7
32,120,30,83,2,10,20,9,7,49,8
33,119,28,85,2,11,17,9,5,52,9
34,118,29,87,2,7,22,9,6,53,9
35,115,32,90,3,6,26,10,6,53,9
36,115,30,90,0,5,25,14,6,55,9
37,113,31,92,2,5,26,15,8,56,10
38,112,30,94,2,6,24,14,7,59,10
39,109,32,97,3,6,26,15,7,60,10
40,106,31,100,3,8,23,12,7,64,10
41,103,31,103,3,8,23,12,7,66,11
42,100,33,107,4,10,23,13,5,68,11
43,99,33,108,1,9,24,15,5,69,11
44,99,27,108,0,6,21,11,5,75,11
45,98,23,109,1,1,22,10,3,79,12
46,96,25,112,3,4,21,11,4,80,12
47,95,25,113,1,5,20,13,7,81,12
48,93,26,115,2,6,20,13,6,82,12
49,92,24,116,1,5,19,11,5,84,13
50,91,25,118,2,5,20,11,5,85,13
51,89,24,120,2,5,19,10,5,88,14
52,89,22,120,0,4,18,10,5,90,15
53,88,22,122,2,6,16,10,5,92,15
54,87,20,123,1,4,16,9,4,95,15
55,87,15,123,0,3,12,6,2,100,15
56,87,15,123,0,3,12,8,3,100,15
57,87,15,123,0,1,14,9,3,100,15
58,86,15,124,1,1,14,8,3,101,15
59,85,14,125,1,2,12,6,5,103,15
60,84,12,126,1,3,9,4,5,105,16
61,83,13,128,2,4,9,4,4,106,16
62,83,12,128,0,3,9,3,4,107,16
63,83,11,128,0,0,11,2,5,107,17
64,84,8,128,0,0,8,1,4,110,17
65,84,8,128,0,0,8,4,4,110,17
66,83,9,129,1,1,8,4,4,110,17
67,81,8,130,1,2,6,4,2,112,19
68,83,7,130,0,2,5,4,1,113,19
69,81,9,132,2,3,6,4,1,113,19
70,81,9,132,0,2,7,4,1,113,19
71,81,8,132,0,1,7,4,1,114,19
72,80,8,133,1,1,7,4,1,115,19
73,80,5,133,0,1,4,2,1,118,19
74,80,5,133,0,1,4,3,1,118,19
75,79,6,134,1,1,5,3,1,118,19
76,78,7,135,1,2,5,3,1,118,19
77,78,7,135,0,2,5,4,1,118,19
78,76,9,137,2,4,5,4,1,118,19
79,75,9,138,1,3,6,4,0,119,19
