
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
155,46,0,173,0,0,0,0,0,163,24
156,45,1,174,1,1,0,0,0,163,24
157,45,1,174,0,1,0,0,0,163,24
158,45,1,174,0,1,0,0,0,163,24
159,45,1,174,0,1,0,0,0,163,24
160,45,1,174,0,0,1,0,0,163,24
161,45,1,174,0,0,1,0,0,163,24
162,44,2,175,1,1,1,1,0,163,24
163,44,2,175,0,1,1,1,0,163,24
164,44,2,175,0,1,1,1,0,163,24
165,43,2,175,0,0,2,1,0,163,25
166,44,2,175,0,0,2,1,0,163,25
167,44,2,175,0,0,2,2,0,163,25
168,44,2,175,0,0,2,2,0,163,25
169,44,2,175,0,0,2,2,0,163,25
170,44,1,175,0,0,1,1,0,164,25
171,44,1,175,0,0,1,1,0,164,25
172,44,1,175,0,0,1,1,0,164,25
173,44,1,175,0,0,1,1,0,164,25
174,44,1,175,0,0,1,1,0,164,25
175,44,0,175,0,0,0,0,0,165,25
176,44,0,175,0,0,0,0,0,165,25
177,44,0,175,0,0,0,0,0,165,25
178,44,0,175,0,0,0,0,0,165,25
179,44,0,175,0,0,0,0,0,165,25
