
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,197,3,3,1,3,0,0,0,0,0
2,196,4,4,1,4,0,0,0,0,0
3,196,4,4,0,2,2,0,0,0,0
4,196,4,4,0,0,4,0,0,0,0
5,195,5,5,1,1,4,1,1,0,0
6,192,8,8,3,4,4,2,2,0,0
7,192,8,8,0,3,5,2,2,0,0
8,191,9,9,1,3,6,2,2,0,0
9,189,11,11,2,4,7,3,2,0,0
10,188,12,12,1,4,8,4,2,0,0
11,185,15,15,3,7,8,4,3,0,0
12,183,17,17,2,7,10,4,4,0,0
13,180,18,20,3,7,11,3,3,2,0
14,176,20,24,4,8,12,4,2,4,0
15,174,22,26,2,8,14,5,4,4,0
16,174,22,26,0,2,20,8,4,4,0
17,168,25,31,5,7,18,8,4,5,2
18,164,30,37,6,11,19,11,6,6,2
19,157,35,43,6,17,18,11,5,7,3
20,154,38,47,4,18,20,12,5,8,3
21,153,39,48,1,12,27,12,5,8,3
22,146,44,55,7,17,27,12,6,10,3
23,145,42,56,1,10,32,17,5,12,4
24,140,45,62,6,14,31,16,5,15,4
25,135,48,67,5,17,31,20,7,17,4
26,131,47,71,4,14,33,18,6,22,4
27,128,48,74,3,14,34,17,7,22,6
28,128,48,76,2,10,38,22,7,24,6
29,120,56,84,8,13,43,24,8,24,6
30,116,56,88,4,14,42,26,8,27,7
31,114,52,91,3,13,39,23,9,34,7
32,112,52,93,2,8,44,23,10,36,7
33,109,48,95,2,8,40,22,9,42,8
34,106,51,99,4,7,44,28,9,43,8
35,104,51,101,2,7,44,28,9,45,8
36,101,47,104,3,9,38,25,10,52,8
37,95,50,110,6,13,37,24,10,55,8
38,95,44,110,0,9,35,20,9,61,8
39,94,40,111,1,8,32,19,7,66,8
40,89,42,116,5,9,33,21,6,69,8
41,87,40,118,2,8,32,19,6,73,8
42,84,35,121,3,8,27,15,6,80,9
43,84,33,122,1,6,27,15,6,82,10
44,84,29,123,1,2,27,13,6,87,10
45,81,29,126,3,5,24,14,5,89,11
46,79,32,129,3,7,25,17,7,89,11
47,78,32,130,1,7,25,16,7,90,11
48,75,31,133,3,9,22,13,7,94,11
49,75,29,133,0,4,25,12,7,96,12
50,76,25,133,0,2,23,10,6,100,12
51,73,25,136,3,4,21,11,7,103,12
52,71,25,138,2,5,20,13,5,105,12
53,71,22,138,0,3,19,11,5,108,12
54,70,18,139,1,3,15,9,3,113,12
55,69,19,140,1,2,17,11,3,113,12
56,68,19,141,1,2,17,11,3,114,12
57,67,18,142,1,3,15,11,3,115,13
58,67,18,143,1,3,15,11,3,116,13
59,66,14,144,1,4,10,8,1,121,13
60,66,11,144,0,3,8,6,1,123,14
61,67,11,144,0,0,11,6,1,123,14
62,67,11,144,0,0,11,6,2,123,14
63,67,9,144,0,0,9,6,3,125,14
64,66,9,145,1,1,8,5,3,126,14
65,66,7,145,0,1,6,4,2,128,14
66,66,6,145,0,0,6,3,2,129,15
67,67,6,145,0,0,6,3,2,129,15
68,67,5,145,0,0,5,3,2,130,16
69,68,5,145,0,0,5,3,2,130,16
70,68,4,145,0,0,4,3,1,131,16
71,66,3,147,2,2,1,1,0,134,16
72,66,3,147,0,2,1,1,0,134,16
73,66,3,147,0,2,1,1,0,134,16
74,66,3,147,0,1,2,1,0,134,17
75,67,3,147,0,0,3,1,0,134,17
76,67,2,147,0,0,2,0,1,135,17
77,67,2,147,0,0,2,1,1,135,17
78,67,2,147,0,0,2,1,1,135,17
79,66,3,148,1,1,2,1,1,135,17
80,66,3,148,0,1,2,1,1,135,17
81,66,3,148,0,0,3,1,1,135,17
82,66,3,148,0,0,3,1,1,135,17
