
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,196,4,4,4,4,0,0,0,0,0
1,196,4,4,0,4,0,0,0,0,0
2,195,5,5,1,4,1,0,0,0,0
3,194,6,6,1,2,4,0,0,0,0
4,193,7,7,1,3,4,1,0,0,0
5,191,9,9,2,5,4,3,1,0,0
6,189,11,11,2,5,6,3,1,0,0
7,186,14,14,3,5,9,3,1,0,0
8,182,18,18,4,8,10,5,1,0,0
9,178,21,21,3,10,11,7,2,0,1
10,178,22,22,1,8,14,8,2,0,1
11,174,26,26,4,9,17,9,2,0,1
12,169,30,31,5,13,17,11,2,1,1
13,168,28,32,1,8,20,11,2,4,1
14,167,29,33,1,6,23,12,2,4,1
15,160,35,40,7,10,25,15,4,4,2
16,159,35,42,2,9,26,16,4,6,2
17,154,37,47,5,11,26,15,5,9,2
18,151,39,50,3,12,27,16,6,10,2
19,145,44,56,6,12,32,18,6,10,3
20,144,43,58,2,11,32,17,6,13,3
21,141,43,61,3,9,34,21,5,16,3
22,137,46,65,4,10,36,23,5,17,3
23,132,44,69,4,11,33,21,6,23,4
24,123,51,79,10,18,33,21,6,26,4
25,118,53,84,5,21,32,22,5,29,4
26,115,54,87,3,17,37,23,5,31,4
27,109,57,93,6,14,43,22,5,34,4
28,106,58,96,3,12,46,24,8,36,4
29,103,55,99,3,12,43,26,9,42,4
30,96,59,106,7,15,44,28,9,45,4
31,91,59,111,5,17,42,28,7,50,4
32,88,58,113,2,14,44,28,8,53,5
33,85,59,117,4,11,48,29,7,56,5
34,82,59,120,3,11,48,30,8,59,5
35,79,60,123,3,9,51,33,10,61,5
36,76,56,126,3,8,48,29,10,68,5
37,73,50,129,3,9,41,24,11,77,5
38,72,46,130,1,8,38,23,11,82,5
39,70,45,132,2,7,38,23,10,85,5
40,66,44,136,4,8,36,20,10,89,6
41,64,44,139,3,7,37,20,10,92,6
42,63,40,140,1,6,34,19,9,97,6
43,61,35,142,2,6,29,16,9,104,6
44,61,32,142,0,3,29,16,8,107,6
45,60,28,143,1,3,25,15,6,112,6
46,57,28,146,3,4,24,14,7,115,6
47,57,26,146,0,3,23,13,7,117,6
48,57,24,146,0,2,22,13,7,119,6
49,56,21,147,1,2,19,9,8,122,7
50,56,19,148,1,2,17,7,8,125,7
51,56,15,148,0,1,14,5,7,129,7
52,56,13,148,0,0,13,6,5,131,8
53,57,11,148,0,0,11,5,5,133,8
54,57,9,148,0,0,9,4,5,135,8
55,57,8,148,0,0,8,3,5,136,8
56,57,6,148,0,0,6,2,4,138,8
57,56,6,149,1,1,5,2,3,139,8
58,56,5,149,0,1,4,2,2,140,8
59,56,4,149,0,1,3,2,1,141,8
60,56,3,149,0,1,2,1,1,142,8
61,56,2,149,0,0,2,0,1,143,8
62,56,1,149,0,0,1,0,0,144,8
63,56,1,149,0,0,1,0,1,144,8
64,55,2,150,1,1,1,0,1,144,8
65,55,2,150,0,1,1,0,1,144,9
66,56,2,150,0,1,1,0,1,144,9
67,56,2,150,0,1,1,0,1,144,9
68,56,2,150,0,0,2,0,1,144,9
69,56,2,150,0,0,2,0,1,144,9
70,56,2,150,0,0,2,1,1,144,9
71,56,1,150,0,0,1,1,0,145,9
72,56,1,150,0,0,1,1,0,145,9
73,56,1,150,0,0,1,1,0,145,9
74,56,1,150,0,0,1,1,0,145,9
75,56,1,150,0,0,1,1,0,145,9
76,56,1,150,0,0,1,1,0,145,9
77,56,1,150,0,0,1,1,0,145,9
78,55,1,151,1,1,0,0,0,146,9
79,55,1,151,0,1,0,0,0,146,10
80,55,1,151,0,1,0,0,0,146,11
81,56,1,151,0,0,1,0,0,146,12
82,57,1,151,0,0,1,0,0,146,13
83,58,1,151,0,0,1,0,1,146,13
84,58,1,151,0,0,1,0,1,146,13
85,58,1,151,0,0,1,0,1,146,13
86,58,1,151,0,0,1,0,1,146,13
87,58,1,151,0,0,1,0,1,146,13
88,58,1,151,0,0,1,0,1,146,13
89,58,1,151,0,0,1,0,1,146,13
90,58,1,151,0,0,1,0,1,146,13
91,58,0,151,0,0,0,0,0,147,13
92,58,0,151,0,0,0,0,0,147,13
93,57,0,151,0,0,0,0,0,147,14
94,58,0,151,0,0,0,0,0,147,14
95,58,0,151,0,0,0,0,0,147,14
96,58,0,151,0,0,0,0,0,147,14
97,58,0,151,0,0,0,0,0,147,14
98,57,1,152,1,1,0,0,0,147,14
99,57,1,152,0,1,0,0,0,147,14
100,57,1,152,0,1,0,0,0,147,14
101,57,1,152,0,0,1,0,0,147,14
102,57,1,152,0,0,1,0,0,147,14
103,57,1,152,0,0,1,1,0,147,14
104,57,1,152,0,0,1,1,0,147,14
105,57,1,152,0,0,1,1,0,147,14
106,57,1,152,0,0,1,1,0,147,14
107,56,1,152,0,0,1,1,0,147,15
108,57,1,152,0,0,1,1,0,147,15
109,57,1,152,0,0,1,1,0,147,15
110,57,1,152,0,0,1,1,0,147,15
111,57,0,152,0,0,0,0,0,148,15
112,57,0,152,0,0,0,0,0,148,16
113,58,0,152,0,0,0,0,0,148,16
114,58,0,152,0,0,0,0,0,148,17
115,59,0,152,0,0,0,0,0,148,17
116,59,0,152,0,0,0,0,0,148,17
117,59,0,152,0,0,0,0,0,148,17
118,58,1,153,1,1,0,0,0,148,17
119,58,1,153,0,1,0,0,0,148,17
120,58,1,153,0,1,0,0,0,148,17
121,58,1,153,0,0,1,0,0,148,17
122,57,1,153,0,0,1,0,0,148,18
123,58,1,153,0,0,1,0,1,148,18
124,58,1,153,0,0,1,0,1,148,18
125,58,1,153,0,0,1,0,1,148,18
126,58,1,153,0,0,1,0,1,148,18
127,58,1,153,0,0,1,0,1,148,18
128,58,1,153,0,0,1,0,1,148,18
129,58,1,153,0,0,1,0,1,148,18
130,58,1,153,0,0,1,0,1,148,18
131,58,0,153,0,0,0,0,0,149,18
132,58,0,153,0,0,0,0,0,149,18
133,57,1,154,1,1,0,0,0,149,18
134,56,1,154,0,1,0,0,0,149,19
135,57,1,154,0,0,1,0,0,149,19
136,57,1,154,0,0,1,0,0,149,19
137,56,2,155,1,1,1,0,1,149,19
138,56,2,155,0,1,1,0,1,149,19
139,56,2,155,0,1,1,0,1,149,19
140,56,2,155,0,1,1,0,1,149,19
141,56,2,155,0,0,2,0,1,149,19
142,56,2,155,0,0,2,0,1,149,19
143,56,2,155,0,0,2,1,1,149,19
144,56,2,155,0,0,2,1,1,149,19
145,55,2,156,1,1,1,1,0,150,19
146,54,2,156,0,1,1,1,0,150,20
147,55,2,156,0,0,2,1,0,150,20
148,55,2,156,0,0,2,1,0,150,21
149,56,2,156,0,0,2,2,0,150,21
150,56,2,156,0,0,2,2,0,150,22
151,57,1,156,0,0,1,1,0,151,22
152,57,1,156,0,0,1,1,0,151,22
153,57,1,156,0,0,1,1,0,151,22
154,57,1,156,0,0,1,1,0,151,22
155,57,1,156,0,0,1,1,0,151,22
156,57,1,156,0,0,1,1,0,151,22
157,57,0,156,0,0,0,0,0,152,22
158,57,0,156,0,0,0,0,0,152,22
159,57,0,156,0,0,0,0,0,152,22
160,57,0,156,0,0,0,0,0,152,22
161,57,0,156,0,0,0,0,0,152,22
162,56,1,157,1,1,0,0,0,152,22
163,56,1,157,0,1,0,0,0,152,22
164,56,1,157,0,1,0,0,0,152,22
165,56,1,157,0,1,0,0,0,152,22
166,56,1,157,0,0,1,0,0,152,22
167,56,1,157,0,0,1,0,0,152,22
168,56,1,157,0,0,1,1,0,152,22
169,56,1,157,0,0,1,1,0,152,22
170,56,1,157,0,0,1,1,0,152,22
171,56,1,157,0,0,1,1,0,152,22
172,56,1,157,0,0,1,1,0,152,22
173,56,1,157,0,0,1,1,0,152,22
174,56,1,157,0,0,1,1,0,152,22
175,56,1,157,0,0,1,1,0,152,22
176,56,0,157,0,0,0,0,0,153,22
177,56,0,157,0,0,0,0,0,153,22
178,56,0,157,0,0,0,0,0,153,22
179,56,0,157,0,0,0,0,0,153,22
