
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,198,2,2,0,2,0,0,0,0,0
2,198,2,2,0,1,1,0,0,0,0
3,197,3,3,1,2,1,0,0,0,0
4,197,3,3,0,1,2,1,0,0,0
5,196,4,4,1,2,2,1,0,0,0
6,196,4,4,0,1,3,1,1,0,0
7,195,5,5,1,2,3,1,1,0,0
8,195,5,5,0,1,4,1,2,0,0
9,195,5,5,0,1,4,1,2,0,0
10,193,7,7,2,3,4,2,2,0,0
11,193,7,7,0,2,5,2,2,0,0
12,192,7,8,1,3,4,1,2,1,0
13,190,9,10,2,5,4,2,2,1,0
14,190,8,10,0,3,5,2,1,2,0
15,189,9,11,1,3,6,2,1,2,0
16,189,8,11,0,2,6,2,2,3,0
17,189,8,11,0,0,8,3,2,3,0
18,188,8,12,1,1,7,2,3,4,0
19,187,9,13,1,2,7,4,3,4,0
20,183,12,16,3,5,7,4,3,4,1
21,183,12,17,1,5,7,3,3,5,1
22,181,14,19,2,5,9,3,3,5,1
23,180,15,20,1,3,12,3,4,5,1
24,177,16,23,3,5,11,3,4,7,1
25,177,15,23,0,5,10,4,5,8,1
26,171,19,28,5,8,11,5,4,9,2
27,171,18,29,1,7,11,3,4,11,2
28,169,20,31,2,5,15,5,4,11,2
29,169,20,31,0,3,17,6,5,11,2
30,167,22,33,2,4,18,10,5,11,2
31,166,22,34,1,4,18,11,5,12,2
32,162,24,38,4,6,18,12,3,14,2
33,159,24,41,3,9,15,11,2,17,2
34,154,28,46,5,11,17,11,3,18,2
35,151,31,49,3,13,18,11,3,18,2
36,148,32,52,3,9,23,11,4,20,2
37,148,30,52,0,5,25,10,4,22,2
38,147,27,53,1,5,22,12,5,26,2
39,146,26,54,1,4,22,14,5,28,2
40,144,27,56,2,4,23,13,6,29,2
41,144,26,56,0,4,22,13,7,30,2
42,142,26,58,2,4,22,13,7,32,2
43,140,28,60,2,4,24,13,7,32,2
44,136,29,64,4,6,23,11,8,35,2
45,134,30,66,2,8,22,12,8,36,2
46,127,30,73,7,11,19,8,7,43,2
47,123,30,77,4,12,18,5,6,47,2
48,121,31,79,2,14,17,7,7,48,2
49,119,30,80,1,12,18,7,8,50,3
50,118,30,82,2,6,24,6,7,52,3
51,113,35,87,5,10,25,9,7,52,3
52,110,36,90,3,11,25,13,9,54,3
53,106,37,94,4,9,28,12,8,56,4
54,104,38,97,3,9,29,11,9,58,4
55,103,39,98,1,9,30,14,12,58,4
56,102,34,99,1,4,30,11,12,62,6
57,103,33,100,1,3,30,11,11,64,6
58,100,36,103,3,5,31,16,12,64,6
59,93,39,109,6,10,29,15,12,67,7
60,93,32,110,1,10,22,12,8,75,7
61,89,36,114,4,9,27,12,9,75,7
62,85,37,118,4,10,27,11,8,77,8
63,85,33,119,1,7,26,11,8,82,8
64,83,32,121,2,4,28,13,6,85,8
65,81,33,123,2,5,28,17,5,86,9
66,80,29,125,2,7,22,15,6,92,9
67,80,28,125,0,4,24,15,6,93,9
68,79,28,126,1,4,24,14,6,94,9
69,78,28,127,1,3,25,17,5,95,9
70,78,27,127,0,2,25,17,5,96,9
71,73,27,132,5,6,21,16,3,101,9
72,73,24,132,0,6,18,14,3,104,9
73,71,22,134,2,6,16,10,4,108,9
74,68,20,137,3,5,15,7,2,113,9
75,68,19,137,0,5,14,8,2,114,9
76,67,20,138,1,3,17,12,2,114,9
77,64,20,141,3,5,15,9,2,117,9
78,64,19,141,0,4,15,11,2,118,9
79,64,17,141,0,2,15,11,1,120,10
