
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,198,2,2,0,2,0,0,0,0,0
2,197,3,3,1,3,0,0,0,0,0
3,195,4,4,1,4,0,0,0,0,1
4,195,5,5,1,3,2,0,0,0,1
5,193,6,6,1,3,3,0,0,0,2
6,194,6,6,0,1,5,0,2,0,2
7,194,6,6,0,1,5,0,3,0,2
8,194,6,6,0,0,6,1,4,0,2
9,190,9,9,3,3,6,1,4,0,3
10,188,12,12,3,6,6,2,4,0,3
11,185,15,15,3,7,8,2,4,0,3
12,184,16,16,1,6,10,2,4,0,3
13,181,19,19,3,7,12,3,5,0,3
14,175,21,23,4,9,12,5,3,2,5
15,173,24,27,4,10,14,6,3,3,5
16,171,24,29,2,11,13,7,2,5,5
17,168,27,32,3,6,21,10,2,5,5
18,165,28,34,2,7,21,9,3,6,6
19,160,34,40,6,10,24,16,4,6,6
20,158,36,42,2,12,24,16,5,6,6
21,156,36,44,2,11,25,18,4,8,6
22,152,38,48,4,11,27,16,4,10,6
23,146,41,54,6,13,28,17,3,12,7
24,145,41,56,2,10,31,18,4,14,7
25,140,43,61,5,13,30,18,5,17,7
26,139,43,62,1,10,33,20,7,18,7
27,136,39,65,3,9,30,15,7,25,8
28,132,43,70,5,11,32,18,7,26,8
29,131,41,71,1,9,32,18,8,29,8
30,127,45,75,4,10,35,21,8,29,8
31,125,43,77,2,10,33,19,9,32,9
32,121,44,82,5,10,34,18,9,36,9
33,117,44,86,4,10,34,17,8,40,9
34,113,42,90,4,12,30,17,7,45,10
35,110,44,94,4,13,31,19,7,47,10
36,106,44,98,4,11,33,18,7,50,11
37,104,43,101,3,10,33,16,8,54,11
38,101,43,104,3,10,33,18,8,57,11
39,99,42,106,2,7,35,18,9,60,11
40,98,40,107,1,5,35,18,9,63,11
41,94,43,111,4,7,36,20,11,64,11
42,92,40,113,2,8,32,18,11,69,11
43,91,36,114,1,6,30,14,12,73,12
44,89,36,117,3,6,30,12,12,75,13
45,87,36,120,3,8,28,13,11,78,13
46,80,38,127,7,13,25,10,12,82,14
47,80,36,128,1,11,25,10,10,85,14
48,79,34,129,1,7,27,10,9,88,14
49,78,29,130,1,5,24,7,9,93,15
50,75,30,134,4,5,25,10,8,96,15
51,75,28,134,0,5,23,13,6,98,15
52,71,30,138,4,8,22,16,5,99,16
53,72,28,138,0,6,22,15,4,101,16
54,71,25,138,0,2,23,14,3,104,17
55,72,23,138,0,1,22,12,5,105,18
56,70,25,141,3,3,22,13,7,106,18
57,69,23,142,1,4,19,12,6,109,18
58,66,22,144,2,5,17,11,5,112,19
59,66,20,145,1,6,14,8,5,115,19
60,65,17,146,1,4,13,5,5,119,19
61,64,18,147,1,4,14,5,5,119,19
62,64,17,147,0,1,16,7,5,120,19
63,64,15,147,0,0,15,7,4,122,19
64,64,10,147,0,0,10,7,2,126,20
65,64,10,148,1,1,9,8,1,127,20
66,63,10,149,1,2,8,7,1,128,20
67,63,10,149,0,1,9,7,1,128,20
68,62,10,150,1,2,8,6,1,129,21
69,63,10,150,0,2,8,6,2,129,21
70,62,9,151,1,1,8,4,2,131,21
71,62,8,151,0,1,7,4,1,132,21
72,62,5,151,0,1,4,2,2,135,21
73,61,5,152,1,1,4,1,2,136,21
74,61,5,152,0,1,4,1,2,136,21
75,61,5,152,0,1,4,2,2,136,21
76,59,7,154,2,3,4,2,2,136,21
77,59,6,154,0,2,4,2,1,137,21
78,59,6,154,0,2,4,2,1,137,21
79,58,7,155,1,1,6,3,1,137,21
