
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,597,3,3,3,3,0,0,0,0,0,0,0
1,597,3,3,0,3,0,0,0,0,0,0,0
2,597,3,3,0,2,1,0,0,0,0,0,0
3,597,3,3,0,1,2,0,0,0,0,0,0
4,597,3,3,0,0,3,0,1,0,0,0,0
5,596,4,4,1,1,3,0,2,0,0,0,0
6,594,4,4,0,1,3,1,2,0,0,0,2
7,593,6,6,2,3,3,1,2,0,0,0,3
8,594,6,6,0,3,3,1,2,0,0,0,3
9,594,6,6,0,2,4,1,2,0,0,0,3
10,593,7,7,1,2,5,1,2,0,0,0,3
11,593,7,7,0,1,6,1,3,0,0,0,3
12,593,6,7,0,1,5,2,2,1,0,1,3
13,592,5,7,0,0,5,2,2,2,0,2,4
14,592,5,8,1,1,4,1,2,3,0,3,4
15,592,5,8,0,1,4,1,3,3,0,3,4
16,592,5,8,0,1,4,1,3,3,0,3,4
17,592,5,8,0,1,4,1,3,3,0,3,4
18,592,5,8,0,0,5,1,3,3,0,3,4
19,590,6,10,2,2,4,1,2,4,0,4,4
20,588,7,12,2,4,3,1,2,5,0,5,4
21,587,6,12,0,4,2,1,1,6,1,5,5
22,588,6,12,0,1,5,1,1,6,1,5,5
23,588,5,12,0,0,5,1,0,7,1,6,5
24,588,5,12,0,0,5,3,1,7,1,6,5
25,587,5,12,0,0,5,4,1,7,1,6,6
26,585,8,15,3,3,5,4,1,7,1,6,6
27,584,8,15,0,3,5,4,1,7,1,6,7
28,584,8,16,1,4,4,3,1,8,1,7,7
29,582,8,16,0,2,6,3,1,8,1,7,9
30,583,9,17,1,1,8,3,1,8,1,7,9
31,581,9,17,0,1,8,5,1,8,1,7,11
32,583,6,17,0,0,6,5,0,11,2,9,11
33,580,8,20,3,3,5,4,0,12,2,10,11
34,579,9,21,1,4,5,5,0,12,2,10,11
35,578,10,22,1,5,5,5,0,12,2,10,11
36,577,10,22,0,3,7,5,0,12,2,10,12
37,577,11,23,1,2,9,5,0,12,2,10,12
38,577,11,23,0,1,10,5,2,12,2,10,12
39,575,11,25,2,3,8,5,2,14,4,10,12
40,572,12,28,3,5,7,4,2,16,5,11,12
41,572,12,28,0,4,8,4,2,16,5,11,12
42,571,12,29,1,4,8,3,3,17,6,11,12
43,568,15,32,3,4,11,4,3,17,6,11,12
44,568,15,32,0,3,12,4,4,17,6,11,12
45,568,15,32,0,3,12,7,4,17,6,11,12
46,568,12,32,0,1,11,7,2,19,6,13,13
47,566,12,34,2,2,10,5,2,21,6,15,14
48,566,12,35,1,3,9,6,2,22,6,16,14
49,564,14,37,2,5,9,7,2,22,6,16,14
50,562,15,39,2,5,10,7,1,23,7,16,14
51,559,16,41,2,7,9,6,1,24,7,17,15
52,559,16,42,1,7,9,7,1,25,7,18,15
53,559,14,42,0,2,12,5,1,27,8,19,15
54,557,14,43,1,2,12,5,1,28,9,19,16
55,555,17,46,3,5,12,7,4,28,9,19,16
56,552,18,49,3,6,12,6,4,30,11,19,16
57,550,19,51,2,8,11,5,4,31,12,19,16
58,548,21,53,2,7,14,7,4,31,12,19,16
59,544,23,55,2,6,17,7,4,31,12,19,18
60,543,24,58,3,8,16,6,6,33,14,19,18
61,540,27,61,3,9,18,9,6,33,14,19,18
62,539,27,62,1,7,20,9,6,34,14,20,18
63,539,22,62,0,3,19,8,4,39,14,25,18
64,536,24,65,3,4,20,10,4,40,14,26,18
65,534,26,67,2,5,21,13,5,40,14,26,18
66,529,29,72,5,10,19,12,6,42,14,28,18
67,527,31,74,2,11,20,12,7,42,14,28,18
68,526,29,75,1,9,20,12,4,45,14,31,18
69,526,26,75,0,5,21,10,4,48,15,33,18
70,526,25,75,0,2,23,10,6,49,16,33,18
71,525,24,76,1,2,22,10,8,51,18,33,18
72,521,24,79,3,4,20,9,9,54,21,33,19
73,522,20,79,0,4,16,7,8,58,23,35,19
74,522,18,79,0,2,16,7,7,60,25,35,19
75,518,21,83,4,4,17,7,6,61,26,35,19
76,514,24,86,3,7,17,9,6,61,26,35,20
77,512,26,89,3,9,17,9,7,62,26,36,20
78,510,25,91,2,8,17,8,5,65,27,38,20
79,510,21,91,0,6,15,7,3,69,27,42,20
80,509,19,92,1,3,16,6,4,72,27,45,21
81,510,18,92,0,1,17,6,5,73,27,46,21
82,509,17,92,0,0,17,8,6,74,27,47,23
83,509,19,94,2,2,17,10,6,74,27,47,23
84,508,18,95,1,3,15,9,6,76,29,47,23
85,507,17,96,1,4,13,8,5,78,30,48,23
86,507,17,96,0,3,14,8,5,78,30,48,23
87,507,16,96,0,2,14,8,4,79,30,49,23
88,505,13,96,0,0,13,8,2,82,32,50,25
89,506,11,96,0,0,11,7,2,84,33,51,26
90,506,8,97,1,1,7,5,2,88,36,52,26
91,505,6,97,0,1,5,3,2,90,37,53,27
92,503,8,100,3,3,5,2,2,91,37,54,27
93,502,8,100,0,3,5,2,2,91,37,54,28
94,501,10,102,2,5,5,3,2,91,37,54,28
95,501,10,102,0,3,7,3,2,91,37,54,29
96,500,9,102,0,1,8,2,2,92,37,55,31
97,502,8,102,0,1,7,4,1,93,38,55,31
98,502,6,102,0,0,6,5,0,95,38,57,31
99,501,7,103,1,1,6,5,0,95,38,57,31
100,500,8,104,1,2,6,6,0,95,38,57,31
101,499,8,104,0,1,7,6,0,95,38,57,32
102,499,8,105,1,2,6,5,0,96,39,57,32
103,499,8,105,0,2,6,6,0,96,39,57,32
104,498,8,105,0,1,7,6,0,96,39,57,33
105,499,6,105,0,0,6,4,0,98,40,58,33
106,499,4,105,0,0,4,3,0,100,41,59,33
107,498,5,106,1,1,4,4,0,100,41,59,33
108,498,4,106,0,1,3,3,0,101,41,60,33
109,497,5,107,1,2,3,3,0,101,41,60,33
110,497,5,107,0,1,4,3,0,101,41,60,33
111,497,4,107,0,1,3,2,0,102,42,60,33
112,497,4,107,0,1,3,2,1,102,42,60,33
113,497,3,107,0,0,3,1,1,102,42,60,34
114,498,2,107,0,0,2,0,1,103,43,60,34
115,498,2,107,0,0,2,1,1,103,43,60,34
116,497,2,107,0,0,2,1,1,103,43,60,35
117,498,2,107,0,0,2,1,1,103,43,60,35
118,497,3,108,1,1,2,1,1,103,43,60,35
119,496,4,109,1,2,2,1,1,103,43,60,35
120,496,3,109,0,1,2,1,0,104,43,61,35
121,496,3,109,0,1,2,1,0,104,43,61,35
122,496,3,109,0,1,2,2,0,104,43,61,35
123,495,2,109,0,0,2,1,0,105,43,62,36
124,496,2,109,0,0,2,1,0,105,43,62,36
125,496,2,109,0,0,2,2,0,105,43,62,36
126,496,2,109,0,0,2,2,0,105,43,62,36
127,495,2,109,0,0,2,2,0,105,43,62,37
128,496,2,109,0,0,2,2,0,105,43,62,37
129,495,2,109,0,0,2,2,0,105,43,62,38
130,496,1,109,0,0,1,1,0,106,43,63,38
131,494,2,110,1,1,1,1,0,106,43,63,39
132,495,2,110,0,1,1,1,0,106,43,63,39
133,495,1,110,0,1,0,0,0,107,44,63,40
134,496,1,110,0,0,1,0,0,107,44,63,40
135,496,1,110,0,0,1,0,0,107,44,63,40
136,496,1,110,0,0,1,0,1,107,44,63,40
137,496,1,110,0,0,1,0,1,107,44,63,40
138,496,1,110,0,0,1,0,1,107,44,63,40
139,496,1,110,0,0,1,0,1,107,44,63,40
140,496,1,110,0,0,1,0,1,107,44,63,40
141,496,1,110,0,0,1,0,1,107,44,63,40
142,495,1,110,0,0,1,0,1,107,44,63,41
143,496,1,110,0,0,1,0,1,107,44,63,41
144,496,0,110,0,0,0,0,0,108,44,64,41
145,496,0,110,0,0,0,0,0,108,44,64,41
146,496,0,110,0,0,0,0,0,108,44,64,41
147,496,0,110,0,0,0,0,0,108,44,64,41
148,496,0,110,0,0,0,0,0,108,44,64,41
149,496,0,110,0,0,0,0,0,108,44,64,41
150,496,0,110,0,0,0,0,0,108,44,64,41
151,494,0,110,0,0,0,0,0,108,44,64,45
152,498,0,110,0,0,0,0,0,108,44,64,46
153,499,0,110,0,0,0,0,0,108,44,64,46
154,499,0,110,0,0,0,0,0,108,44,64,46
155,499,0,110,0,0,0,0,0,108,44,64,46
156,499,0,110,0,0,0,0,0,108,44,64,46
157,499,0,110,0,0,0,0,0,108,44,64,46
158,499,0,110,0,0,0,0,0,108,44,64,46
159,499,0,110,0,0,0,0,0,108,44,64,46
160,499,0,110,0,0,0,0,0,108,44,64,46
161,499,0,110,0,0,0,0,0,108,44,64,46
162,499,0,110,0,0,0,0,0,108,44,64,46
163,498,0,110,0,0,0,0,0,108,44,64,47
164,498,0,110,0,0,0,0,0,108,44,64,48
165,499,0,110,0,0,0,0,0,108,44,64,48
166,499,0,110,0,0,0,0,0,108,44,64,48
167,499,0,110,0,0,0,0,0,108,44,64,48
168,499,0,110,0,0,0,0,0,108,44,64,48
169,499,0,110,0,0,0,0,0,108,44,64,48
170,499,0,110,0,0,0,0,0,108,44,64,48
171,499,0,110,0,0,0,0,0,108,44,64,48
172,499,0,110,0,0,0,0,0,108,44,64,48
173,499,0,110,0,0,0,0,0,108,44,64,48
174,499,0,110,0,0,0,0,0,108,44,64,48
175,499,0,110,0,0,0,0,0,108,44,64,48
176,499,0,110,0,0,0,0,0,108,44,64,49
177,500,0,110,0,0,0,0,0,108,44,64,49
178,500,0,110,0,0,0,0,0,108,44,64,49
179,500,0,110,0,0,0,0,0,108,44,64,49
