Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,0.15787413475374118,0.14103155317126376,0.14103155317126376,0.14103155317126376,0.14103155317126376,0.0,0.0,0.0,0.0,0.0,0.0,0.06321360293449184
1,0.1575571084535459,0.14103155317126376,0.14103155317126376,0.0,0.14103155317126376,0.0,0.0,0.0,0.0,0.0,0.0,0.09195409482755815
2,0.15777493239716284,0.14103155317126376,0.14103155317126376,0.0,0.11588918426800247,0.06275654418770873,0.0,0.0,0.0,0.0,0.0,0.11146408580454256
3,0.15787413475374118,0.15259042690758284,0.15259042690758284,0.03623715376697394,0.08596452169295768,0.11746050271035662,0.0,0.0,0.0,0.0,0.0,0.1229108242062948
4,0.19144321625616573,0.1781385228784985,0.1781385228784985,0.04776838056516237,0.06307763374436201,0.14103155317126376,0.04940044575106625,0.047768380565162374,0.0,0.0,0.0,0.1359738536958076
5,0.2262451517422389,0.21208679374446698,0.21208679374446698,0.07159792333764037,0.0967919772950572,0.1414070705302942,0.09832434473555758,0.07174590404667537,0.0,0.0,0.0,0.15103682071641078
6,0.242485030257519,0.23760377849595654,0.23760377849595654,0.0589812502307969,0.11763666026534345,0.15521571825017977,0.11218221108914053,0.08775539926984609,0.0,0.0,0.0,0.16135787441697302
7,0.2750573861152717,0.2630896455890304,0.2630896455890304,0.057375248948646776,0.11997895438346466,0.18315693993530424,0.11333333333333333,0.08775539926984609,0.0,0.0,0.0,0.16225681103507714
8,0.2912252070342147,0.2882812179210789,0.2882812179210789,0.06339709708805222,0.1284365975723415,0.19719241487655778,0.12333333333333334,0.0916515138991168,0.0,0.0,0.0,0.1654226298444275
9,0.3255143559961618,0.32846597843596986,0.32846597843596986,0.08100380337747211,0.1328590047814417,0.2321093437902651,0.14529315541380816,0.09504916324904411,0.0,0.0,0.0,0.1714466079977653
10,0.3602622501579772,0.361114996094098,0.361114996094098,0.08221061889187953,0.1445962683062077,0.25516681016562676,0.16104143390551212,0.0949800617035603,0.0,0.0,0.0,0.174225559131103
11,0.402848443818353,0.40190958327876825,0.4032995227501578,0.08092895000860291,0.14520970554979645,0.28329054935443104,0.18151717507851658,0.10588253449512393,0.0,0.0,0.0,0.18861269171173894
12,0.45172956064397196,0.4198063526643847,0.4537208682247559,0.09404490653110589,0.16868774571839995,0.29704946362244766,0.17717194752527554,0.10374794631045167,0.06275654418770873,0.0,0.06275654418770873,0.19473888241240453
13,0.49858385311385556,0.42256910259109864,0.501750471204099,0.07954415583355404,0.1749920633120892,0.2874671698427035,0.1526698424970721,0.1013594463961666,0.11746050271035662,0.0,0.11746050271035662,0.2066666666666667
14,0.5468514100251225,0.41959576506514706,0.5372018787996359,0.07032392583932262,0.16033739678590522,0.2947537921381131,0.1584776057212864,0.09177816909936874,0.14103155317126376,0.0,0.14103155317126376,0.20951844739301548
15,0.5804308744372582,0.45852089826028014,0.5756638679723515,0.08087276451565163,0.1608657134935154,0.33948862315624845,0.18469467023203784,0.1069834311725631,0.1414070705302942,0.01,0.14103155317126376,0.22127956630616946
16,0.6170670281028774,0.5007822164203001,0.6265989647503918,0.08572330399888264,0.16229104669815841,0.36982114159100854,0.21586331253126292,0.11923578203363165,0.15362291495737218,0.02190429135575903,0.1466769968813836,0.21950357213908428
17,0.665012341345192,0.526750089288703,0.674106217089853,0.09031370691409835,0.17263261627519927,0.38687951299565804,0.22133661917969877,0.13225320068304242,0.17961518911722402,0.0442559132612339,0.15652798504104656,0.22713632270270884
18,0.7137353724022523,0.5553086319945664,0.7243638797614292,0.09954949025535495,0.1728285189709643,0.4184760712659951,0.22535045658446823,0.14299819875958175,0.19358134562435858,0.05945883900105632,0.1637286496220826,0.23784384997240723
19,0.7603162553048619,0.5736644568830362,0.7757329541547247,0.09855521961383534,0.19662557351884863,0.42459130676189993,0.22603074788598784,0.15227566709057225,0.22713632270270886,0.08102873913406629,0.1783057186209385,0.2415835802835662
20,0.8264631958783246,0.6182894291364023,0.8405595779243752,0.09774735523043811,0.20163723802307887,0.45215980012434187,0.22851960992705225,0.1805826708466264,0.24777596593077647,0.08761716542303612,0.19410244093199233,0.24676492719373494
21,0.8832012479862357,0.6551266359192771,0.9115554472073178,0.1011998722401078,0.21800518944800978,0.46778653510361157,0.2382088040846399,0.1783312092765038,0.2790514235220759,0.10108502271940101,0.2106723244349582,0.24811206330929564
