
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,597,3,3,3,3,0,0,0,0,0,0,0
1,595,3,3,0,3,0,0,0,0,0,0,2
2,597,3,3,0,2,1,0,0,0,0,0,2
3,596,3,3,0,1,2,0,0,0,0,0,3
4,597,3,3,0,0,3,1,0,0,0,0,3
5,597,3,3,0,0,3,1,1,0,0,0,3
6,597,3,3,0,0,3,2,1,0,0,0,3
7,595,5,5,2,2,3,2,1,0,0,0,3
8,592,6,6,1,3,3,2,1,0,0,0,5
9,593,6,6,0,3,3,2,1,0,0,0,6
10,592,8,8,2,4,4,2,1,0,0,0,6
11,592,8,8,0,2,6,2,1,0,0,0,6
12,589,9,10,2,4,5,2,1,1,0,1,7
13,589,9,11,1,4,5,3,1,2,0,2,7
14,587,10,13,2,3,7,2,1,3,0,3,7
15,587,10,13,0,3,7,3,1,3,0,3,7
16,587,10,13,0,2,8,5,2,3,0,3,7
17,585,12,15,2,3,9,5,2,3,0,3,7
18,583,14,17,2,4,10,6,2,3,0,3,7
19,583,14,17,0,3,11,7,2,3,0,3,7
20,581,14,19,2,2,12,6,2,4,0,4,8
21,579,15,22,3,5,10,6,1,6,1,5,8
22,578,15,22,0,5,10,9,1,6,1,5,9
23,577,15,23,1,4,11,8,1,7,1,6,10
24,576,14,25,2,3,11,6,0,10,2,8,10
25,574,15,26,1,4,11,8,0,10,2,8,11
26,574,15,27,1,4,11,9,1,11,3,8,11
27,572,17,29,2,6,11,9,1,11,3,8,11
28,567,20,33,4,6,14,9,1,12,3,9,12
29,566,21,35,2,8,13,8,1,13,3,10,12
30,562,20,37,2,8,12,9,1,16,4,12,14
31,559,25,42,5,9,16,9,1,16,4,12,14
32,556,27,44,2,9,18,11,1,16,4,12,15
33,551,30,49,5,11,19,13,1,18,5,13,16
34,549,29,51,2,12,17,11,2,21,8,13,17
35,549,30,52,1,7,23,14,2,21,8,13,17
36,548,30,53,1,5,25,14,2,22,8,14,17
37,545,33,56,3,5,28,18,4,22,8,14,17
38,544,30,57,1,5,25,15,6,26,9,17,17
39,540,31,58,1,5,26,18,6,26,9,17,20
40,541,30,59,1,4,26,16,7,28,10,18,21
41,540,28,61,2,4,24,12,8,32,13,19,21
42,536,29,64,3,6,23,14,6,34,13,21,22
43,532,31,69,5,10,21,13,6,37,14,23,22
