
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
13,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
14,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,198,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
26,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,199,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
29,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,198,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
31,198,2,1,0,1,1,0,1,1,1,0,1,0,0,0,2
32,197,2,1,0,1,0,0,0,1,1,0,1,0,0,0,2
33,198,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2
34,197,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2
35,197,2,1,0,1,0,0,0,1,1,0,0,0,0,0,2
36,199,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2
37,196,3,2,1,1,1,1,0,1,2,0,1,0,0,0,2
38,197,2,2,1,1,0,0,0,1,1,0,1,0,0,0,2
39,196,2,2,1,1,0,0,0,1,1,0,1,0,0,0,2
40,196,2,2,1,1,0,0,0,0,2,0,1,0,0,0,3
41,196,3,2,1,1,0,0,0,0,3,0,2,0,0,0,3
42,196,3,2,1,1,0,0,0,0,3,1,2,0,0,0,3
43,198,2,2,1,1,0,0,0,0,2,1,1,0,0,0,3
44,196,3,2,1,1,0,0,0,0,3,1,2,0,0,0,3
45,197,1,2,1,1,0,0,0,0,1,1,0,1,0,1,3
46,196,1,2,1,1,0,0,0,0,1,1,0,1,0,1,3
47,197,1,2,1,1,0,0,0,0,1,1,0,1,0,1,3
48,196,1,2,1,1,0,0,0,0,1,1,0,1,0,1,3
49,196,1,2,1,1,0,0,0,0,1,1,0,1,0,1,3
50,198,0,2,1,1,0,0,0,0,0,0,0,2,1,1,3
51,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,3
52,197,0,2,1,1,0,0,0,0,0,0,0,2,1,1,3
53,195,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
54,197,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
55,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
56,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
57,198,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
58,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
59,197,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
60,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4
61,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,5
62,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,5
63,196,0,2,1,1,0,0,0,0,0,0,0,2,1,1,5
64,197,0,2,1,1,0,0,0,0,0,0,0,2,1,1,6
