Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596.26,3.5,3.24,3.24,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.24
1,596.31,3.5,3.24,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2,596.2,3.5,3.24,0.0,2.27,1.23,0.0,0.0,0.0,0.0,0.0,0.73
3,595.95,3.68,3.42,0.18,1.3,2.38,0.0,0.0,0.0,0.0,0.0,1.1
4,595.57,4.17,3.91,0.49,0.67,3.5,0.67,0.56,0.0,0.0,0.0,1.36
5,594.79,4.93,4.67,0.76,1.38,3.55,1.37,1.01,0.0,0.0,0.0,1.64
6,593.78,5.87,5.61,0.94,2.05,3.82,2.04,1.46,0.0,0.0,0.0,1.99
7,593.13,6.52,6.26,0.65,2.18,4.34,2.06,1.49,0.0,0.0,0.0,2.34
8,592.48,7.29,7.03,0.77,2.36,4.93,2.25,1.57,0.0,0.0,0.0,2.57
9,591.41,8.24,7.99,0.96,2.5,5.74,2.56,1.77,0.0,0.0,0.0,2.92
10,590.61,9.14,8.9,0.91,2.46,6.68,2.97,1.94,0.0,0.0,0.0,3.17
11,589.47,10.21,9.99,1.09,2.81,7.4,3.58,2.14,0.0,0.0,0.0,3.49
12,588.23,10.26,11.27,1.28,3.27,6.99,3.56,1.88,1.23,0.0,1.23,3.77
13,587.29,10.09,12.26,0.99,3.33,6.76,3.38,1.63,2.38,0.0,2.38,4.01
14,586.21,9.99,13.34,1.08,3.23,6.76,3.18,1.47,3.5,0.0,3.5,4.31
15,585.25,10.82,14.25,0.91,3.11,7.71,3.81,1.69,3.54,0.02,3.52,4.7
16,584.17,11.6,15.34,1.09,3.15,8.45,4.36,2.01,3.79,0.19,3.6,5.14
17,583.05,12.28,16.56,1.22,3.31,8.97,4.82,2.04,4.28,0.47,3.81,5.53
18,582.08,12.73,17.66,1.1,3.36,9.37,5.02,2.24,4.83,0.8,4.03,5.89
19,580.62,13.41,19.12,1.46,3.76,9.65,5.17,2.37,5.6,1.3,4.3,6.26
20,579.21,13.88,20.6,1.48,4.07,9.81,5.16,2.42,6.48,1.8,4.68,6.69
21,577.75,14.75,22.16,1.56,4.27,10.48,5.49,2.46,7.16,2.17,4.99,7.03
22,576.07,15.58,23.87,1.71,4.81,10.77,5.66,2.6,7.94,2.54,5.4,7.44
23,574.85,15.97,25.2,1.33,4.68,11.29,5.81,2.85,8.83,2.92,5.91,7.79
24,573.15,16.52,26.88,1.68,4.81,11.71,5.85,2.85,9.94,3.37,6.57,8.18
25,571.44,17.35,28.69,1.81,5.01,12.34,6.18,3.0,10.91,3.86,7.05,8.49
26,569.74,18.03,30.41,1.72,5.16,12.87,6.55,3.14,11.91,4.26,7.65,8.82
27,567.86,18.95,32.37,1.96,5.43,13.52,7.03,3.23,12.91,4.67,8.24,9.13
28,565.99,19.78,34.24,1.87,5.51,14.27,7.46,3.33,13.91,5.09,8.82,9.5
29,564.11,20.68,36.21,1.97,5.73,14.95,7.88,3.56,14.93,5.37,9.56,9.84
30,562.08,21.56,38.31,2.1,6.05,15.51,8.33,3.69,16.08,5.77,10.31,10.18
31,559.97,22.31,40.46,2.15,6.09,16.22,8.75,3.6,17.41,6.24,11.17,10.57
32,557.72,23.31,42.72,2.26,6.28,17.03,9.11,3.77,18.56,6.63,11.93,11.07
33,555.51,24.27,45.18,2.46,6.79,17.48,9.32,4.15,19.99,7.18,12.81,11.39
34,553.3,24.96,47.44,2.26,6.96,18.0,9.74,4.22,21.45,7.77,13.68,11.77
35,551.01,25.67,49.78,2.34,6.91,18.76,9.97,4.31,23.0,8.37,14.63,12.19
36,548.93,26.47,52.12,2.34,7.07,19.4,10.39,4.44,24.47,9.09,15.38,12.44
37,546.57,27.07,54.43,2.31,6.94,20.13,10.73,4.78,26.12,9.72,16.4,12.8
38,543.98,27.91,57.04,2.61,7.07,20.84,11.01,4.91,27.82,10.4,17.42,13.21
39,541.4,28.89,59.7,2.66,7.44,21.45,11.45,5.23,29.44,11.08,18.36,13.61
40,538.91,29.64,62.29,2.59,7.75,21.89,11.88,5.44,31.16,11.7,19.46,14.03
41,536.21,30.4,65.15,2.86,8.12,22.28,12.26,5.27,33.16,12.46,20.7,14.39
42,533.71,30.99,67.85,2.7,8.2,22.79,12.18,5.52,35.1,13.37,21.73,14.74
43,530.9,31.94,70.79,2.94,8.37,23.57,12.54,5.64,36.97,14.15,22.82,15.08
44,528.13,32.66,73.62,2.83,8.48,24.18,12.79,5.9,38.98,14.97,24.01,15.5
45,525.5,33.05,76.39,2.77,8.52,24.53,13.05,6.05,41.29,15.86,25.43,15.86
46,522.6,33.83,79.43,3.04,8.68,25.15,13.46,6.1,43.4,16.79,26.61,16.24
47,519.71,34.37,82.4,2.97,8.69,25.68,13.66,6.18,45.7,17.59,28.11,16.69
48,516.99,34.84,85.28,2.88,8.64,26.2,14.02,6.29,48.01,18.57,29.44,17.09
49,514.15,35.47,88.22,2.94,8.69,26.78,14.5,6.46,50.2,19.42,30.78,17.53
50,511.26,36.32,91.37,3.15,8.98,27.34,15.02,6.57,52.4,20.26,32.14,17.81
51,508.09,36.97,94.48,3.11,9.15,27.82,15.02,7.0,54.72,21.32,33.4,18.3
52,504.93,37.63,97.82,3.34,9.59,28.04,15.18,7.02,57.22,22.29,34.93,18.8
53,501.88,38.1,101.13,3.31,9.58,28.52,15.48,6.83,59.85,23.34,36.51,19.26
54,498.84,38.59,104.36,3.23,9.62,28.97,15.37,7.1,62.47,24.46,38.01,19.66
