
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,594,6,6,6,6,0,0,0,0,0,0,0
1,591,9,9,3,9,0,0,0,0,0,0,0
2,590,10,10,1,8,2,0,0,0,0,0,0
3,587,13,13,3,10,3,0,0,0,0,0,0
4,584,16,16,3,8,8,1,1,0,0,0,0
5,582,17,17,1,6,11,2,1,0,0,0,1
6,579,21,21,4,10,11,7,1,0,0,0,1
7,578,22,22,1,8,14,8,3,0,0,0,1
8,572,28,28,6,8,20,8,3,0,0,0,1
9,564,36,36,8,16,20,11,3,0,0,0,1
10,559,41,41,5,17,24,15,5,0,0,0,1
11,554,46,46,5,16,30,15,5,0,0,0,1
12,545,51,54,8,16,35,18,4,2,0,2,3
13,536,61,65,11,23,38,22,5,3,0,3,3
14,526,66,75,10,29,37,21,8,8,0,8,3
15,516,73,85,10,32,41,23,7,11,0,11,3
16,511,78,90,5,27,51,26,8,11,0,11,3
17,505,80,96,6,22,58,29,8,14,0,14,4
18,499,82,103,7,23,59,34,8,19,1,18,4
19,488,92,114,11,25,67,40,12,19,1,18,5
20,478,99,125,11,30,69,38,16,23,2,21,5
21,469,102,134,9,32,70,40,17,29,4,25,5
22,459,105,144,10,30,75,41,15,36,5,31,5
23,448,112,155,11,33,79,42,17,40,7,33,5
24,430,126,173,18,40,86,46,21,44,10,34,5
25,415,133,188,15,43,90,44,23,51,16,35,6
26,409,131,195,7,38,93,44,25,60,21,39,6
27,398,131,206,11,33,98,47,23,71,23,48,6
28,382,140,221,15,31,109,51,25,76,23,53,8
29,366,149,239,18,40,109,55,28,85,28,57,8
30,359,150,246,7,35,115,64,30,91,28,63,8
31,347,154,258,12,42,112,65,30,98,29,69,9
32,332,158,274,16,42,116,67,28,110,33,77,9
33,322,159,284,10,35,124,62,29,117,34,83,11
34,307,166,301,17,41,125,66,31,127,39,88,11
35,294,166,313,12,41,125,72,30,139,41,98,12
36,287,161,321,8,38,123,71,29,151,48,103,13
37,283,151,326,5,27,124,71,26,166,55,111,13
38,275,141,334,8,24,117,63,27,183,62,121,14
39,270,138,340,6,18,120,68,29,191,64,127,15
40,266,129,345,5,19,110,64,30,203,71,132,17
41,259,133,354,9,22,111,70,31,208,72,136,17
42,252,124,361,7,18,106,63,26,223,79,144,18
43,250,111,364,3,16,95,54,25,238,87,151,19
44,247,103,368,4,12,91,56,22,248,92,156,21
45,245,97,372,4,10,87,50,23,258,96,162,21
46,235,96,382,10,17,79,47,23,269,97,172,21
47,233,83,384,2,16,67,41,20,283,100,183,22
48,229,76,389,5,15,61,36,16,294,104,190,23
49,224,70,395,6,17,53,31,12,306,113,193,23
50,221,69,398,3,12,57,33,12,310,114,196,23
51,220,66,399,1,7,59,33,12,314,116,198,23
52,214,61,405,6,9,52,28,14,325,124,201,23
53,213,57,406,1,9,48,29,14,329,125,204,24
54,212,51,408,2,9,42,27,12,337,128,209,24
55,211,46,409,1,7,39,24,10,343,130,213,25
56,210,45,411,2,5,40,23,10,346,133,213,25
57,208,44,413,2,4,40,22,11,349,135,214,25
58,206,40,415,2,5,35,20,11,355,140,215,25
59,201,42,420,5,10,32,20,11,358,141,217,25
60,200,34,420,0,8,26,16,8,366,145,221,26
61,197,32,424,4,11,21,12,6,372,147,225,26
62,197,28,424,0,8,20,12,4,376,148,228,26
63,195,29,426,2,4,25,12,4,377,148,229,26
64,194,28,427,1,4,24,12,5,379,149,230,26
65,193,26,428,1,4,22,15,5,382,151,231,26
66,193,20,428,0,3,17,11,4,386,153,233,28
67,194,16,429,1,2,14,8,3,389,154,235,30
68,194,17,431,2,3,14,9,2,390,155,235,30
69,193,18,432,1,4,14,10,3,390,155,235,30
70,192,17,433,1,5,12,9,3,392,157,235,30
71,192,17,433,0,4,13,9,3,392,157,235,30
72,192,15,433,0,0,15,8,2,394,158,236,30
73,189,14,436,3,3,11,6,1,398,161,237,30
74,189,13,436,0,3,10,6,4,399,162,237,30
75,189,12,436,0,2,10,5,4,400,163,237,31
76,189,11,436,0,0,11,4,4,401,164,237,32
77,188,10,437,1,1,9,4,3,403,164,239,33
78,188,10,438,1,2,8,4,4,404,165,239,33
79,188,10,438,0,1,9,4,4,404,165,239,33
80,185,13,441,3,4,9,4,4,404,165,239,34
81,186,12,441,0,3,9,3,5,405,165,240,34
82,186,8,441,0,1,7,2,2,409,166,243,34
