
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,588,10,10,10,10,0,0,0,0,0,0,2
1,590,10,10,0,10,0,0,0,0,0,0,2
2,589,10,10,0,3,7,0,0,0,0,0,3
3,588,12,12,2,3,9,0,0,0,0,0,3
4,586,14,14,2,4,10,6,1,0,0,0,3
5,582,18,18,4,7,11,8,1,0,0,0,3
6,581,19,19,1,8,11,9,1,0,0,0,3
7,580,20,20,1,6,14,10,1,0,0,0,3
8,577,23,23,3,6,17,10,1,0,0,0,3
9,575,25,25,2,7,18,12,2,0,0,0,3
10,569,29,29,4,7,22,14,3,0,0,0,5
11,568,32,32,3,9,23,15,3,0,0,0,5
12,563,30,37,5,11,19,11,4,7,0,7,5
13,561,30,39,2,10,20,9,5,9,0,9,5
14,555,35,45,6,15,20,11,5,10,0,10,5
15,551,38,49,4,13,25,12,6,11,1,10,5
16,547,42,53,4,11,31,13,6,11,1,10,5
17,544,42,56,3,11,31,16,6,14,3,11,5
18,539,44,61,5,13,31,20,5,17,5,12,5
19,538,44,62,1,10,34,21,6,18,6,12,5
20,535,42,65,3,10,32,21,4,22,7,15,6
21,533,43,68,3,8,35,22,5,23,8,15,7
22,529,44,72,4,9,35,21,6,26,9,17,8
23,519,50,82,10,17,33,22,6,29,11,18,10
24,517,53,86,4,18,35,22,8,30,12,18,10
25,512,53,91,5,15,38,20,7,35,15,20,10
26,504,56,99,8,17,39,17,8,40,17,23,10
27,500,57,103,4,18,39,19,11,43,18,25,10
28,494,60,109,6,18,42,20,13,45,18,27,11
29,491,59,112,3,14,45,18,14,49,19,30,12
30,488,60,116,4,13,47,20,15,52,21,31,12
31,483,59,120,4,15,44,22,15,57,23,34,13
32,480,60,124,4,11,49,23,16,60,24,36,13
33,472,67,132,8,15,52,24,16,61,25,36,13
34,466,69,138,6,16,53,27,17,64,26,38,14
35,462,65,143,5,16,49,23,16,72,27,45,15
36,453,69,153,10,19,50,23,15,78,29,49,15
37,449,70,157,4,17,53,26,14,81,30,51,15
38,439,73,166,9,21,52,27,14,87,32,55,16
39,435,71,171,5,22,49,24,16,93,36,57,17
40,432,70,175,4,19,51,25,15,98,38,60,17
41,425,76,182,7,21,55,27,16,99,39,60,17
42,419,73,187,5,18,55,25,17,106,40,66,19
43,417,72,190,3,15,57,28,15,110,41,69,20
44,412,73,196,6,17,56,30,16,115,45,70,20
45,405,74,202,6,16,58,29,18,120,46,74,21
46,400,73,208,6,19,54,27,17,127,50,77,21
47,397,70,211,3,15,55,29,16,133,52,81,21
48,393,69,215,4,11,58,27,16,138,55,83,21
49,385,72,223,8,16,56,29,16,141,58,83,23
50,379,75,231,8,20,55,32,16,146,61,85,23
51,376,73,234,3,20,53,30,16,151,63,88,24
52,370,72,241,7,19,53,28,14,159,68,91,24
53,362,74,249,8,20,54,27,12,165,70,95,24
54,359,73,252,3,14,59,29,14,169,71,98,24
