
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,592,7,7,7,7,0,0,0,0,0,0,1
1,593,7,7,0,7,0,0,0,0,0,0,1
2,592,7,7,0,3,4,0,0,0,0,0,2
3,592,8,8,1,1,7,0,0,0,0,0,2
4,589,10,10,2,3,7,4,0,0,0,0,3
5,590,10,10,0,3,7,6,1,0,0,0,3
6,587,13,13,3,5,8,6,1,0,0,0,3
7,587,13,13,0,4,9,6,1,0,0,0,3
8,586,14,14,1,3,11,7,1,0,0,0,3
9,581,17,17,3,5,12,8,1,0,0,0,5
10,582,18,18,1,5,13,8,3,0,0,0,5
11,580,20,20,2,7,13,9,3,0,0,0,5
12,577,19,23,3,8,11,6,3,4,0,4,5
13,574,18,26,3,8,10,3,2,7,0,7,6
14,573,20,28,2,7,13,4,3,7,0,7,6
15,572,21,29,1,5,16,5,5,7,0,7,6
16,570,21,30,1,5,16,7,5,8,1,7,7
17,567,24,34,4,6,18,8,6,9,2,7,7
18,564,25,37,3,8,17,9,4,11,2,9,7
19,563,26,38,1,6,20,11,5,11,2,9,7
20,559,29,42,4,9,20,11,5,12,2,10,7
21,555,33,46,4,12,21,12,7,12,2,10,7
22,551,34,49,3,12,22,11,7,14,2,12,8
23,549,34,52,3,11,23,11,5,17,4,13,8
24,544,36,57,5,12,24,11,5,20,5,15,8
25,539,37,61,4,13,24,13,4,23,8,15,9
26,538,37,62,1,7,30,16,4,24,8,16,10
27,536,35,64,2,6,29,14,5,27,10,17,12
28,533,40,69,5,9,31,19,7,27,10,17,12
29,528,41,73,4,9,32,20,6,30,12,18,13
30,525,44,77,4,13,31,22,5,31,12,19,13
31,523,44,78,1,7,37,25,5,32,12,20,14
32,521,44,81,3,8,36,22,5,35,13,22,14
33,514,47,88,7,11,36,20,10,39,15,24,14
34,510,47,92,4,14,33,17,11,43,15,28,14
35,508,46,94,2,11,35,20,9,46,16,30,14
36,502,45,100,6,12,33,15,8,53,18,35,14
37,501,43,101,1,10,33,18,7,56,19,37,14
38,497,44,104,3,9,35,20,8,58,19,39,15
39,496,41,105,1,6,35,18,9,62,21,41,16
40,494,43,108,3,4,39,19,11,62,21,41,17
41,492,39,111,3,6,33,19,8,69,26,43,17
42,488,41,115,4,8,33,21,9,71,26,45,17
43,482,42,120,5,11,31,18,9,75,29,46,18
44,479,45,124,4,11,34,20,8,76,30,46,18
45,477,42,126,2,9,33,17,8,81,32,49,18
46,474,41,129,3,10,31,17,8,85,33,52,18
47,470,42,133,4,11,31,17,9,88,34,54,18
48,466,42,137,4,12,30,17,7,92,35,57,18
49,458,44,143,6,13,31,18,5,96,35,61,20
50,456,42,147,4,12,30,16,4,101,36,65,21
51,449,49,154,7,14,35,18,7,101,36,65,22
52,445,51,158,4,18,33,20,8,103,36,67,23
53,440,55,164,6,16,39,22,9,105,36,69,23
54,432,59,172,8,20,39,19,8,109,40,69,23
55,428,58,175,3,16,42,22,9,113,41,72,24
56,421,64,183,8,20,44,22,11,115,42,73,24
57,417,64,186,3,18,46,23,14,118,44,74,25
58,413,66,191,5,16,50,25,13,121,46,75,25
59,408,66,196,5,16,50,26,12,126,50,76,25
60,405,64,199,3,12,52,27,13,131,53,78,25
61,400,63,204,5,13,50,25,14,136,56,80,26
62,396,68,209,5,14,54,31,15,136,56,80,26
63,392,63,212,3,13,50,29,13,144,59,85,27
64,386,66,219,7,18,48,30,12,148,61,87,27
65,383,62,221,2,13,49,31,9,154,62,92,28
66,377,64,228,7,16,48,27,10,158,63,95,29
67,372,65,234,6,15,50,31,8,163,64,99,29
68,369,61,237,3,16,45,29,7,170,68,102,29
69,367,57,239,2,11,46,29,8,175,71,104,30
70,364,54,243,4,8,46,24,8,182,74,108,30
71,360,54,247,4,11,43,27,8,186,76,110,30
72,357,53,250,3,12,41,30,8,189,77,112,31
73,352,53,255,5,11,42,26,8,193,79,114,33
74,350,55,259,4,12,43,25,9,195,79,116,33
75,344,55,264,5,15,40,24,11,200,82,118,34
76,342,54,267,3,14,40,23,11,204,83,121,34
77,340,49,269,2,11,38,21,8,211,88,123,34
78,335,52,274,5,12,40,24,7,213,89,124,34
79,334,46,275,1,6,40,22,7,219,91,128,36
80,328,47,283,8,13,34,18,8,226,93,133,36
81,325,49,286,3,15,34,22,10,227,94,133,36
82,322,50,289,3,13,37,22,9,229,94,135,36
83,320,46,291,2,11,35,19,7,235,96,139,36
84,317,46,294,3,7,39,21,7,238,97,141,36
85,315,46,296,2,7,39,22,8,240,98,142,36
86,310,47,300,4,10,37,25,9,243,99,144,37
87,310,43,301,1,9,34,23,8,248,101,147,37
88,308,41,303,2,7,34,22,6,252,102,150,37
89,307,35,304,1,6,29,18,5,259,105,154,37
90,304,37,307,3,5,32,21,5,260,106,154,37
91,302,38,309,2,6,32,22,5,261,106,155,37
92,298,37,313,4,10,27,20,6,266,108,158,37
93,294,37,317,4,10,27,18,5,270,110,160,37
94,291,32,319,2,10,22,12,4,277,114,163,39
95,291,32,321,2,7,25,11,7,279,116,163,39
96,289,33,323,2,7,26,11,8,280,117,163,39
97,287,33,325,2,7,26,15,7,282,118,164,40
98,283,33,329,4,9,24,13,7,286,119,167,41
99,281,34,332,3,8,26,11,9,288,120,168,41
100,278,33,335,3,8,25,10,8,292,122,170,41
101,276,34,337,2,8,26,11,10,293,123,170,41
102,274,36,339,2,9,27,11,13,293,123,170,41
103,271,35,342,3,7,28,11,11,297,123,174,41
104,267,37,346,4,8,29,11,10,299,123,176,41
105,264,35,349,3,8,27,9,12,304,125,179,41
106,263,34,350,1,8,26,9,13,306,126,180,41
107,261,34,352,2,8,26,11,12,308,126,182,41
108,259,33,353,1,4,29,11,11,310,127,183,42
109,256,33,357,4,7,26,11,9,314,129,185,42
110,256,29,357,0,6,23,14,7,317,130,187,43
111,253,30,360,3,7,23,14,6,319,131,188,44
112,250,32,363,3,7,25,14,6,320,132,188,45
113,246,32,368,5,10,22,13,4,325,135,190,45
114,246,29,368,0,7,22,14,3,328,137,191,45
115,243,28,370,2,8,20,13,3,331,138,193,46
116,241,31,373,3,9,22,14,5,331,138,193,46
117,240,30,374,1,6,24,13,5,333,138,195,46
118,239,26,375,1,6,20,11,4,338,140,198,46
119,239,25,375,0,2,23,14,4,339,141,198,46
120,239,24,375,0,1,23,13,5,340,141,199,46
121,238,23,376,1,1,22,14,6,342,143,199,46
122,237,20,377,1,2,18,11,6,345,143,202,47
123,237,19,378,1,2,17,11,5,347,145,202,48
124,238,16,378,0,1,15,10,3,350,146,204,48
125,233,18,381,3,4,14,10,3,351,147,204,50
126,235,16,381,0,3,13,9,3,353,148,205,50
127,234,13,382,1,3,10,5,3,357,150,207,52
128,236,12,382,0,2,10,5,3,358,150,208,52
129,236,9,382,0,1,8,4,2,361,153,208,52
130,236,8,382,0,1,7,5,1,362,153,209,52
131,235,8,383,1,1,7,5,1,363,154,209,52
132,235,8,383,0,1,7,5,1,363,154,209,52
133,235,7,383,0,0,7,5,1,364,154,210,52
134,234,7,384,1,1,6,4,1,365,155,210,52
135,234,7,384,0,1,6,5,1,365,155,210,52
136,234,6,384,0,1,5,5,0,366,155,211,52
137,234,5,384,0,0,5,4,0,367,156,211,52
138,234,3,384,0,0,3,2,0,368,156,212,53
139,235,2,384,0,0,2,2,0,369,157,212,53
140,235,2,384,0,0,2,2,0,369,157,212,53
141,234,3,385,1,1,2,2,0,369,157,212,53
142,234,3,385,0,1,2,2,0,369,157,212,53
143,233,3,386,1,2,1,1,0,370,157,213,53
144,233,3,386,0,1,2,1,0,370,157,213,53
145,233,3,386,0,0,3,1,0,370,157,213,53
146,232,3,386,0,0,3,1,1,370,157,213,55
147,234,2,386,0,0,2,1,1,371,157,214,55
148,234,2,386,0,0,2,1,1,371,157,214,56
149,235,2,386,0,0,2,1,1,371,157,214,56
150,235,2,386,0,0,2,1,1,371,157,214,56
151,235,2,386,0,0,2,1,1,371,157,214,56
152,234,2,386,0,0,2,1,1,371,157,214,57
153,235,2,386,0,0,2,1,1,371,157,214,58
154,236,0,386,0,0,0,0,0,372,157,215,59
155,237,0,386,0,0,0,0,0,372,157,215,59
156,237,0,386,0,0,0,0,0,372,157,215,59
157,237,0,386,0,0,0,0,0,372,157,215,59
158,237,0,386,0,0,0,0,0,372,157,215,60
159,238,0,386,0,0,0,0,0,372,157,215,60
160,238,0,386,0,0,0,0,0,372,157,215,61
161,239,0,386,0,0,0,0,0,372,157,215,61
162,239,0,386,0,0,0,0,0,372,157,215,61
163,239,0,386,0,0,0,0,0,372,157,215,61
164,239,0,386,0,0,0,0,0,372,157,215,61
165,239,0,386,0,0,0,0,0,372,157,215,61
166,239,0,386,0,0,0,0,0,372,157,215,61
167,239,0,386,0,0,0,0,0,372,157,215,61
168,238,0,386,0,0,0,0,0,372,157,215,62
169,238,0,386,0,0,0,0,0,372,157,215,63
