
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,4,4,4,4,0,0,0,0,0,0,0
1,596,4,4,0,4,0,0,0,0,0,0,0
2,596,4,4,0,4,0,0,0,0,0,0,0
3,596,4,4,0,3,1,0,0,0,0,0,0
4,596,4,4,0,0,4,0,0,0,0,0,0
5,594,6,6,2,2,4,0,1,0,0,0,0
6,593,7,7,1,3,4,2,2,0,0,0,0
7,592,8,8,1,2,6,2,2,0,0,0,0
8,587,12,12,4,6,6,2,2,0,0,0,1
9,586,14,14,2,8,6,4,2,0,0,0,1
10,585,15,15,1,7,8,4,2,0,0,0,1
11,583,17,17,2,6,11,4,2,0,0,0,1
12,580,20,20,3,5,15,6,2,0,0,0,1
13,579,20,21,1,6,14,9,1,1,0,1,1
14,578,17,21,0,4,13,11,0,4,0,4,2
15,577,19,23,2,4,15,11,0,4,0,4,2
16,575,21,25,2,4,17,12,1,4,0,4,2
17,573,21,27,2,5,16,12,1,6,2,4,2
18,570,22,29,2,6,16,12,2,6,2,4,4
19,571,23,30,1,6,17,12,3,6,2,4,4
20,567,25,34,4,9,16,11,3,8,2,6,4
21,565,23,35,1,7,16,8,4,11,2,9,5
22,562,24,39,4,8,16,5,5,14,3,11,5
23,560,26,41,2,10,16,7,6,14,3,11,5
24,559,25,42,1,5,20,7,7,16,3,13,5
25,555,25,45,3,7,18,4,7,18,4,14,7
26,554,25,46,1,6,19,8,8,19,4,15,9
27,555,25,47,1,5,20,9,7,20,5,15,9
28,554,25,48,1,4,21,10,7,21,5,16,9
29,552,26,50,2,4,22,11,7,22,5,17,9
30,550,26,52,2,5,21,11,7,23,6,17,10
31,551,24,52,0,3,21,10,8,25,6,19,10
32,549,23,54,2,3,20,10,6,28,7,21,10
33,543,28,59,5,8,20,12,6,28,7,21,11
34,542,23,60,1,7,16,10,4,34,9,25,12
35,542,22,61,1,5,17,8,4,35,9,26,13
36,541,21,62,1,6,15,6,6,37,10,27,14
37,541,21,63,1,3,18,9,5,38,10,28,14
38,538,22,66,3,5,17,8,4,40,11,29,14
39,534,23,69,3,8,15,10,4,42,12,30,15
40,535,22,69,0,5,17,10,4,43,12,31,16
41,535,20,69,0,3,17,8,4,45,13,32,17
42,535,19,70,1,1,18,8,5,47,14,33,17
43,533,20,71,1,2,18,10,5,47,14,33,18
44,533,19,72,1,3,16,11,5,49,15,34,18
45,530,19,75,3,4,15,8,5,52,16,36,18
46,529,19,75,0,4,15,8,5,52,16,36,19
47,526,18,78,3,5,13,8,3,56,17,39,20
48,523,21,82,4,8,13,7,3,57,18,39,20
49,521,22,83,1,7,15,9,3,57,18,39,21
50,519,21,85,2,8,13,7,3,60,19,41,22
51,519,20,86,1,7,13,6,4,62,20,42,22
52,518,18,87,1,5,13,5,3,65,22,43,22
53,515,21,90,3,5,16,6,4,65,22,43,22
54,511,24,93,3,6,18,9,4,65,22,43,23
55,509,25,96,3,9,16,10,4,67,23,44,23
