Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,0.8950481054731702,0.8950481054731702,0.8950481054731702,0.0,0.8950481054731702,0.0,0.8950481054731702,0.8950481054731702,0.8950481054731702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7951240294584373,0.7951240294584375,0.8950481054731702,0.0,0.8950481054731702,0.0,0.0,0.0,0.7951240294584375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.7666666666666665,0.7666666666666665,0.8950481054731702,0.0,0.8950481054731702,0.0,0.0,0.0,0.5617433182117572,0.5627314338711377,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6531972647421808,0.7666666666666665,0.8950481054731702,0.0,0.8950481054731702,0.0,0.0,0.0,0.4818944098266987,0.7272474743090476,0.0,0.0,0.0,0.0,0.0,0.0
4,0.582141639885766,0.6992058987801011,0.9098229375970787,0.0,0.9098229375970787,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.69602043392737,0.45215533220835125,0.31446603773522014,0.0,0.0,0.0,0.0
5,0.13333333333333333,0.6992058987801011,0.9098229375970787,0.0,0.9098229375970787,0.0,0.0,0.0,0.13333333333333333,0.69602043392737,0.458257569495584,0.4533823502911814,0.0,0.0,0.0,0.0
6,0.22110831935702666,0.8406346808612327,0.9098229375970787,0.0,0.9098229375970787,0.0,0.0,0.0,0.13333333333333333,0.8432740427115677,0.5537749241945383,0.4422166387140533,0.0,0.0,0.0,0.0
7,0.6463573143221771,1.2292725943057181,1.2292725943057181,0.21343747458109494,1.0333333333333334,0.21343747458109494,0.13333333333333333,0.34156502553198664,0.3958114029012639,0.8950481054731702,0.5467073155618908,0.47609522856952335,0.0,0.0,0.0,0.0
8,0.5962847939999438,1.18133634311129,1.2862520921049823,0.26666666666666666,1.0333333333333334,0.09999999999999999,0.0,0.09999999999999999,0.39999999999999997,0.8137703743822469,0.49553562491061687,0.44845413490245695,0.0,0.0,0.0,0.0
9,0.47258156262526085,1.125956383603636,1.2862520921049823,0.26666666666666666,1.0333333333333334,0.0,0.0,0.0,0.34156502553198664,0.8406346808612327,0.49553562491061687,0.4422166387140533,0.0,0.0,0.0,0.0
10,0.5962847939999438,1.2202003478482084,1.3564659966250536,0.26666666666666666,1.1035296904831233,0.0,0.09999999999999999,0.09999999999999999,0.26666666666666666,0.9683892697555964,0.5120763831912406,0.47726070210921173,0.0,0.0,0.0,0.0
11,0.5537749241945383,1.2,1.430229196861662,0.26666666666666666,1.1780398031381527,0.0,0.09999999999999999,0.09999999999999999,0.19999999999999998,1.0561986345169907,0.5537749241945383,0.44845413490245695,0.0,0.0,0.0,0.0
12,0.6110100926607785,1.0241527663824812,1.5070206073943087,0.26666666666666666,1.2560962454277849,0.0,0.09999999999999999,0.09999999999999999,0.3,0.8749603165604457,0.6333333333333332,0.34156502553198664,0.5627314338711377,0.0,0.5627314338711377,0.0
13,0.9,0.9910712498212338,1.6679994670929075,0.34156502553198664,1.3370780746754385,0.09999999999999999,0.09999999999999999,0.19999999999999998,0.5,0.7218802609235905,0.604611904907235,0.2981423969999719,0.7483314773547882,0.0,0.7483314773547882,0.0
14,0.9333333333333332,0.8439325934114774,1.6679994670929075,0.34156502553198664,1.3370780746754385,0.0,0.0,0.0,0.39999999999999997,0.5259911279353167,0.34156502553198664,0.21343747458109494,0.8027729719194863,0.0,0.8027729719194863,0.0
15,0.8537498983243798,0.9689627902499088,1.7938165396098278,0.34156502553198664,1.4609738000540748,0.0,0.13333333333333333,0.13333333333333333,0.21343747458109494,0.7571877794400363,0.34156502553198664,0.21343747458109494,0.8027729719194863,0.0,0.8027729719194863,0.0
16,1.0115993936995678,1.145522685162639,1.9607254893136987,0.4268749491621899,1.5434449203720302,0.09999999999999999,0.09999999999999999,0.19999999999999998,0.30550504633038933,0.8439325934114774,0.4268749491621899,0.21343747458109494,0.8027729719194863,0.0,0.8027729719194863,0.0
17,0.7272474743090475,1.145522685162639,1.9607254893136987,0.4268749491621899,1.5434449203720302,0.0,0.0,0.0,0.30550504633038933,0.8439325934114774,0.517472489875334,0.26874192494328497,0.8027729719194863,0.0,0.8027729719194863,0.0
18,0.7302967433402214,1.2220201853215573,2.04640606375611,0.4268749491621899,1.6278820596099706,0.0,0.09999999999999999,0.09999999999999999,0.21343747458109494,1.0115993936995675,0.5972157622389638,0.26666666666666666,0.8137703743822469,0.0,0.8137703743822469,0.0
19,0.6403124237432848,1.1279282877125754,2.04640606375611,0.4268749491621899,1.6278820596099706,0.0,0.0,0.0,0.09999999999999999,1.034944979750668,0.49888765156985887,0.26666666666666666,0.8825468196582483,0.09999999999999999,0.8137703743822469,0.0
20,0.9433981132056602,1.1279282877125754,2.1707653540219916,0.517472489875334,1.6679994670929075,0.09999999999999999,0.09999999999999999,0.13333333333333333,0.21343747458109494,0.9165151389911679,0.5972157622389638,0.21343747458109494,1.002773930432755,0.19999999999999998,0.8698658900466593,0.0
21,0.8844332774281066,0.9977753031397177,2.1707653540219916,0.517472489875334,1.6679994670929075,0.0,0.0,0.0,0.21343747458109494,0.7951240294584375,0.49888765156985887,0.3,1.18133634311129,0.26666666666666666,0.9333333333333332,0.0
22,0.7666666666666665,0.9977753031397177,2.1707653540219916,0.517472489875334,1.6679994670929075,0.0,0.0,0.0,0.09999999999999999,0.9,0.49888765156985887,0.3,1.18133634311129,0.26666666666666666,0.9333333333333332,0.0
23,0.6403124237432848,0.9977753031397177,2.1707653540219916,0.517472489875334,1.6679994670929075,0.0,0.0,0.0,0.0,0.9977753031397177,0.49888765156985887,0.3,1.18133634311129,0.26666666666666666,0.9333333333333332,0.0
24,0.5962847939999438,0.9,2.1707653540219916,0.517472489875334,1.6679994670929075,0.0,0.0,0.0,0.0,0.9,0.49888765156985887,0.30550504633038933,1.2512216252748973,0.26666666666666666,1.002773930432755,0.0
25,0.5174724898753341,0.6110100926607787,2.1707653540219916,0.517472489875334,1.6679994670929075,0.0,0.0,0.0,0.0,0.6110100926607787,0.49888765156985887,0.13333333333333333,1.4817407180595246,0.26666666666666666,1.2364824660660936,0.0
26,0.6110100926607785,0.6110100926607787,2.256841450641434,0.517472489875334,1.7515072873892867,0.0,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.517472489875334,0.40138648595974313,0.13333333333333333,1.563827214098653,0.34156502553198664,1.2364824660660936,0.0
27,0.8027729719194863,0.6110100926607787,2.256841450641434,0.517472489875334,1.7515072873892867,0.0,0.0,0.0,0.09999999999999999,0.517472489875334,0.40138648595974313,0.13333333333333333,1.563827214098653,0.34156502553198664,1.2364824660660936,0.0
28,0.9333333333333332,0.517472489875334,2.3440231322332217,0.517472489875334,1.8366636418607878,0.0,0.09999999999999999,0.09999999999999999,0.19999999999999998,0.34156502553198664,0.21343747458109494,0.13333333333333333,1.7336538165261122,0.4268749491621899,1.320353488022557,0.0
29,0.8225975119502043,0.40138648595974313,2.3440231322332217,0.517472489875334,1.8366636418607878,0.0,0.0,0.0,0.19999999999999998,0.21343747458109494,0.19999999999999998,0.09999999999999999,1.8562207723101136,0.4268749491621899,1.4410644214144854,0.0
30,0.8027729719194863,0.40138648595974313,2.3440231322332217,0.517472489875334,1.8366636418607878,0.0,0.0,0.0,0.09999999999999999,0.30550504633038933,0.19999999999999998,0.09999999999999999,1.8562207723101136,0.4268749491621899,1.4410644214144854,0.0
31,0.6741249472052226,0.40138648595974313,2.3440231322332217,0.517472489875334,1.8366636418607878,0.0,0.0,0.0,0.0,0.40138648595974313,0.19999999999999998,0.09999999999999999,1.8562207723101136,0.4268749491621899,1.4410644214144854,0.0
