
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,193,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0
1,194,6,7,0,7,0,0,0,6,0,0,0,0,0,0,0
2,193,7,7,0,7,0,0,0,6,1,0,0,0,0,0,0
3,195,6,7,0,7,0,0,0,4,2,0,0,0,0,0,0
4,194,7,7,0,7,0,0,0,0,7,1,0,0,0,0,0
5,200,7,7,0,7,0,0,0,0,7,1,1,0,0,0,0
6,200,7,7,0,7,0,0,0,0,7,3,4,0,0,0,0
7,200,7,7,0,7,0,0,0,0,7,3,4,0,0,0,0
8,200,7,7,0,7,0,0,0,0,7,3,4,0,0,0,0
9,200,7,7,0,7,0,0,0,0,7,3,4,0,0,0,0
10,200,7,7,0,7,0,0,0,0,7,3,4,0,0,0,0
11,200,7,7,0,7,0,0,0,0,7,3,4,0,0,0,0
12,200,6,7,0,7,0,0,0,0,6,2,4,1,0,1,0
13,200,5,7,0,7,0,0,0,0,5,2,3,2,0,2,0
14,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
15,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
16,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
17,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
18,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
19,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
20,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
21,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
22,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
23,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
24,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
25,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
26,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
27,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
28,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
29,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
30,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
31,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
32,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
33,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
34,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
35,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
36,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
37,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
38,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
39,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
40,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
41,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
42,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
43,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
44,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
45,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
46,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
47,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
48,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
49,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
50,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
51,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
52,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
53,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
54,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
55,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
56,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
57,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
58,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
59,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
60,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
61,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
62,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
63,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
64,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
65,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
66,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
67,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
68,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
69,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
70,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
71,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
72,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
73,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
74,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
75,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
76,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
77,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
78,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
79,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
80,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
81,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
82,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
83,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
84,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
85,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
86,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
87,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
88,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
89,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
90,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
91,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
92,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
93,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
94,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
95,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
96,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
97,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
98,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
99,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
100,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
101,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
102,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
103,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
104,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
105,200,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0
