
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,599,1,1,1,1,0,0,0,0,0,0,0
1,599,1,1,0,1,0,0,0,0,0,0,0
2,599,1,1,0,1,0,0,0,0,0,0,0
3,598,1,1,0,0,1,0,0,0,0,0,1
4,598,1,1,0,0,1,0,0,0,0,0,2
5,598,1,1,0,0,1,0,1,0,0,0,3
6,599,1,1,0,0,1,0,1,0,0,0,3
7,599,1,1,0,0,1,0,1,0,0,0,3
8,598,2,2,1,1,1,0,1,0,0,0,3
9,598,2,2,0,1,1,0,1,0,0,0,3
10,597,2,2,0,0,2,0,1,0,0,0,4
11,597,2,2,0,0,2,0,1,0,0,0,5
12,598,2,2,0,0,2,1,1,0,0,0,5
13,598,1,2,0,0,1,1,0,1,0,1,5
14,598,1,2,0,0,1,1,0,1,0,1,5
15,597,2,3,1,1,1,1,0,1,0,1,5
16,597,2,3,0,1,1,1,0,1,0,1,5
17,597,2,3,0,1,1,1,0,1,0,1,5
18,597,2,3,0,1,1,1,0,1,0,1,5
19,597,2,3,0,0,2,1,0,1,0,1,5
20,597,1,3,0,0,1,0,0,2,1,1,5
21,597,1,3,0,0,1,1,0,2,1,1,5
22,597,1,3,0,0,1,1,0,2,1,1,5
23,597,1,3,0,0,1,1,0,2,1,1,5
24,596,1,3,0,0,1,1,0,2,1,1,6
25,597,1,3,0,0,1,1,0,2,1,1,6
26,597,1,3,0,0,1,1,0,2,1,1,6
27,596,2,4,1,1,1,1,0,2,1,1,6
28,595,2,4,0,1,1,1,0,2,1,1,7
29,596,1,4,0,1,0,0,0,3,1,2,7
30,595,1,4,0,1,0,0,0,3,1,2,8
31,596,1,4,0,0,1,0,0,3,1,2,8
32,596,1,4,0,0,1,0,0,3,1,2,8
33,596,1,4,0,0,1,1,0,3,1,2,8
34,596,1,4,0,0,1,1,0,3,1,2,8
35,595,1,4,0,0,1,1,0,3,1,2,9
36,595,2,5,1,1,1,1,0,3,1,2,9
37,594,2,5,0,1,1,1,0,3,1,2,10
38,595,2,5,0,0,2,1,0,3,1,2,10
39,594,3,6,1,1,2,1,0,3,1,2,10
40,594,3,6,0,1,2,2,0,3,1,2,10
41,594,2,6,0,1,1,1,0,4,1,3,10
42,592,3,7,1,2,1,1,0,4,1,3,11
43,592,3,7,0,1,2,1,0,4,1,3,12
44,592,4,8,1,2,2,1,0,4,1,3,12
45,592,4,8,0,2,2,1,1,4,1,3,12
46,592,4,8,0,1,3,1,1,4,1,3,12
47,591,4,8,0,1,3,1,1,4,1,3,13
48,591,3,8,0,0,3,1,1,5,2,3,14
49,591,4,9,1,1,3,1,1,5,2,3,14
50,591,4,9,0,1,3,1,2,5,2,3,14
51,591,4,9,0,1,3,1,2,5,2,3,14
52,591,4,9,0,0,4,1,2,5,2,3,14
53,590,4,10,1,1,3,1,1,6,2,4,14
54,590,4,10,0,1,3,2,1,6,2,4,14
55,589,5,11,1,2,3,2,1,6,2,4,14
56,589,4,11,0,2,2,1,1,7,2,5,14
57,589,4,11,0,1,3,1,1,7,2,5,14
58,587,5,13,2,2,3,1,0,8,2,6,14
59,587,5,13,0,2,3,2,0,8,2,6,14
60,584,6,14,1,2,4,2,1,8,2,6,16
61,585,7,15,1,2,5,2,1,8,2,6,16
62,583,7,16,1,3,4,2,1,9,2,7,17
63,583,8,17,1,3,5,3,1,9,2,7,17
64,581,10,19,2,4,6,3,1,9,2,7,17
65,578,12,21,2,4,8,4,1,9,2,7,18
66,578,13,22,1,3,10,5,1,9,2,7,18
67,577,13,23,1,3,10,4,3,10,2,8,18
68,575,14,25,2,4,10,6,2,11,2,9,18
69,572,16,27,2,5,11,7,2,11,2,9,19
70,571,17,29,2,5,12,6,3,12,3,9,19
71,568,18,31,2,5,13,6,3,13,3,10,20
72,567,20,33,2,6,14,8,3,13,3,10,20
73,565,20,34,1,5,15,9,3,14,4,10,21
74,563,21,36,2,3,18,9,3,15,5,10,22
75,564,19,36,0,3,16,11,1,17,6,11,22
76,562,19,38,2,3,16,12,2,19,6,13,22
77,559,21,41,3,6,15,11,2,20,7,13,22
78,557,22,43,2,6,16,12,2,21,7,14,22
79,554,24,46,3,8,16,11,2,22,8,14,22
80,550,26,50,4,9,17,11,2,24,10,14,22
81,543,29,56,6,14,15,8,3,26,10,16,24
82,541,32,60,4,15,17,10,3,27,10,17,24
83,539,33,62,2,9,24,10,3,28,11,17,24
84,535,33,66,4,11,22,9,3,32,15,17,24
85,531,35,68,2,8,27,14,6,32,15,17,26
86,529,35,72,4,9,26,12,6,34,16,18,28
87,527,39,76,4,12,27,17,6,34,16,18,28
88,521,43,82,6,15,28,16,8,36,17,19,28
89,517,46,86,4,15,31,17,7,37,17,20,28
90,513,47,90,4,15,32,17,7,40,17,23,28
91,508,51,94,4,14,37,21,7,40,17,23,29
92,504,53,99,5,15,38,23,6,43,17,26,29
93,502,48,101,2,13,35,22,5,50,20,30,29
94,500,48,103,2,9,39,24,5,52,21,31,29
95,496,46,106,3,8,38,23,5,57,22,35,30
96,491,49,112,6,12,37,25,6,60,24,36,30
97,486,53,117,5,12,41,27,7,61,25,36,30
98,483,51,120,3,12,39,23,8,64,25,39,32
99,481,53,124,4,12,41,25,9,66,25,41,32
100,474,55,130,6,12,43,22,11,70,25,45,33
101,473,52,132,2,12,40,22,10,75,27,48,33
102,468,52,136,4,11,41,22,12,79,28,51,34
103,464,53,141,5,10,43,19,13,83,31,52,34
104,455,55,150,9,18,37,18,12,89,34,55,35
105,452,55,154,4,19,36,21,11,93,36,57,35
106,449,56,157,3,15,41,21,10,95,36,59,36
107,447,54,160,3,8,46,18,11,100,38,62,36
108,441,57,166,6,12,45,21,12,103,39,64,36
109,438,56,169,3,11,45,24,15,106,39,67,37
110,434,55,174,5,12,43,23,12,112,43,69,37
111,430,57,178,4,12,45,23,14,114,43,71,37
112,422,59,186,8,16,43,22,13,118,45,73,40
113,421,58,190,4,16,42,20,14,123,46,77,40
114,414,63,196,6,18,45,21,16,124,47,77,41
115,412,63,199,3,17,46,21,17,127,49,78,41
116,405,63,206,7,17,46,19,16,134,53,81,41
117,400,57,211,5,17,40,16,12,144,56,88,42
118,392,63,219,8,16,47,19,14,145,57,88,44
119,387,66,226,7,19,47,21,14,148,58,90,45
120,383,68,231,5,20,48,26,15,151,59,92,45
121,380,67,234,3,15,52,25,15,155,60,95,45
122,377,66,237,3,12,54,26,14,159,62,97,46
123,374,66,241,4,10,56,30,14,163,63,100,46
124,373,63,242,1,6,57,31,15,167,64,103,46
125,368,64,247,5,10,54,32,16,171,66,105,46
126,365,60,250,3,11,49,32,14,178,71,107,46
127,355,65,260,10,16,49,30,12,183,75,108,46
128,353,58,262,2,16,42,25,10,192,80,112,46
129,346,62,269,7,18,44,27,10,195,83,112,46
130,344,60,271,2,16,44,26,9,199,85,114,46
131,340,56,275,4,10,46,25,7,207,89,118,46
132,338,52,277,2,11,41,24,6,213,91,122,46
133,332,52,283,6,14,38,28,6,219,92,127,46
134,330,48,285,2,11,37,23,6,224,93,131,47
135,326,51,289,4,8,43,26,5,225,93,132,48
136,322,54,294,5,13,41,29,5,227,94,133,48
137,318,52,297,3,12,40,30,6,232,96,136,49
138,315,54,301,4,14,40,28,6,234,97,137,49
139,311,52,305,4,11,41,25,7,239,99,140,50
140,305,53,310,5,12,41,24,6,242,100,142,55
141,302,52,318,8,15,37,22,6,251,105,146,55
142,300,51,318,0,11,40,24,7,252,106,146,57
143,299,49,319,1,7,42,22,11,255,109,146,59
144,295,50,325,6,9,41,20,12,260,112,148,59
145,294,45,326,1,8,37,19,12,266,114,152,60
146,290,50,331,5,10,40,23,12,266,114,152,60
147,288,47,333,2,11,36,22,10,270,117,153,62
148,287,48,336,3,10,38,22,11,272,117,155,63
149,283,44,339,3,9,35,17,10,279,118,161,65
150,283,42,341,2,7,35,17,10,283,120,163,65
151,281,39,343,2,8,31,19,7,288,121,167,65
152,278,38,346,3,6,32,19,7,292,123,169,65
153,277,35,347,1,6,29,17,6,296,124,172,65
154,272,36,352,5,9,27,17,7,300,126,174,65
155,272,34,352,0,7,27,16,7,302,128,174,65
156,271,32,353,1,4,28,16,6,305,130,175,65
157,269,33,355,2,5,28,16,7,306,131,175,65
158,267,30,357,2,5,25,16,6,310,133,177,66
159,264,30,361,4,9,21,14,5,314,136,178,66
160,263,27,362,1,7,20,13,4,318,139,179,66
161,263,26,362,0,5,21,13,3,319,139,180,66
162,261,23,364,2,5,18,11,3,324,139,185,66
