Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,0.034029825580349796,0.03281212635041557,0.0,0.0,0.0,0.0,0.0,0.0,0.03281212635041557,0.0,0.0,0.0,0.0,0.0,0.0,0.010337836856464262
1,0.03425956388685819,0.03284993330462207,0.0,0.0,0.0,0.0,0.0,0.0,0.03284993330462207,0.0,0.0,0.0,0.0,0.0,0.0,0.014475100294247655
2,0.0347497272441604,0.03344120683100887,0.0,0.0,0.0,0.0,0.0,0.0,0.026960542851932175,0.02044734931706538,0.0,0.0,0.0,0.0,0.0,0.017131388866186086
3,0.03930196743987055,0.037489324473101,0.010510064769613053,0.00780544200701824,0.005972157622389639,0.00780544200701824,0.005972157622389639,0.010510064769613053,0.021735602969240042,0.028185287126627087,0.0,0.0,0.0,0.0,0.0,0.01989338449703184
4,0.04426469658049588,0.043012859775956605,0.018304946628468245,0.01301050626506414,0.01182183385756016,0.010413666234542205,0.009633888717014113,0.014268938383867337,0.018545293956363375,0.03338350578442082,0.018926098308874893,0.015173867214597809,0.0,0.0,0.0,0.022010439783417764
5,0.05131104972443872,0.05014268929055651,0.026633537980248614,0.019885155755472964,0.015539803264053426,0.014021290832038133,0.010240550222955253,0.01809893841007178,0.024940850948715565,0.0353486708169986,0.021677036095691077,0.0183339885222811,0.0,0.0,0.0,0.024595038441033508
6,0.05628822580579676,0.055520613636185066,0.033664882657219,0.02449334448220422,0.01895041208306875,0.012793110007486987,0.009801585130532258,0.01694881300452224,0.030134682661330597,0.03641567109227978,0.02621379719085282,0.021074988853025646,0.0,0.0,0.0,0.026718249659453082
7,0.060245875921639366,0.05975404208541499,0.040051568360404174,0.028536263215745653,0.022330576675371697,0.01295854636616021,0.010919626286564859,0.01777286906706047,0.030995349840124593,0.039974917060501755,0.026696679806910685,0.021644039929376965,0.0,0.0,0.0,0.028857108876890854
8,0.07035161227256523,0.06922993415989778,0.048654272558925786,0.03363443585486867,0.02647602651418789,0.013992705092146972,0.011401798147704641,0.019171816777722412,0.034073920115420125,0.047653907446240915,0.029338724593287294,0.02328392452189152,0.0,0.0,0.0,0.030774308409094397
9,0.07246081402778724,0.07214693465546669,0.05483179301760545,0.03663786747797057,0.030220477780426927,0.0134320296090881,0.01155181563410897,0.01848636648305301,0.03455385606511911,0.051933583518731855,0.03131543799241289,0.024382257780904835,0.0,0.0,0.0,0.03260524654257505
10,0.08396237657832632,0.08300651228115226,0.06383467604575012,0.041291451705940105,0.03480010125052867,0.01446877138340866,0.01301050626506414,0.01994145585612198,0.03677041015630725,0.061553951042064625,0.03613477164341463,0.026453805091211428,0.0,0.0,0.0,0.03348851266450154
11,0.09648592401761788,0.09539775538099274,0.07385367536802326,0.04564053086959066,0.04064243850715416,0.014613608642548135,0.015119940893158698,0.022273214767879742,0.04042373161990464,0.06904026041055725,0.04055262649342846,0.030099933654511697,0.0,0.0,0.0,0.03586823846428105
12,0.10297858315488996,0.09539506915569179,0.0843097808035292,0.049963309861660817,0.04643415909792199,0.016343136115755084,0.016154626952423628,0.023951485834362633,0.04342078263187301,0.06703427178386882,0.040249273335105126,0.027581147904315362,0.021501588739400595,0.0,0.021501588739400595,0.036598612794181945
13,0.11008179686942798,0.09663661125388573,0.09291514528979775,0.05296176874830512,0.052514729331843625,0.013034335191865134,0.015444822515734603,0.021079476851770883,0.04208974395914694,0.06999435841701966,0.040206225146618035,0.026386212919481875,0.02861354110792187,0.0,0.02861354110792187,0.03793201600017903
14,0.1201872246495815,0.10207604772677831,0.10409820573110967,0.056516131087266344,0.05903493985873217,0.014324111846120868,0.016050346214758537,0.02293549731392448,0.04439308218344099,0.07218161251444294,0.04220251239028374,0.026415862616954187,0.035086608130026904,0.0,0.035086608130026904,0.03919260210881717
15,0.13038191378961825,0.11205796708841362,0.11443274817050343,0.05936858284167334,0.06632759870785578,0.012399384853481433,0.01678206297323537,0.022104470308234207,0.04451305889750122,0.08108513303188691,0.04897082950228781,0.029549148078280563,0.036079533432858205,0.0040977788851757,0.035452120569196596,0.04025539089980988
16,0.13817318056637412,0.11789953477558893,0.12627772988561786,0.06419128072036358,0.07271400364665892,0.015291102570377905,0.017754977872113477,0.024692300615975618,0.045833139502729645,0.08587776773409397,0.05175997580269039,0.03092429970609379,0.038066376883662684,0.00794317909240967,0.036296948473232137,0.04175996761127689
17,0.1480661594949622,0.12405490969978021,0.1367957311909698,0.06796427843465376,0.07972032570386507,0.015698740409677794,0.017641860311067972,0.02450421303483253,0.047943900734270864,0.09099778347078898,0.0558066159015074,0.03241219755818094,0.04168498096002489,0.012693940922193395,0.03763231578299681,0.04325438638961304
