
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,593,7,7,7,7,0,0,0,0,0,0,0
1,593,7,7,0,7,0,0,0,0,0,0,0
2,593,7,7,0,7,0,0,0,0,0,0,0
3,593,7,7,0,4,3,0,0,0,0,0,0
4,593,7,7,0,0,7,0,0,0,0,0,0
5,592,7,7,0,0,7,2,1,0,0,0,1
6,592,7,7,0,0,7,4,3,0,0,0,2
7,591,8,8,1,1,7,4,3,0,0,0,3
8,591,9,9,1,2,7,4,3,0,0,0,3
9,589,11,11,2,4,7,4,3,0,0,0,3
10,589,11,11,0,3,8,4,3,0,0,0,3
11,587,13,13,2,5,8,4,3,0,0,0,3
12,587,13,13,0,3,10,5,3,0,0,0,3
13,586,11,14,1,3,8,3,2,3,0,3,3
14,586,7,14,0,2,5,3,0,7,0,7,3
15,585,7,14,0,0,7,3,1,7,0,7,4
16,585,8,15,1,1,7,3,2,7,0,7,4
17,581,11,18,3,4,7,4,3,7,0,7,5
18,582,11,18,0,4,7,4,3,7,0,7,5
19,580,13,20,2,6,7,4,3,7,0,7,5
20,579,12,20,0,3,9,3,3,8,0,8,6
21,579,13,21,1,2,11,3,3,8,0,8,6
22,575,14,24,3,4,10,4,3,10,1,9,7
23,576,13,24,0,4,9,6,2,11,2,9,7
24,573,13,25,1,5,8,6,2,12,3,9,9
25,575,11,25,0,3,8,5,1,14,3,11,9
26,574,12,26,1,2,10,5,1,14,3,11,9
27,573,12,26,0,2,10,6,2,14,3,11,10
28,571,15,29,3,3,12,8,2,14,3,11,10
29,570,16,30,1,4,12,8,2,14,3,11,10
30,568,14,32,2,5,9,5,3,17,5,12,11
31,566,14,34,2,5,9,3,3,19,5,14,12
32,564,16,37,3,7,9,4,2,20,6,14,12
33,561,18,39,2,6,12,6,2,20,6,14,13
34,559,21,42,3,7,14,7,2,20,6,14,13
35,555,24,46,4,9,15,9,2,21,6,15,13
