
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,4,4,4,4,0,0,0,0,0,0,0
1,596,4,4,0,4,0,0,0,0,0,0,0
2,595,4,4,0,2,2,0,0,0,0,0,1
3,596,4,4,0,0,4,0,0,0,0,0,1
4,595,4,4,0,0,4,1,1,0,0,0,2
5,596,4,4,0,0,4,2,2,0,0,0,2
6,595,5,5,1,1,4,2,2,0,0,0,2
7,591,8,8,3,4,4,2,2,0,0,0,3
8,590,8,8,0,4,4,2,2,0,0,0,5
9,592,8,8,0,4,4,2,2,0,0,0,5
10,591,9,9,1,3,6,2,2,0,0,0,5
11,590,10,10,1,2,8,2,2,0,0,0,5
12,587,11,13,3,5,6,3,1,2,0,2,5
13,586,10,14,1,6,4,3,1,4,0,4,5
14,586,10,14,0,4,6,3,1,4,0,4,5
15,585,10,14,0,3,7,3,1,4,0,4,6
16,585,11,15,1,1,10,4,2,4,0,4,6
17,583,13,17,2,3,10,5,2,4,0,4,6
18,583,13,17,0,3,10,6,4,4,0,4,6
19,580,13,17,0,2,11,6,4,4,0,4,9
20,580,13,19,2,2,11,4,4,6,2,4,10
21,579,13,21,2,4,9,4,3,8,3,5,10
22,576,14,22,1,5,9,6,3,8,3,5,12
23,576,16,24,2,6,10,6,3,8,3,5,12
24,573,16,26,2,5,11,5,2,10,4,6,13
25,570,19,30,4,7,12,5,2,11,5,6,13
26,567,18,33,3,7,11,6,1,14,8,6,14
27,568,18,33,0,4,14,7,2,14,8,6,14
28,564,22,37,4,6,16,8,3,14,8,6,14
29,560,22,38,1,6,16,7,6,15,8,7,17
30,560,23,41,3,6,17,6,7,17,8,9,17
31,559,24,42,1,5,19,7,7,17,8,9,17
32,556,27,45,3,5,22,9,8,17,8,9,17
33,553,28,47,2,6,22,9,9,18,8,10,18
34,551,26,49,2,8,18,7,10,21,9,12,20
35,552,24,49,0,3,21,7,9,23,10,13,21
36,549,24,51,2,5,19,6,8,25,11,14,23
37,548,24,54,3,6,18,10,6,28,14,14,23
38,546,23,55,1,5,18,9,5,30,16,14,24
39,546,24,56,1,6,18,11,5,30,16,14,24
40,544,23,58,2,5,18,11,4,33,16,17,24
41,542,23,60,2,5,18,10,3,35,16,19,24
42,539,23,63,3,6,17,12,1,38,17,21,24
43,537,23,65,2,6,17,11,2,39,17,22,25
44,534,27,69,4,9,18,12,3,39,17,22,25
45,531,25,72,3,9,16,10,2,44,19,25,25
46,529,26,73,1,6,20,11,2,44,19,25,26
47,526,27,76,3,7,20,11,3,46,20,26,27
48,522,30,81,5,11,19,11,5,48,20,28,27
49,519,32,83,2,9,23,13,5,48,20,28,28
50,517,33,86,3,8,25,12,5,50,21,29,28
51,515,33,88,2,10,23,14,5,52,23,29,28
52,514,32,89,1,6,26,16,5,54,24,30,28
53,506,38,97,8,12,26,14,5,56,25,31,28
54,502,41,101,4,14,27,17,6,57,26,31,28
55,500,40,103,2,11,29,16,6,60,29,31,28
