
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,599,1,1,1,1,0,0,0,0,0,0,0
1,598,1,1,0,1,0,0,0,0,0,0,1
2,599,1,1,0,1,0,0,0,0,0,0,1
3,599,1,1,0,1,0,0,0,0,0,0,1
4,598,1,1,0,0,1,0,0,0,0,0,2
5,598,1,1,0,0,1,0,0,0,0,0,3
6,599,1,1,0,0,1,1,0,0,0,0,3
7,599,1,1,0,0,1,1,0,0,0,0,3
8,599,1,1,0,0,1,1,0,0,0,0,3
9,597,2,2,1,1,1,1,0,0,0,0,4
10,598,2,2,0,1,1,1,0,0,0,0,4
11,598,2,2,0,1,1,1,0,0,0,0,4
12,597,3,3,1,2,1,1,0,0,0,0,4
13,596,4,4,1,2,2,1,0,0,0,0,4
14,596,3,4,0,2,1,0,0,1,0,1,4
15,596,3,4,0,0,3,0,1,1,0,1,4
16,595,4,5,1,1,3,0,1,1,0,1,4
17,593,5,6,1,2,3,2,1,1,0,1,5
18,594,5,6,0,2,3,2,1,1,0,1,5
19,590,9,10,4,6,3,2,1,1,0,1,5
20,589,10,11,1,5,5,2,1,1,0,1,5
21,588,10,11,0,5,5,2,1,1,0,1,6
22,589,10,11,0,2,8,3,2,1,0,1,6
23,589,9,11,0,0,9,3,1,2,0,2,6
24,587,10,12,1,1,9,4,3,2,0,2,7
25,584,12,16,4,5,7,4,3,4,1,3,7
26,581,15,19,3,7,8,4,3,4,1,3,7
27,578,18,22,3,8,10,4,3,4,1,3,7
28,575,20,24,2,7,13,5,3,4,1,3,8
29,573,23,27,3,8,15,6,4,4,1,3,8
30,568,25,31,4,9,16,8,3,6,1,5,9
31,569,24,31,0,8,16,9,3,6,1,5,10
32,566,24,34,3,8,16,9,3,9,2,7,11
33,563,26,38,4,10,16,7,4,11,3,8,11
34,561,28,40,2,9,19,9,5,11,3,8,11
35,560,28,40,0,8,20,11,5,11,3,8,12
36,558,30,43,3,6,24,12,6,12,4,8,12
37,555,30,45,2,6,24,12,5,14,5,9,13
38,552,32,49,4,8,24,13,7,16,7,9,13
39,548,34,53,4,10,24,12,8,18,7,11,13
40,545,33,55,2,10,23,11,8,21,10,11,14
41,541,36,60,5,9,27,11,8,22,10,12,15
42,539,36,63,3,10,26,10,8,25,11,14,15
43,536,36,66,3,9,27,11,10,27,12,15,16
44,534,36,69,3,9,27,10,10,30,13,17,16
45,533,37,70,1,8,29,14,10,30,13,17,16
46,529,36,74,4,8,28,13,9,34,13,21,17
47,525,37,77,3,7,30,13,9,36,14,22,19
48,524,37,80,3,9,28,15,8,38,15,23,20
49,524,36,81,1,10,26,15,10,40,16,24,20
50,520,38,85,4,7,31,15,9,42,16,26,20
51,516,37,89,4,10,27,12,7,47,18,29,20
52,511,38,92,3,11,27,12,12,49,18,31,22
53,510,37,95,3,12,25,8,13,53,21,32,22
54,506,38,98,3,9,29,9,12,55,22,33,23
