
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,594,6,6,6,6,0,0,0,0,0,0,0
1,593,6,6,0,6,0,0,0,0,0,0,1
2,594,6,6,0,4,2,0,0,0,0,0,1
3,593,7,7,1,2,5,0,0,0,0,0,1
4,592,8,8,1,2,6,1,1,0,0,0,1
5,592,8,8,0,1,7,4,1,0,0,0,1
6,590,9,9,1,2,7,4,2,0,0,0,2
7,591,9,9,0,1,8,5,2,0,0,0,2
8,589,10,10,1,2,8,5,2,0,0,0,3
9,590,10,10,0,2,8,6,2,0,0,0,3
10,588,11,11,1,2,9,6,2,0,0,0,4
11,588,12,12,1,3,9,6,2,0,0,0,4
12,587,11,13,1,3,8,6,1,2,0,2,4
13,587,8,13,0,3,5,3,1,5,0,5,4
14,587,7,13,0,2,5,4,0,6,0,6,4
15,586,6,13,0,0,6,3,0,7,1,6,5
16,587,6,13,0,0,6,3,1,7,1,6,5
17,587,5,13,0,0,5,4,1,8,2,6,5
18,585,6,14,1,1,5,4,1,8,2,6,6
19,585,6,14,0,1,5,4,1,8,2,6,7
20,584,7,16,2,3,4,3,1,9,3,6,7
21,583,8,17,1,4,4,3,1,9,3,6,7
22,582,8,18,1,2,6,2,1,10,4,6,7
23,582,8,18,0,2,6,2,1,10,4,6,7
24,581,8,19,1,2,6,4,1,11,4,7,7
25,578,8,21,2,4,4,2,1,13,4,9,8
26,578,8,21,0,3,5,3,1,13,4,9,9
27,578,8,21,0,1,7,3,1,13,4,9,10
28,578,9,22,1,1,8,4,1,13,4,9,10
29,577,10,23,1,2,8,4,3,13,4,9,10
30,576,11,24,1,3,8,5,3,13,4,9,10
31,574,13,26,2,4,9,5,3,13,4,9,10
32,573,11,27,1,5,6,3,2,16,5,11,10
33,572,12,28,1,4,8,4,2,16,5,11,10
34,572,11,28,0,3,8,3,2,17,5,12,10
35,572,11,28,0,2,9,4,3,17,5,12,10
36,572,10,28,0,1,9,3,4,18,6,12,10
37,570,10,30,2,2,8,4,2,20,6,14,10
38,566,12,33,3,5,7,4,2,21,7,14,11
39,565,13,34,1,5,8,4,3,21,7,14,12
40,564,15,36,2,6,9,4,3,21,7,14,12
41,564,14,36,0,3,11,3,4,22,8,14,12
42,562,15,37,1,3,12,4,4,22,8,14,13
43,559,17,41,4,7,10,6,3,24,8,16,13
44,558,17,42,1,5,12,7,2,25,8,17,13
45,557,17,43,1,3,14,6,2,26,8,18,13
46,554,18,46,3,6,12,5,4,27,8,19,14
47,554,17,46,0,4,13,6,5,28,8,20,15
48,551,20,49,3,6,14,6,5,28,8,20,16
49,551,20,50,1,5,15,7,5,29,8,21,16
50,551,19,50,0,4,15,7,5,30,9,21,16
51,549,18,52,2,6,12,6,5,33,11,22,16
