
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,198,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0
1,198,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0
2,198,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0
3,198,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0
4,198,2,2,0,2,0,0,0,0,2,1,1,0,0,0,0
5,198,2,2,0,2,0,0,0,0,2,1,1,0,0,0,0
6,196,4,4,1,3,2,1,1,2,2,1,1,0,0,0,0
7,196,4,4,1,3,0,0,0,2,2,1,1,0,0,0,0
8,195,5,5,1,4,1,0,1,1,4,1,1,0,0,0,0
9,195,5,5,1,4,0,0,0,1,4,1,1,0,0,0,0
10,193,7,7,2,5,2,1,1,2,5,3,1,0,0,0,0
11,193,7,8,3,5,1,1,0,2,5,3,1,0,0,0,0
12,193,5,8,3,5,0,0,0,2,3,2,1,2,0,2,0
13,192,6,8,3,5,0,0,0,2,4,2,1,2,0,2,0
14,192,6,9,3,6,1,0,1,1,5,2,1,2,0,2,0
15,192,6,9,3,6,0,0,0,1,5,3,1,2,0,2,0
16,191,7,9,3,6,0,0,0,1,6,4,2,2,0,2,0
17,191,6,9,3,6,0,0,0,0,6,3,2,2,0,2,1
18,193,3,9,3,6,0,0,0,0,3,0,2,4,1,3,1
19,192,4,10,4,6,1,1,0,1,3,0,3,4,1,3,1
20,191,4,10,4,6,0,0,0,1,3,1,2,5,1,4,1
21,192,3,10,4,6,0,0,0,1,2,0,2,5,1,4,1
22,192,3,10,4,6,0,0,0,0,3,0,2,5,1,4,1
23,190,5,11,5,6,1,1,0,1,4,1,2,5,1,4,1
24,190,3,11,5,6,0,0,0,1,2,1,1,7,2,5,1
25,189,4,12,6,6,1,1,0,1,3,1,1,7,2,5,2
26,190,4,12,6,6,0,0,0,1,3,1,1,7,2,5,2
27,189,3,12,6,6,0,0,0,0,3,2,0,8,2,6,2
28,189,4,13,6,7,1,0,1,1,3,2,0,8,2,6,2
