
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,195,5,2,0,2,2,0,2,5,0,0,0,0,0,0,0
1,194,5,2,0,2,0,0,0,5,0,0,0,0,0,0,1
2,196,4,2,0,2,0,0,0,1,3,0,0,0,0,0,1
3,195,5,3,1,2,1,1,0,1,4,0,0,0,0,0,1
4,194,6,4,1,3,1,0,1,2,4,2,1,0,0,0,1
5,191,9,7,3,4,3,2,1,4,5,3,1,0,0,0,1
6,188,11,8,3,5,1,0,1,4,7,4,1,0,0,0,2
7,188,12,9,3,6,1,0,1,3,9,5,1,0,0,0,2
8,183,16,13,7,6,4,4,0,6,10,5,2,0,0,0,3
9,185,15,14,8,6,1,1,0,5,10,6,2,0,0,0,3
10,182,17,15,9,6,1,1,0,4,13,6,3,0,0,0,4
11,181,19,17,10,7,2,1,1,4,15,8,3,0,0,0,4
12,178,19,20,13,7,3,3,0,5,14,8,2,3,0,3,4
13,176,19,22,14,8,2,1,1,6,13,8,2,4,0,4,5
14,176,19,23,14,9,1,0,1,5,14,9,2,5,0,5,5
15,175,19,24,14,10,1,0,1,4,15,9,2,6,1,5,5
16,175,18,24,14,10,0,0,0,2,16,11,1,7,1,6,5
17,174,18,25,15,10,1,1,0,2,16,12,1,8,2,6,5
18,173,17,26,15,11,1,0,1,3,14,13,0,9,2,7,6
19,172,17,28,17,11,2,2,0,3,14,12,0,11,2,9,6
20,168,20,32,20,12,4,3,1,7,13,11,0,12,3,9,6
21,167,20,33,20,13,1,0,1,6,14,11,1,13,4,9,6
22,164,21,36,21,15,3,1,2,7,14,9,1,15,6,9,6
23,161,23,39,22,17,3,1,2,8,15,10,1,16,7,9,6
24,157,24,43,24,19,4,2,2,10,14,9,1,18,9,9,7
25,155,25,46,25,21,3,1,2,9,16,9,1,20,10,10,7
26,153,24,48,26,22,2,1,1,8,16,7,2,22,10,12,8
27,153,24,49,27,22,1,1,0,6,18,10,2,23,11,12,8
28,152,25,50,27,23,1,0,1,4,21,13,2,23,11,12,8
29,151,24,51,27,24,1,0,1,3,21,13,3,25,12,13,8
30,149,26,53,27,26,2,0,2,4,22,15,4,25,12,13,8
31,147,25,55,27,28,2,0,2,6,19,13,5,26,12,14,10
32,143,28,59,27,32,4,0,4,8,20,12,6,27,13,14,12
33,143,28,61,28,33,2,1,1,9,19,10,6,28,14,14,13
34,142,28,63,29,34,2,1,1,8,20,10,6,30,14,16,13
35,141,25,64,29,35,1,0,1,6,19,6,7,34,15,19,13
36,138,26,67,31,36,3,2,1,6,20,6,8,36,16,20,13
37,136,25,69,31,38,2,0,2,7,18,7,7,39,16,23,13
38,132,27,73,34,39,4,3,1,9,18,6,9,41,17,24,13
39,129,28,76,37,39,3,3,0,11,17,6,8,43,18,25,13
40,128,28,77,38,39,1,1,0,8,20,7,8,44,19,25,13
41,127,29,78,39,39,1,1,0,5,24,7,9,44,19,25,13
42,126,28,79,39,40,1,0,1,4,24,6,12,46,19,27,13
43,123,30,82,40,42,3,1,2,6,24,8,13,47,19,28,13
44,119,31,86,43,43,4,3,1,7,24,8,12,50,19,31,13
45,118,28,87,44,43,1,1,0,7,21,6,11,53,19,34,14
46,117,27,89,46,43,2,2,0,7,20,8,9,56,19,37,14
47,117,25,89,46,43,0,0,0,3,22,8,9,57,20,37,16
48,113,28,95,47,48,6,1,5,6,22,8,8,59,22,37,17
49,112,28,97,47,50,2,0,2,8,20,9,8,60,22,38,18
50,110,26,100,49,51,3,2,1,10,16,10,5,64,24,40,19
51,110,25,101,49,52,1,0,1,7,18,10,3,66,24,42,19
52,109,24,102,50,52,1,1,0,5,19,9,3,68,26,42,19
53,107,24,103,50,53,1,0,1,6,18,11,4,69,27,42,20
54,104,26,107,52,55,4,2,2,6,20,12,4,71,28,43,20
55,102,27,109,52,57,2,0,2,7,20,11,4,72,28,44,20
56,98,30,113,54,59,4,2,2,9,21,13,5,73,28,45,20
57,96,29,115,54,61,2,0,2,7,22,11,5,76,30,46,20
58,95,27,116,54,62,1,0,1,6,21,10,5,79,33,46,20
59,91,31,120,56,64,4,2,2,7,24,13,6,79,33,46,20
60,89,32,122,56,66,2,0,2,8,24,13,7,80,33,47,20
61,86,31,125,58,67,3,2,1,6,25,12,7,84,34,50,20
62,82,32,129,60,69,4,2,2,7,25,11,6,87,34,53,20
63,81,33,130,60,70,1,0,1,5,28,15,7,87,34,53,20
64,75,35,136,64,72,6,4,2,10,25,14,7,91,37,54,20
65,74,35,137,65,72,1,1,0,9,26,16,7,92,37,55,20
66,72,35,139,65,74,2,0,2,7,28,16,6,94,37,57,20
67,70,33,141,66,75,2,1,1,8,25,15,5,98,39,59,20
68,70,31,141,66,75,0,0,0,4,27,17,5,100,39,61,20
69,67,31,144,67,77,3,1,2,5,26,16,4,103,41,62,20
70,64,32,147,70,77,3,3,0,6,26,16,6,104,41,63,21
71,64,28,148,70,78,1,0,1,7,21,14,5,109,43,66,21
72,63,26,149,71,78,1,1,0,4,22,13,5,112,43,69,21
73,63,23,149,71,78,0,0,0,2,21,11,4,115,45,70,21
74,63,23,149,71,78,0,0,0,0,23,15,4,115,45,70,21
75,62,22,150,72,78,1,1,0,1,21,14,5,117,45,72,21
76,58,22,154,73,81,4,1,3,5,17,12,5,121,48,73,21
77,57,22,155,73,82,1,0,1,6,16,11,5,122,48,74,21
78,55,20,157,75,82,2,2,0,7,13,9,3,126,50,76,21
79,54,19,158,75,83,1,0,1,6,13,7,3,128,51,77,21
80,54,17,158,75,83,0,0,0,4,13,7,2,130,52,78,21
81,53,18,159,75,84,1,0,1,3,15,8,3,130,52,78,21
82,52,15,160,76,84,1,1,0,2,13,6,3,134,55,79,21
83,52,13,160,76,84,0,0,0,1,12,7,2,136,55,81,21
84,52,11,160,76,84,0,0,0,0,11,7,2,138,57,81,21
85,52,11,160,76,84,0,0,0,0,11,8,2,138,57,81,21
86,52,11,160,76,84,0,0,0,0,11,8,3,138,57,81,21
87,52,11,160,76,84,0,0,0,0,11,8,3,138,57,81,21
88,51,11,161,77,84,1,1,0,1,10,7,3,139,58,81,21
89,51,9,161,77,84,0,0,0,1,8,6,2,141,58,83,21
90,51,7,161,77,84,0,0,0,1,6,4,2,143,59,84,21
91,51,5,161,77,84,0,0,0,1,4,2,2,145,59,86,21
92,51,3,161,77,84,0,0,0,0,3,1,1,147,61,86,21
93,51,2,161,77,84,0,0,0,0,2,0,1,148,61,87,21
94,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
95,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
96,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
97,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
98,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
99,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
100,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
101,51,1,161,77,84,0,0,0,0,1,1,0,149,62,87,21
102,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
103,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
104,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
105,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
106,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
107,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
108,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
109,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
110,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,21
111,50,0,161,77,84,0,0,0,0,0,0,0,150,63,87,22
112,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,22
113,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,22
114,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,22
115,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,22
116,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,22
117,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,22
118,50,0,161,77,84,0,0,0,0,0,0,0,150,63,87,23
119,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,23
120,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,23
121,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,23
122,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,23
123,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,23
124,51,0,161,77,84,0,0,0,0,0,0,0,150,63,87,24
125,52,0,161,77,84,0,0,0,0,0,0,0,150,63,87,24
126,52,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
127,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
128,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
129,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
130,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
131,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
132,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
133,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
134,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
135,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
136,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
137,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
138,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
139,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
140,53,0,161,77,84,0,0,0,0,0,0,0,150,63,87,25
